step,lr,epoch,train_loss
1,0.001,1,0.07009097379148006
2,0.001,2,0.018382880741357802
3,0.001,3,0.016189400097727777
4,0.001,4,0.014448701819777489
5,0.001,5,0.014011971616744995
6,0.001,6,0.01341209292858839
7,0.001,7,0.013346008548140526
8,0.001,8,0.013375288465619087
9,0.001,9,0.01304373265504837
10,0.001,10,0.012880257631838322
11,0.001,11,0.013111053335666657
12,0.001,12,0.0128769590690732
13,0.001,13,0.012995958310365676
14,0.001,14,0.014662684106826782
15,0.001,15,0.013079531234502792
16,0.001,16,0.012977042251825333
17,0.001,17,0.012671772645413876
18,0.001,18,0.01261932785063982
19,0.001,19,0.01274087981581688
20,0.001,20,0.012734103091061115
21,0.001,21,0.012857725447416306
22,0.001,22,0.012880920858681201
23,0.001,23,0.012786657068133355
24,0.001,24,0.01288070194721222
25,0.001,25,0.012676137962937355
26,0.001,26,0.01266928448677063
27,0.001,27,0.0128332056209445
28,0.001,28,0.012654334722459316
29,0.001,29,0.012916265848278999
30,0.001,30,0.01252417820841074
31,0.001,31,0.012372659523785114
32,0.001,32,0.012588023482263087
33,0.001,33,0.012386568795144558
34,0.001,34,0.012414528931677342
35,0.001,35,0.012442772136628628
36,0.001,36,0.012793921221792699
37,0.001,37,0.012275437135994435
38,0.001,38,0.012363559260964394
39,0.001,39,0.012272322046756745
40,0.001,40,0.012359487706422806
41,0.001,41,0.012448213969171047
42,0.001,42,0.012254416282474995
43,0.001,43,0.012473203559219838
44,0.001,44,0.012536089883744717
45,0.001,45,0.012359462198615074
46,0.001,46,0.012381914038956165
47,0.001,47,0.012315744595229626
48,0.001,48,0.012414288313686848
49,0.001,49,0.012251635691523552
50,0.001,50,0.012273837615549564
51,0.001,51,0.012032027883827687
52,0.001,52,0.011981711977720261
53,0.001,53,0.012102370373904705
54,0.001,54,0.01207593110948801
55,0.001,55,0.012131003989279271
56,0.001,56,0.012052493743598462
57,0.001,57,0.012146099519729614
58,0.001,58,0.012090574778616428
59,0.001,59,0.012103660203516484
60,0.001,60,0.01210038715749979
61,0.001,61,0.012232998318970203
62,0.001,62,0.012003923897445201
63,0.001,63,0.012073122072219849
64,0.001,64,0.011956315118074417
65,0.001,65,0.012100439958274364
66,0.001,66,0.011906897845864297
67,0.001,67,0.011974048113822936
68,0.001,68,0.012126312309503555
69,0.001,69,0.012033729068934917
70,0.001,70,0.011962313766777515
71,0.001,71,0.011937373663485051
72,0.001,72,0.011980755403637886
73,0.001,73,0.01196810013204813
74,0.001,74,0.012023871766030788
75,0.001,75,0.012132661068439484
76,0.001,76,0.011905146212875844
77,0.001,77,0.0119203331053257
78,0.001,78,0.011882386673986911
79,0.001,79,0.011906809827685357
80,0.001,80,0.011893850906193257
81,0.001,81,0.011891461807489396
82,0.001,82,0.011931744974851608
83,0.001,83,0.011879964365065098
84,0.001,84,0.012035269451141358
85,0.001,85,0.011875065559148789
86,0.001,86,0.011976755048334599
87,0.001,87,0.011931915867328644
88,0.001,88,0.011826193501055241
89,0.001,89,0.0118526374027133
90,0.001,90,0.011877769631147384
91,0.001,91,0.011782851187884807
92,0.001,92,0.011899479517340661
93,0.001,93,0.012101899933815002
94,0.001,94,0.011876763339340686
95,0.001,95,0.011893113368749618
96,0.001,96,0.011894642738997936
97,0.001,97,0.011806068003177643
98,0.001,98,0.011862114699184894
99,0.001,99,0.011811796210706233
100,0.001,100,0.011837948632240296
