step,lr,epoch,train_loss,train_acc,train_f1
1,0.001,1,1.2009893449437596,0.74434838318144,0.25373925563087774
2,0.0009999993831498518,2,0.8809998958465477,0.8706125147446907,0.31466471685157504
3,0.0009999975326009292,3,0.7808121422758829,0.8884865973668836,0.325749054512641
4,0.000999994448357798,4,0.7383693271631595,0.8880632492204656,0.35178086096761024
5,0.0009999901304280686,5,0.7251936140947474,0.8822141697817066,0.3277743149973939
6,0.000999984578822395,6,0.6666747118677888,0.894818364153372,0.3369238927511307
7,0.000999977793554475,7,0.6625046378864108,0.8933052259273149,0.3474231004738811
8,0.0009999697746410508,8,0.6692267476827809,0.894765052291494,0.34354443583058414
9,0.0009999605221019082,9,0.5965406738860537,0.9115576286269162,0.33520687947192174
10,0.0009999500359598769,10,0.6112779340848352,0.8986513256090488,0.32596717029190214
11,0.0009999383162408303,11,0.631285781517589,0.8914055726656852,0.3592341440104657
12,0.000999925362973686,12,0.6043212374013531,0.8974385018452378,0.3365564742260381
13,0.0009999111761904045,13,0.6153553974731808,0.8965437458475923,0.3467566232321332
14,0.0009998957559259906,14,0.5818036491823043,0.899698005704669,0.3528676343571583
15,0.000999879102218492,15,0.5628390536919676,0.8994488009820324,0.35833356525149956
16,0.0009998612151090004,16,0.5067742570745641,0.9168834685846379,0.3663097226436885
17,0.0009998420946416501,17,0.5025671570837008,0.9012995753720537,0.35481952828162194
18,0.000999821740863619,18,0.49258562769468384,0.9092041250526123,0.37907814817196467
19,0.0009998001538251283,19,0.4738230700553251,0.913850178736533,0.34586473561296727
20,0.0009997773335794417,20,0.5049885255645442,0.9042374746707149,0.3844137297168561
21,0.0009997532801828658,21,0.4632472168885713,0.9141605836003404,0.3739987975449751
22,0.00099972799369475,22,0.4566617698739566,0.9061952645316841,0.36255543440140603
23,0.0009997014741774863,23,0.448790857631207,0.9174968323016428,0.384598978373801
24,0.000999673721696509,24,0.4619291669647391,0.9095353403982808,0.36250835552892136
25,0.0009996447363202943,25,0.42194687331484204,0.9145379650256752,0.3769749968666473
26,0.0009996145181203613,26,0.3993455598658356,0.9029335768928789,0.3843355729354406
27,0.0009995830671712697,27,0.422151961027453,0.9066392578287085,0.4035093819449239
28,0.0009995503835506221,28,0.4176021230201719,0.9062870186160634,0.3913427340692434
29,0.000999516467339062,29,0.4080029095213295,0.9168662013606687,0.35975961790112143
30,0.0009994813186202742,30,0.4165789207247514,0.9132374820157692,0.40005633437343363
31,0.0009994449374809847,31,0.4319601775100474,0.8974216410443691,0.3637519943798338
32,0.0009994073240109603,32,0.37894543989903645,0.9123253458459366,0.3746983567642989
33,0.0009993684783030086,33,0.3838532526059397,0.9036065820743062,0.3959589489439717
34,0.0009993284004529773,34,0.3672501434453623,0.9099168932450343,0.36397382771635023
35,0.0009992870905597548,35,0.4175422449476455,0.9032683368817759,0.3533736708834908
36,0.0009992445487252688,36,0.37154382405849706,0.9157612088145549,0.35042206916852203
37,0.0009992007750544874,37,0.37807551656645355,0.9129362957006447,0.37363957768892486
38,0.0009991557696554174,38,0.3504987356922934,0.9161173547627603,0.38883305970345183
39,0.0009991095326391058,39,0.3557179218716268,0.9062815638102374,0.39375251445000714
40,0.0009990620641196371,40,0.3418583743119647,0.9124574856067831,0.4111201323467654
41,0.0009990133642141356,41,0.37661631530087947,0.8992641603439631,0.426146388468844
42,0.0009989634330427632,42,0.320500627761422,0.924672258506864,0.37078553014935334
43,0.0009989122707287205,43,0.32707899978939137,0.915070705447586,0.40460842127496216
44,0.000998859877398245,44,0.3064171596228538,0.9175513633895307,0.41711400630361156
45,0.0009988062531806122,45,0.3312779112265662,0.9146889957980555,0.4583979399059611
46,0.0009987513982081346,46,0.33480836687467247,0.918097222212294,0.42015233214415254
47,0.0009986953126161614,47,0.31880813641832584,0.9072245380471398,0.46270517861086874
48,0.000998637996543078,48,0.31847186889429246,0.9190814973135998,0.39497281437611076
49,0.0009985794501303064,49,0.3029297647617327,0.9168270891980862,0.42760937775637115
50,0.000998519673522304,50,0.30163227771047596,0.914145495640587,0.41350427079052077
51,0.0009984586668665635,51,0.3227516558607944,0.9084072095287485,0.41157660372186805
52,0.0009983964303136128,52,0.30854464702856427,0.912604136637766,0.4522803141029493
53,0.0009983329640170144,53,0.2939925059960949,0.9178755120037525,0.4117596343151379
