step,lr,epoch,train_loss
1,0.0005,1,0.006262385486438871
2,0.0005,2,0.004140110040158033
3,0.0005,3,0.00406179654866457
4,0.0005,4,0.004060868868976831
5,0.0005,5,0.00410850208953023
6,0.0005,6,0.004050716680958867
7,0.0005,7,0.004032723732292652
8,0.0005,8,0.004013795194327831
9,0.0005,9,0.003989840785115957
10,0.0005,10,0.003981865087002516
11,0.0005,11,0.003959056267738343
12,0.0005,12,0.0039737130942195656
13,0.0005,13,0.003960484574884176
14,0.0005,14,0.003949036367684603
15,0.0005,15,0.003949293353483081
16,0.0005,16,0.003921745730862022
17,0.0005,17,0.003925041710957885
18,0.0005,18,0.003923157417178154
19,0.0005,19,0.003921987700462341
20,0.0005,20,0.003923217535093427
21,0.0005,21,0.003918689478039742
22,0.0005,22,0.003925039826631546
23,0.0005,23,0.0039047523633390663
24,0.0005,24,0.003910372230038046
25,0.0005,25,0.0038986287542432546
26,0.0005,26,0.003901579018086195
27,0.0005,27,0.003906302809789776
28,0.0005,28,0.003900598855689168
29,0.0005,29,0.003896014201194048
30,0.0005,30,0.0038964281406253577
31,0.0005,31,0.003894910877048969
32,0.0005,32,0.0038942046751081942
33,0.0005,33,0.003888639660179615
34,0.0005,34,0.003895878852084279
35,0.0005,35,0.003904532024785876
36,0.0005,36,0.003881560845673084
37,0.0005,37,0.0038896295826137068
38,0.0005,38,0.003883264969289303
39,0.0005,39,0.003882933173030615
40,0.0005,40,0.0038849750177562237
41,0.0005,41,0.0038783252577483654
42,0.0005,42,0.0038835550200939178
43,0.0005,43,0.0038708824399858715
44,0.0005,44,0.0038851181404292584
45,0.0005,45,0.0038862589371204377
46,0.0005,46,0.0038773672262579204
47,0.0005,47,0.0038767524248361587
48,0.0005,48,0.003875847846120596
49,0.0005,49,0.0038721586779505014
50,0.0005,50,0.0038733182641118766
51,0.0005,51,0.0038681256118416785
52,0.0005,52,0.0038688595020771026
53,0.0005,53,0.003866919156163931
54,0.0005,54,0.003867001407444477
55,0.0005,55,0.003866788889616728
56,0.0005,56,0.003874345072209835
57,0.0005,57,0.003863796487301588
58,0.0005,58,0.003863333792835474
59,0.0005,59,0.003867697083204985
60,0.0005,60,0.003858758769631386
61,0.0005,61,0.0038695205661654474
62,0.0005,62,0.0038574639400839805
63,0.0005,63,0.0038652187602967025
64,0.0005,64,0.0038584168882668016
65,0.0005,65,0.0038662990121543406
66,0.0005,66,0.0038496664430201053
67,0.0005,67,0.003863361006528139
68,0.0005,68,0.0038610272313654424
69,0.0005,69,0.003867268502637744
70,0.0005,70,0.00385503190651536
71,0.0005,71,0.003867097431719303
72,0.0005,72,0.0038640138073265553
73,0.0005,73,0.003863659002035856
74,0.0005,74,0.0038585834220796825
75,0.0005,75,0.0038569326357543467
76,0.0005,76,0.0038500845009088514
77,0.0005,77,0.0038617992278188466
78,0.0005,78,0.003858784540593624
79,0.0005,79,0.003853125689774752
80,0.0005,80,0.0038575582438707353
81,0.0005,81,0.0038604544858634473
82,0.0005,82,0.00385332434989512
83,0.0005,83,0.003851764084994793
84,0.0005,84,0.0038665128238499166
85,0.0005,85,0.0038576048181205988
86,0.0005,86,0.0038603043466061355
87,0.0005,87,0.00384662407040596
88,0.0005,88,0.00385722848623991
89,0.0005,89,0.0038477108971774576
90,0.0005,90,0.0038483166608959435
91,0.0005,91,0.003849684772118926
92,0.0005,92,0.0038520765310525893
93,0.0005,93,0.0038569772192835806
94,0.0005,94,0.0038546620254218578
95,0.0005,95,0.003853391849771142
96,0.0005,96,0.0038580722080171106
97,0.0005,97,0.003851127604022622
98,0.0005,98,0.003849333941191435
99,0.0005,99,0.0038448927181959154
100,0.0005,100,0.0038542613513022662
