step,lr,epoch,train_loss,train_acc,train_f1
1,0.00001,1,1.4225400049388044,0.6317119371972735,0.21942810486844563
2,9.999993831498517e-6,2,0.8827228064088762,0.8404567501527528,0.32084619406249015
3,9.99997532600929e-6,3,0.7053969926525707,0.8839610205121348,0.3553713318974524
4,9.99994448357798e-6,4,0.5962402086636143,0.8925964126974808,0.3556185388273926
5,9.999901304280684e-6,5,0.5063655033049449,0.9106648831854741,0.36496543949802324
6,9.999845788223948e-6,6,0.508351520821672,0.9010859567409388,0.3697943019545806
7,9.999777935544749e-6,7,0.47571413511498883,0.903094679840987,0.36663755300430384
8,9.999697746410507e-6,8,0.39289238268522275,0.9155577815414,0.38775787082749125
9,9.99960522101908e-6,9,0.39967816152884983,0.9144588780254863,0.37400064794550064
10,9.999500359598767e-6,10,0.3773061900274358,0.9189825964512982,0.3749805612610643
11,9.999383162408303e-6,11,0.3446943241769887,0.921773918661313,0.40203958421187247
12,9.999253629736859e-6,12,0.3002305027570798,0.9206208335952312,0.41119141136841936
13,9.999111761904045e-6,13,0.3063362003983669,0.9181756775856148,0.38144395014964794
14,9.998957559259906e-6,14,0.31242945036878816,0.9137458027645671,0.40000419450836916
15,9.998791022184921e-6,15,0.28700826545469804,0.9162569175029971,0.38759830908783244
16,9.998612151090004e-6,16,0.294114505905783,0.9184936807171735,0.43450504443785076
17,9.9984209464165e-6,17,0.2422607658492912,0.9264329171461039,0.43095951139298616
18,9.99821740863619e-6,18,0.27130776737912643,0.9177770658348707,0.3957247077841716
19,9.998001538251282e-6,19,0.2442403433703157,0.9240781956012513,0.4038931136444761
20,9.997773335794415e-6,20,0.2651462134876369,0.9222394248491042,0.4778641481490471
21,9.997532801828657e-6,21,0.24661361405991128,0.9161284521740939,0.48222526836850116
22,9.9972799369475e-6,22,0.265330503364402,0.9157185561214618,0.43292955288837576
23,9.997014741774863e-6,23,0.2325650316344444,0.9264044370516608,0.4866444003136968
24,9.996737216965089e-6,24,0.22783381260931154,0.91642057496835,0.5447263509254985
25,9.996447363202944e-6,25,0.21666326380512232,0.9272971043947568,0.42303695062939617
26,9.996145181203613e-6,26,0.20221273513321675,0.9298084760265272,0.4539913445196305
27,9.995830671712698e-6,27,0.22882781419482806,0.9211042960387417,0.4978242383992323
28,9.995503835506222e-6,28,0.22498830125683517,0.9126956199754399,0.4451102661503127
29,9.99516467339062e-6,29,0.22892802767430212,0.9233539170373384,0.3925399294846715
30,9.994813186202743e-6,30,0.23679565950850015,0.9179105891572714,0.4878958817258194
31,9.994449374809847e-6,31,0.2314704565651885,0.9152761940581858,0.4107947016062787
32,9.994073240109603e-6,32,0.20443755813330916,0.9222423782133906,0.41242218674864695
33,9.993684783030084e-6,33,0.19140896920757874,0.9321808563260822,0.49914860778935505
34,9.99328400452977e-6,34,0.20814113093532377,0.9300537414149034,0.4488788148964367
35,9.992870905597544e-6,35,0.1864349496975278,0.9231869417343198,0.5066692337497211
36,9.992445487252685e-6,36,0.17931154267117938,0.9274969810937114,0.458995294583102
37,9.99200775054487e-6,37,0.2025843049798693,0.9235430460358462,0.4459597721535603
38,9.991557696554171e-6,38,0.21764620373526014,0.9223892107234571,0.45099720618099326
39,9.991095326391054e-6,39,0.1953296634231663,0.9264403057951236,0.4987318703272018
40,9.990620641196367e-6,40,0.19005844588847443,0.9286186248652538,0.5679373891837096
41,9.990133642141352e-6,41,0.19616048021445884,0.925233942721325,0.4979174606060785
42,9.989634330427629e-6,42,0.19673971201497495,0.9313964987478663,0.5044487544196644
43,9.989122707287203e-6,43,0.2216580262892748,0.9236612797887387,0.5399965954370523
44,9.988598773982448e-6,44,0.21546891683198427,0.9179027143850097,0.42199947596670473
45,9.98806253180612e-6,45,0.20482601262241773,0.9183769605743007,0.4639755175151419
46,9.987513982081345e-6,46,0.1847283182944481,0.9254529330813667,0.45328559920992656
47,9.986953126161613e-6,47,0.1980809315790834,0.931746740002212,0.6013376261916777
48,9.98637996543078e-6,48,0.17938812948829153,0.9245105496039051,0.5269926710475367
49,9.985794501303064e-6,49,0.1885746465116121,0.9250885035567518,0.5068596125701523
50,9.98519673522304e-6,50,0.19801224931123143,0.92685962339153,0.4460404584608137
51,9.984586668665634e-6,51,0.22847226736712398,0.9143631371590709,0.42328609004997464
52,9.983964303136127e-6,52,0.20657867121418594,0.9163981897701412,0.48557329486862194
