run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_num,val_num,epochs,max_lr,batch_size,iters/epoch,params,loss_func,optimizer,scheduler,lr,epoch,train_loss,train_acc,val_loss,val_acc
20,models.gitresnet resnet18,cifar10_train,cifar10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.001,128,391,11173962,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.001     lr: 0.001     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.001] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),6.168375916970607e-8,200,0.0008286313091441989,0.99858,0.170786767578125,0.8676
21,models.gitresnet resnet18,cifar10_train,cifar10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.003,128,391,11173962,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.003     lr: 0.003     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.003] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.850512775091181e-7,200,0.0003446235236618668,0.99962,0.2525612997817993,0.8352
22,models.gitresnet resnet18,cifar10_train,cifar10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.005,128,391,11173962,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.005     lr: 0.005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),3.0841879584853064e-7,200,0.00035680307574383914,0.99952,0.24429434883117676,0.8408
23,models.gitresnet resnet18,cifar10_train,cifar10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.01,128,391,11173962,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.01     lr: 0.01     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.01] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),6.168375916970613e-7,200,0.0005449448533337563,0.99916,0.27465085151672364,0.8259
24,models.gitresnet resnet18,cifar10_train,cifar10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.03,128,391,11173962,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.03     lr: 0.03     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.03] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.8505127750911846e-6,200,0.0030660281809568404,0.99488,0.26636749086380007,0.815
25,models.gitresnet resnet18,cifar100_train,cifar100_val,100,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.001,128,391,11220132,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.001     lr: 0.001     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.001] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),6.168375916970607e-8,200,0.00030225254910998045,0.99964,0.6621877307128906,0.5956
26,models.gitresnet resnet18,cifar100_train,cifar100_val,100,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.003,128,391,11220132,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.003     lr: 0.003     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.003] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.850512775091181e-7,200,0.0003172854210641235,0.99958,0.8509942252731323,0.5604
27,models.gitresnet resnet18,cifar100_train,cifar100_val,100,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.005,128,391,11220132,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.005     lr: 0.005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),3.0841879584853064e-7,200,0.00037266295367851854,0.99952,1.0294810418701172,0.5158
28,models.gitresnet resnet18,cifar100_train,cifar100_val,100,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.01,128,391,11220132,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.01     lr: 0.01     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.01] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),6.168375916970613e-7,200,0.0004466576315443963,0.9994,1.1242990453338624,0.4997
29,models.gitresnet resnet18,cifar100_train,cifar100_val,100,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,200,0.03,128,391,11220132,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.03     lr: 0.03     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.03] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.8505127750911846e-6,200,0.03838655685806274,0.9365,0.6922261968994141,0.5241
30,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,100,0.001,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.001     lr: 0.001     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.001] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),2.467198171342e-7,100,0.0007378767785057426,0.99941,1.240133331604004,0.3238
31,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,100,0.003,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.003     lr: 0.003     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.003] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),7.401594514025998e-7,100,0.0007674918465539813,0.99923,1.484225072631836,0.3005
32,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,100,0.005,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.005     lr: 0.005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.2335990856710008e-6,100,0.0018949005358368158,0.99774,1.6470373306274415,0.269
33,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,100,0.01,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.01     lr: 0.01     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.01] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),2.4671981713420015e-6,100,0.1347193445739746,0.81209,0.9888058638000489,0.3072
34,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,100,0.03,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.03     lr: 0.03     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.03] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),7.401594514026003e-6,100,0.4362138850402832,0.45638,0.7211570407104492,0.289
35,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,200,0.001,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.001     lr: 0.001     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.001] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),6.168375916970607e-8,200,0.00016727395793423056,0.99975,1.484215100402832,0.3186
36,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,200,0.003,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.003     lr: 0.003     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.003] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.850512775091181e-7,200,0.00018739097382198088,0.9997,1.8233646237182617,0.2916
37,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,200,0.005,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.005     lr: 0.005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),3.0841879584853064e-7,200,0.00037650537341134624,0.99945,2.009152491760254,0.2781
38,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,200,0.01,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.01     lr: 0.01     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.01] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),6.168375916970613e-7,200,0.01736450227832794,0.97245,1.5395952558898927,0.3121
39,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,200,0.03,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.03     lr: 0.03     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.03] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.8505127750911846e-6,200,0.24622471654510497,0.65907,1.0750302545166015,0.2714
40,models.resnet_1ch resnet18,mnist_train,mnist_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],60000,10000,100,0.00005,128,469,11175370,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 5e-05     lr: 5e-05     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [5e-05] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.233599085671002e-8,100,0.012075253274788459,0.9844,0.01574144780561328,0.9797
41,models.resnet_1ch resnet18,mnist_train,mnist_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],60000,10000,100,0.0001,128,469,11175370,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0001     lr: 0.0001     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0001] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),2.467198171342004e-8,100,0.009292406163985531,0.9875,0.013530789310485125,0.9834
42,models.resnet_1ch resnet18,mnist_train,mnist_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],60000,10000,100,0.0003,128,469,11175370,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0003     lr: 0.0003     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0003] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),7.401594514025999e-8,100,0.007787720312923193,0.9892333333333333,0.012141727032512427,0.9833
43,models.resnet_1ch resnet18,mnist_train,mnist_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],60000,10000,100,0.0005,128,469,11175370,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.233599085671e-7,100,0.007422587716703614,0.9895,0.012738912075012923,0.9836
44,models.gitresnet resnet18,cifar10_train,cifar10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,100,0.00005,128,391,11173962,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 5e-05     lr: 5e-05     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [5e-05] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.233599085671002e-8,100,0.108069809486866,0.8497,0.18059042693376542,0.7625
45,models.gitresnet resnet18,cifar10_train,cifar10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,100,0.0001,128,391,11173962,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0001     lr: 0.0001     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0001] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),2.467198171342004e-8,100,0.059562230529785154,0.9175,0.14853883664608003,0.815
46,models.gitresnet resnet18,cifar10_train,cifar10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,100,0.0003,128,391,11173962,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0003     lr: 0.0003     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0003] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),7.401594514025999e-8,100,0.025187167994081973,0.96672,0.12926122438907622,0.86
47,models.gitresnet resnet18,cifar10_train,cifar10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,100,0.0005,128,391,11173962,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.233599085671e-7,100,0.01679702834635973,0.9774,0.13329241780042647,0.8642
48,models.gitresnet resnet18,cifar100_train,cifar100_val,100,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,100,0.00005,128,391,11220132,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 5e-05     lr: 5e-05     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [5e-05] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.233599085671002e-8,100,0.23249024007797242,0.74602,0.5173406336307526,0.4749
49,models.gitresnet resnet18,cifar100_train,cifar100_val,100,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,100,0.0001,128,391,11220132,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0001     lr: 0.0001     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0001] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),2.467198171342004e-8,100,0.062424025728702544,0.9456,0.5125610890865326,0.5449
50,models.gitresnet resnet18,cifar100_train,cifar100_val,100,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,100,0.0003,128,391,11220132,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0003     lr: 0.0003     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0003] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),7.401594514025999e-8,100,0.0074405194589495655,0.99636,0.5782279128074646,0.5881
51,models.gitresnet resnet18,cifar100_train,cifar100_val,100,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],50000,10000,100,0.0005,128,391,11220132,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.233599085671e-7,100,0.00371808904632926,0.99806,0.6064735147476197,0.5995
52,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,100,0.00005,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 5e-05     lr: 5e-05     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [5e-05] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.233599085671002e-8,100,0.26821048518180846,0.74181,0.8885806881904602,0.2821
53,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,100,0.0001,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0001     lr: 0.0001     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0001] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),2.467198171342004e-8,100,0.028418762001991272,0.98502,1.0781784766197204,0.3011
54,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,100,0.0003,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0003     lr: 0.0003     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0003] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),7.401594514025999e-8,100,0.002549870168194175,0.9988,1.292926399421692,0.3462
55,torchvision.models.resnet resnet18,tiny-imagenet_train,tiny-imagenet_val,200,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]",[ToTensor()],100000,10000,100,0.0005,128,782,11279112,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.233599085671e-7,100,0.001461793007068336,0.99935,1.393836283493042,0.3367
56,models.resnet_1ch resnet18,mnist_ddim,mnist_val,10,"[ToTensor(), Grayscale(num_output_channels=1), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0)]","[ToTensor(), Resize(size=(32, 32), interpolation=bilinear, max_size=None, antialias=True)]",60000,10000,100,0.0005,128,469,11175370,CrossEntropyLoss(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 100 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1.233599085671e-7,100,0.023943948428084453,0.9921166666666666,0.04932005313513801,0.9853
