step,lr,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.003,1,1.2875212710466497,0.7403105975070071,0.257439590674111,2.1437020547945798,0.9253545093590471,0.4557571784814076
2,0.002999814948722491,2,0.9165883304088952,0.8608192957121056,0.28871571213056507,1.896211601121819,0.9579126488939308,0.49933445839013507
3,0.0029992598405485975,3,0.859710522647363,0.8589811950429014,0.32191208442430874,1.9021723287320584,0.9446398184912081,0.49288088945146985
4,0.0029983348124429554,4,0.795818213974344,0.8813544524141153,0.3147884391906142,1.610728628582665,0.9656267725467952,0.5148737673662591
5,0.0029970400926424075,5,0.7684330403732056,0.8848168385799033,0.30981756853620934,1.7503828520945237,0.9609756097560975,0.5290463389920343
6,0.0029953760005996923,6,0.761089727921393,0.8894489791537171,0.3210608001368821,1.7117138093868847,0.9724333522404991,0.5315975220708069
7,0.00299334294690462,7,0.7110710627722915,0.8860313983353632,0.3139793416180098,1.3614959966980864,0.9812819058423142,0.6053165057233618
8,0.00299094143318277,8,0.683452538897333,0.8979267056175093,0.3478323456319856,2.0407711219124947,0.966874645490641,0.5377221842362079
9,0.002988172051971717,9,0.7112788395900189,0.9002041255623069,0.31882022539690796,1.7135418765732868,0.9800340328984685,0.5903447733973525
10,0.0029850354865748364,10,0.6874930826918078,0.8971933422722368,0.3263585021687568,1.4262077087241685,0.9818491208167895,0.5997609758785745
11,0.002981532510892707,11,0.662221990159356,0.8978312339508868,0.34797587763124876,1.7576828552151158,0.9167328417470221,0.4913391216506132
12,0.002977663989232161,12,0.6270710827154716,0.908723465704882,0.33219879654631723,2.250117143310746,0.9647192285876347,0.5496149046079343
13,0.0029734308760930336,13,0.64508435845348,0.90248517165054,0.34915164341209654,1.5760947054783458,0.9723199092456041,0.5960734449170104
14,0.002968834215932649,14,0.6508006455169408,0.8960699185277041,0.35034150921816953,1.547577147989603,0.9809415768576291,0.614986308126617
15,0.0029638751429081215,15,0.6566610882927671,0.8899813712842314,0.3519254996935212,1.5170919686572766,0.9503119682359614,0.5377830908001482
16,0.002958554880596515,16,0.6185947468594316,0.9014430379866201,0.33131568014180646,1.1890966037559834,0.9796937039137833,0.590889605631879
17,0.0029528747416929465,17,0.5891961034410499,0.9077126688865617,0.3523629423386914,1.9252607820389693,0.9397617697107203,0.48070238925136216
18,0.002946836127686697,18,0.5621488749637603,0.9175621534731299,0.3466165185810127,1.9875582142168327,0.9712989222915485,0.5539384374220021
19,0.0029404405285154145,19,0.5359168789702201,0.9165328295632773,0.35093896635790334,1.599453065554932,0.9650595575723199,0.6502592695988151
20,0.002933689522197495,20,0.6026966572611204,0.9053048522782963,0.35308163606157794,1.5529923158414107,0.9608621667612025,0.5467291646865865
21,0.0029265847744427303,21,0.5384532270053897,0.9163365548758963,0.3531724855668129,1.2938284865172154,0.9691435053885422,0.566642295256955
22,0.0029191280382413177,22,0.5884968994436215,0.905428908467445,0.3604579641071556,1.1727155882799687,0.9760635280771413,0.5841410106123747
23,0.002911321153431338,23,0.5314713369023193,0.9135511704796584,0.3304542481630853,1.6479832997088126,0.9811684628474192,0.6130464212358302
24,0.002903166046244801,24,0.5719326308855786,0.9006432711129304,0.36550326614830814,1.714960970225418,0.977424844015882,0.5768228972501682
25,0.0028946647288323767,25,0.537292256126426,0.9086864589308751,0.3433384265383956,1.6334904404320096,0.9800340328984685,0.5940168605545633
26,0.0028858192987669296,26,0.5440329821548887,0.9031946278422089,0.347878823073252,1.9328285094627384,0.9607487237663074,0.5559450485322911
27,0.002876631938525971,27,0.5438069726529655,0.9153481847064211,0.36264687144534075,2.5158648157721544,0.975609756097561,0.5559787868050147
28,0.002867104914953167,28,0.5626392048103322,0.9041189255368184,0.3397664675278303,1.1585031712318914,0.9792399319342031,0.6075583237725036
29,0.002857240578699029,29,0.522928419627772,0.9097461238796465,0.36532312650864673,1.7716131265562025,0.9865002836074872,0.6130808649187277
30,0.0028470413636409227,30,0.5839125267243583,0.9130505354901067,0.3735629428174003,1.6579844714292937,0.9808281338627339,0.6005310806912011
31,0.002836509786282551,31,0.5267164433523038,0.9033803335570336,0.3627656587976393,2.247367781160639,0.9489506522972206,0.5280340163318054
32,0.00282564844513304,32,0.5422158534043873,0.9039408779000869,0.35617922475421454,2.0741417706435334,0.9820760068065797,0.6016807313209388
33,0.0028144600200657945,33,0.5129717141799974,0.8950913343236628,0.35504589133095443,1.5273766082183786,0.9701644923425978,0.5555441647299503
34,0.002802947271657286,34,0.4842514169458681,0.9169174491779063,0.3534034469418108,2.011663884034362,0.9855927396483267,0.6085351411683491
35,0.0027911130405059146,35,0.496521708596136,0.9086839451684458,0.3802368782290804,2.0940620523924456,0.9854792966534317,0.6131708040510607
36,0.0027789602465311375,36,0.48185025852380636,0.9102326476390951,0.3482464605142998,2.2083541476043598,0.96528644356211,0.5647343415115127
37,0.0027664918882530217,37,0.5043333121595631,0.9101932588305642,0.36800023588513925,2.1321133516149904,0.9800340328984685,0.6341700729383205
38,0.002753711042052405,38,0.47622520515499506,0.9136780357095652,0.4030313066471703,1.6652246128748711,0.9783323879750425,0.5795955451523012
39,0.0027406208614118416,39,0.49103167917764073,0.9093907863934194,0.3611838343641365,2.2335186543886594,0.9766307430516166,0.5858356125577334
40,0.0027272245761375343,40,0.44791003397725615,0.9170023423468651,0.3695037059705995,2.1538022545272493,0.9872943845717527,0.6340459977843051
41,0.0027135254915624206,41,0.4760792735360813,0.915209241640357,0.37394476379956476,2.325195193358328,0.9885422575155984,0.6709675758649888
42,0.0026995269877306354,42,0.4506598611255545,0.9091764585968383,0.3743830286391359,2.182020053022366,0.9857061826432217,0.6166217115305237
43,0.0026852325185635346,43,0.4360577154114897,0.9128119066550837,0.35640801836382535,1.5540345260789972,0.9710720363017583,0.6068190031657246
44,0.002670645611007494,44,0.4568262361077781,0.908713496489371,0.3751097822165716,1.783214948898138,0.9855927396483267,0.6374701338053199
45,0.002655769864163683,45,0.4541598146674724,0.9091100826695846,0.3431904716553858,1.833296384313738,0.986159954622802,0.6227687399722728
46,0.0026406089484000456,46,0.4586881578223976,0.9114948805569892,0.3983787765198903,2.3639093651835106,0.9667612024957459,0.577926106348361
47,0.0026251666044456883,47,0.42489696099005003,0.9087739526706281,0.36852211094940923,2.793079948288368,0.9868406125921725,0.6300462174905043
48,0.002609446642467913,48,0.4323195956013812,0.9062077872136108,0.3756051221916628,2.4609527556955713,0.9744753261486103,0.6084841852908018
49,0.0025934529411321162,49,0.43753469886518115,0.9007536566081925,0.3429055443014721,1.923944633587206,0.9803743618831537,0.6046852248572648
50,0.002577189446644782,50,0.39408600132815047,0.920617300708499,0.3866806484245232,2.4233818731809027,0.986046511627907,0.6295136459138669
51,0.00256066017177982,51,0.4154878677931634,0.9157558792183964,0.3885217786012891,2.345994258427309,0.9458876914350539,0.5109723591760684
52,0.00254386919488847,52,0.4062972157805447,0.9164279159174852,0.3753301466479915,2.2875760658028716,0.9571185479296653,0.5623977161719623
53,0.002526820658893032,53,0.38708209763263474,0.919424767114415,0.3853170162027344,1.8261510348090109,0.9712989222915485,0.5922722793053152
54,0.002509518770264659,54,0.4164209138659415,0.9204493189454704,0.3615301302795588,2.5572132613600753,0.9916052183777652,0.6852749833984084
55,0.0024919677979854766,55,0.4033702634492919,0.9142234403273982,0.3538514070832611,2.4423438422867876,0.9899035734543392,0.6596163851703053
56,0.0024741720724952743,56,0.3682968498077112,0.9125307835018046,0.37325613934514845,2.346037548608017,0.9837776517300056,0.6254240215967671
57,0.002456135984623033,57,0.4163532413004665,0.9112503354396452,0.3667741687400033,2.3288210217782335,0.9875212705615428,0.6422739628990259
58,0.0024378639845035566,58,0.3958553477326448,0.912719374782966,0.41594520376102034,2.5341461967218346,0.9690300623936472,0.5684847545678795
59,0.0024193605804794633,59,0.4235412965651045,0.9033598915941987,0.3604286236681172,2.35774729058138,0.9823028927963698,0.6306362430092992
60,0.0024006303379888244,60,0.4739944050914329,0.9172144271971382,0.35722992662139647,3.029957821676154,0.9803743618831537,0.6143132853296626
61,0.002381677878438708,61,0.4302929570306001,0.91766283461581,0.35413955097349537,2.41311689819961,0.9850255246738514,0.6291979256953851
62,0.002362507878064916,62,0.36974013240363823,0.9042843769767196,0.3630444488595197,2.5726016830363467,0.9812819058423142,0.6046375698132985
63,0.0023431250667781942,63,0.38659739930834774,0.9140098298363466,0.36521585478433743,3.0309844137387594,0.9818491208167895,0.6118283050468476
64,0.0023235342269971957,64,0.39012657514147625,0.9023603808916045,0.36496811279987273,2.195607708670913,0.9868406125921725,0.6295187565643576
65,0.002303740192468493,65,0.3551014445406474,0.9094667276932792,0.3883173172110132,2.593610280829942,0.987748156551333,0.6453139083970996
66,0.0022837478470739215,66,0.372733075641136,0.9090443458986841,0.36627636077044573,2.9369793532926525,0.9844583096993761,0.6120081192479382
67,0.0022635621236255553,67,0.33117970387899714,0.9194973859918769,0.44110011183106573,1.582523172441289,0.9842314237095859,0.6330062094734269
68,0.0022431880026486098,68,0.36238641903300967,0.9225805657265037,0.3594487727166685,2.582388743766654,0.9868406125921725,0.7166418124502798
69,0.002222630511152571,69,0.35241298369353613,0.9146928213830805,0.38840687463830437,2.8028973776950665,0.9871809415768577,0.658811903678651
70,0.0022018947213908583,70,0.3653157290427574,0.914750942072952,0.4496998716575602,1.8363164074368188,0.9819625638116847,0.6215570889745211
71,0.0021809857496093185,71,0.3523775985398865,0.9082762687325264,0.3968393638496081,3.0173860048612138,0.9892229154849688,0.6641412532752158
72,0.0021599087547838707,72,0.3615062205244118,0.9160975555358442,0.38062885709644434,2.6121834294909587,0.982643221781055,0.6134362847488202
73,0.0021386689373476073,73,0.3337270598570554,0.9204869818694881,0.3710280113821028,1.495771641022633,0.9902439024390244,0.6668071593953241
74,0.0021172715379076616,74,0.3631114311258581,0.9055884473051802,0.4290375979273851,2.72912169817964,0.986046511627907,0.6211010121864715
75,0.002095721835952169,75,0.3324190129034467,0.9128939013230429,0.3674606873355643,2.8419013403892786,0.9804878048780488,0.5936156904317375
76,0.002074025148547633,76,0.28652660772349214,0.9218693805113657,0.41200223894017773,2.0857277398530694,0.9850255246738514,0.6581025526290072
77,0.0020521868290270156,77,0.32794420054756956,0.9108282173173408,0.4267339449979251,2.599762192518956,0.9659671015314805,0.5695447939463422
78,0.002030212265668884,78,0.3197060848876918,0.9152487316531538,0.4261204902236705,2.420538644221312,0.987861599546228,0.6632500955320779
79,0.0020081068803679356,79,0.3665353996212561,0.9204692823798994,0.3910437025057599,1.680284019768813,0.9874078275666478,0.6210157688187535
80,0.0019858761272972224,80,0.32937041507407105,0.9250870998982109,0.3814028828879551,2.8085942298799362,0.9872943845717527,0.6257197653062417
81,0.0019635254915624195,81,0.3219052702442179,0.9187872137935567,0.3958373161083041,2.4970799180775693,0.9875212705615428,0.6396103352597857
82,0.0019410604878484544,82,0.33102016265744827,0.9090591249687022,0.4109294016526386,2.0826483424319777,0.9867271695972774,0.617602858347703
83,0.0019184866590588425,83,0.32296407577698427,0.9205115845724101,0.3646916925296489,1.5850798841639804,0.959954622802042,0.5673542150138753
84,0.0018958095749480575,84,0.3372763716011248,0.9098979902433875,0.3813940273071962,2.933086867435237,0.9852524106636416,0.6244432177821249
85,0.0018730348307472802,85,0.30648118232407556,0.9135115076078106,0.40175162070656184,2.7206351536955267,0.9855927396483267,0.6090150960261526
86,0.0018501680457838566,86,0.3042174294144672,0.9229640557499894,0.43364864657451635,1.922982166419297,0.9809415768576291,0.6150590975593707
87,0.0018272148620948124,87,0.31813668939133166,0.9169550891550744,0.4642474618326971,1.8057794491810617,0.9812819058423142,0.6144467740957218
88,0.0018041809430347673,88,0.26227844494969954,0.9247923347346071,0.3823420011343476,2.587254416550416,0.991378332387975,0.6707741229858936
89,0.0017810719718785856,89,0.2758297367341246,0.9161629355481773,0.5294741001368374,2.657030631146239,0.987861599546228,0.6427089852586647
90,0.0017578936504191124,90,0.30416265934485026,0.9227808205016513,0.4007081651650452,2.5410437762432996,0.9865002836074872,0.6357787509199017
91,0.0017346516975603446,91,0.27634581831480926,0.9248943924717833,0.4036021825176484,3.133151748609083,0.9894498014747589,0.6414027659885752
92,0.0017113518479063723,92,0.26944094975995436,0.9201738228576156,0.37768953643276454,2.4737598258733615,0.9892229154849688,0.6621125163558208
93,0.0016879998503464548,93,0.2579607698797175,0.9175566464457066,0.4148949468135305,2.363628383288482,0.9884288145207033,0.6693403885044609
