step,lr,epoch,train_loss,train_acc,val_loss,val_acc
1,0.0005,1,0.3551559137980143,0.3152,,
2,0.0004999950652140343,2,0.3307880692164103,0.3826,,
3,0.0004999802610509541,3,0.31889813038508097,0.4116,,
4,0.0004999555880952023,4,0.30854089705149335,0.4368,,
5,0.000499921047320825,5,0.3007757681210836,0.4472,0.2898294747670492,0.424
6,0.0004998766400914329,6,0.2927920914967855,0.4628,,
7,0.0004998223681601473,7,0.28587018661499025,0.4828,,
8,0.0004997582336695312,8,0.28130681187311807,0.4856,,
9,0.0004996842391515044,9,0.27490052811304727,0.4976,,
10,0.0004996003875272438,10,0.26994832750956216,0.503,0.2614742415746053,0.489
11,0.0004995066821070679,11,0.26589301913579305,0.5152,,
12,0.0004994031265903063,12,0.26153440011342366,0.5196,,
13,0.0004992897250651535,13,0.2561962973912557,0.5276,,
14,0.0004991664820085074,14,0.25248702421188357,0.5318,,
15,0.0004990334022857932,15,0.24826186526616414,0.5414,0.24515263191858927,0.518
16,0.0004988904911507701,16,0.24351191431681316,0.5492,,
17,0.0004987377542453251,17,0.24295186672210695,0.554,,
18,0.0004985751975992498,18,0.23873298508326213,0.5548,,
19,0.0004984028276300022,19,0.2356188696225484,0.5578,,
20,0.0004982206511424535,20,0.23369063339233398,0.5676,0.23099100430806477,0.532
21,0.0004980286753286196,21,0.2304174259185791,0.5726,,
22,0.0004978269077673767,22,0.22830446786880493,0.5748,,
23,0.0004976153564241628,23,0.22588704125086467,0.5784,,
24,0.0004973940296506627,24,0.22322050237655638,0.5822,,
25,0.0004971629361844785,25,0.2216578821182251,0.5838,0.22081258376439414,0.558
26,0.0004969220851487844,26,0.21877718461354573,0.5904,,
27,0.000496671486051967,27,0.21897955411275227,0.5918,,
28,0.0004964111487872495,28,0.21825006755193074,0.5924,,
29,0.0004961410836323014,29,0.21559912605285644,0.5886,,
30,0.0004958613012488324,30,0.21171690330505372,0.5948,0.21287419780095418,0.579
31,0.0004955718126821722,31,0.21035512669881185,0.6056,,
32,0.0004952726293608335,32,0.20880808506011964,0.6006,,
33,0.0004949637630960617,33,0.20686551752090454,0.6104,,
34,0.000494645226081368,34,0.2053759221394857,0.611,,
35,0.0004943170308920483,35,0.2047998593012492,0.6056,0.20450017261505127,0.601
36,0.0004939791904846868,36,0.2051943592707316,0.6068,,
37,0.0004936317181966442,37,0.20218133850097655,0.6114,,
38,0.0004932746277455316,38,0.20298474140167236,0.614,,
39,0.0004929079332286684,39,0.20061070817311605,0.6158,,
40,0.0004925316491225263,40,0.19879999481836955,0.6216,0.19804404830932618,0.611
41,0.0004921457902821576,41,0.19677499499320983,0.6226,,
42,0.0004917503719406085,42,0.19389818108876547,0.6224,,
43,0.0004913454097083182,43,0.19299891945521036,0.6284,,
44,0.0004909309195725022,44,0.19226565960248312,0.633,,
45,0.0004905069178965212,45,0.19028341204325358,0.6318,0.19775560426712036,0.583
46,0.0004900734214192355,46,0.18959576950073243,0.6382,,
47,0.0004896304472543437,47,0.18879318056106567,0.6386,,
48,0.0004891780128897074,48,0.1915006799697876,0.6352,,
49,0.0004887161361866605,49,0.1879900334040324,0.6398,,
50,0.00048824483537930445,50,0.1875736628850301,0.6418,0.194704048315684,0.603
51,0.00048776412907378813,51,0.18567135775883992,0.6486,,
52,0.00048727403624757335,52,0.1845965365409851,0.65,,
53,0.0004867745762486857,53,0.18381976908047995,0.6448,,
54,0.0004862657687949508,54,0.18160094598134358,0.6488,,
55,0.00048574763397321574,55,0.18099174556732178,0.6502,0.1860269447962443,0.641
56,0.000485220192238556,56,0.1807974555015564,0.6488,,
57,0.00048468346441346815,57,0.17894983015060426,0.6554,,
58,0.00048413747168704775,58,0.17958706951141357,0.6588,,
59,0.0004835822356141526,59,0.17824715382258097,0.658,,
60,0.0004830177781145523,60,0.1766940450509389,0.6666,0.18517233626047772,0.623
61,0.00048244412147206245,61,0.17535408500035604,0.6604,,
62,0.00048186128833366493,62,0.17592330280939739,0.661,,
63,0.0004812693017086141,63,0.17506021560033164,0.6638,,
64,0.0004806681849675283,64,0.17333453687032063,0.666,,
65,0.0004800579618414672,65,0.17436651500066122,0.6654,0.18468994744618733,0.622
66,0.00047943865642099487,66,0.17460805149078368,0.663,,
67,0.00047881029315522897,67,0.1715852740128835,0.6694,,
68,0.0004781728968508753,68,0.17036736663182578,0.6728,,
69,0.0004775264926712485,69,0.1704234567006429,0.6648,,
70,0.0004768711061352788,70,0.16736551876068115,0.6752,0.18005725574493409,0.637
71,0.00047620676311650446,71,0.16761039295196534,0.681,,
72,0.00047553348984205027,72,0.16996323261260987,0.6672,,
73,0.00047485131289159234,73,0.1687136887550354,0.675,,
74,0.00047416025919630857,74,0.1667401205221812,0.6764,,
75,0.00047346035603781553,75,0.16478710991541545,0.6794,0.1781993646621704,0.642
76,0.0004727516310470915,76,0.16466243511835735,0.6806,,
77,0.0004720341122033857,77,0.16214738918940227,0.6904,,
78,0.0004713078278331134,78,0.1620316967010498,0.6854,,
79,0.0004705728066087379,79,0.16363219480514526,0.6846,,
80,0.0004698290775476386,80,0.1615760854403178,0.6848,0.1774469305674235,0.647
81,0.00046907667001096546,81,0.16149471689860026,0.6916,,
82,0.0004683156137024796,82,0.1588150852203369,0.695,,
