step,lr,epoch,train_loss,train_acc,train_f1
1,0.001,1,1.4625469229885764,0.731342966219198,0.25419334692154316
2,0.0009999993831498518,2,0.8738696798658537,0.8717435568772668,0.3112419684718458
3,0.0009999975326009292,3,0.7876909429278385,0.8755764551486109,0.32526746081941965
4,0.000999994448357798,4,0.6859600148126743,0.8988025791608577,0.335719533612083
5,0.0009999901304280686,5,0.6857852901428176,0.8868364248994833,0.336630861143622
6,0.000999984578822395,6,0.6472346613494693,0.8865468002133008,0.34706210258401704
7,0.000999977793554475,7,0.593161656120685,0.9048783968437535,0.3518603703274981
8,0.0009999697746410508,8,0.6207226639050124,0.8948367668337837,0.3526690947742169
9,0.0009999605221019082,9,0.6340354878046666,0.8952661035735043,0.34061959868046204
10,0.0009999500359598769,10,0.6471235021692446,0.892207352842019,0.33943437647317876
11,0.0009999383162408303,11,0.5455445942029555,0.9044676674679148,0.36419888637191294
12,0.000999925362973686,12,0.5169057005914824,0.9003360179783543,0.35993039104598284
13,0.0009999111761904045,13,0.5080460141847903,0.8978068446424698,0.36557318774467346
14,0.0009998957559259906,14,0.48205962406181435,0.910999078736324,0.3769054612248085
15,0.000999879102218492,15,0.46343525484528303,0.913374931555025,0.36511185460024304
16,0.0009998612151090004,16,0.4578314173578204,0.9068654541465166,0.3582405676679247
17,0.0009998420946416501,17,0.4493072201279322,0.9125541202750023,0.3595791701009812
18,0.000999821740863619,18,0.47586091352353826,0.9067433771237929,0.3647491309495516
19,0.0009998001538251283,19,0.4273780343568846,0.9052066706870795,0.35775059003509957
20,0.0009997773335794417,20,0.3983647030133884,0.9124322475028311,0.40356147498954487
21,0.0009997532801828658,21,0.421458497104353,0.9072472882598748,0.36051109965800016
22,0.00099972799369475,22,0.38912290938892247,0.9026573990621787,0.38670640966823217
23,0.0009997014741774863,23,0.40215596856864855,0.9023688641596254,0.3874998646017405
24,0.000999673721696509,24,0.3750761649060863,0.9186349175932988,0.3688083810202337
25,0.0009996447363202943,25,0.37352094608492,0.9194673038361276,0.4221522724571272
26,0.0009996145181203613,26,0.370829999517218,0.9104754085455053,0.4316370908444198
27,0.0009995830671712697,27,0.3765947626838293,0.9160821215857162,0.4102971916211063
28,0.0009995503835506221,28,0.37875309960322306,0.9061549247011973,0.3809106674991541
29,0.000999516467339062,29,0.3944803270623321,0.9075619075771164,0.3732065849925324
30,0.0009994813186202742,30,0.3338806253246034,0.9108082070710618,0.3774217733540085
31,0.0009994449374809847,31,0.3145962159867087,0.9162860779275452,0.3720243296133225
32,0.0009994073240109603,32,0.36180871128197173,0.9109241849333122,0.3818377703305101
33,0.0009993684783030086,33,0.3344054118220223,0.9206509037529531,0.38990423696466425
34,0.0009993284004529773,34,0.33067270156782946,0.9060605296459161,0.3658648053036463
35,0.0009992870905597548,35,0.3090528581084956,0.9140275819870134,0.3665624266884987
36,0.0009992445487252688,36,0.33100843879563047,0.9150081337366801,0.3822925814726062
37,0.0009992007750544874,37,0.31325968039756064,0.9249103137814639,0.36739190450176246
38,0.0009991557696554174,38,0.31837701381410893,0.9168628264644553,0.38439990186545775
39,0.0009991095326391058,39,0.30311807950029274,0.9160363654357835,0.3888185372822795
40,0.0009990620641196371,40,0.312295409885993,0.9138542298068417,0.38931233151573263
41,0.0009990133642141356,41,0.29494696998610803,0.907127958835673,0.38298138146673005
42,0.0009989634330427632,42,0.28521552475069445,0.9133400121134102,0.4090117354806451
43,0.0009989122707287205,43,0.26189921336008637,0.9223070346392951,0.4535519492655302
44,0.000998859877398245,44,0.2619480098063703,0.922022811553358,0.4442743787023001
45,0.0009988062531806122,45,0.2515174156729428,0.9225460839794294,0.5005771221828333
46,0.0009987513982081346,46,0.2641770317733668,0.9191749534137651,0.4349991381809934
47,0.0009986953126161614,47,0.23614467645753198,0.9241634557908336,0.45542531458280694
48,0.000998637996543078,48,0.24684179943414947,0.9223819431182156,0.431154189283479
49,0.0009985794501303064,49,0.2601002775779665,0.9203465338479299,0.42497662259102503
50,0.000998519673522304,50,0.2505574476673446,0.9217999906079726,0.4003192687676677
51,0.0009984586668665635,51,0.2653833394419065,0.9200770209145029,0.4186406321600323
52,0.0009983964303136128,52,0.24973689400385446,0.921429545302826,0.4441368458309582
53,0.0009983329640170144,53,0.24760345069274603,0.9184975893575716,0.44944669951510946
54,0.0009982682681333652,54,0.23448162763810954,0.9194964874650624,0.4109822617931508
55,0.0009982023428222956,55,0.24746792774159257,0.9221076383923612,0.4141890991699729
56,0.00099813518824647,56,0.26361588659559343,0.9128621622309216,0.42633957844393977
57,0.0009980668045715857,57,0.2610865897286836,0.9101355857144331,0.42118676604739214
58,0.0009979971919663725,58,0.24495802295577174,0.9088205336398828,0.40763032128832105
59,0.0009979263506025924,59,0.21995710939645138,0.9250133979704199,0.5090241247189357
60,0.0009978542806550396,60,0.22201289422801623,0.9209621712484927,0.5510759252183431
61,0.0009977809823015396,61,0.22990937137512846,0.9262757468220325,0.4720062944606549
62,0.0009977064557229486,62,0.21634115705195484,0.9260728874502658,0.47126871007737436
63,0.0009976307011031538,63,0.21025355264068954,0.9269037627238726,0.44914426922125167
64,0.000997553718629072,64,0.21049675071397486,0.9250478740610577,0.4061127498475806
65,0.0009974755084906498,65,0.2211737360859726,0.9223960954130273,0.5610401688614478
66,0.0009973960708808628,66,0.22974392694539783,0.9216805577597414,0.4805075308492573
67,0.0009973154059957157,67,0.2218932035140711,0.9253532919731557,0.45399629321339
68,0.000997233514034241,68,0.20257553789450777,0.9246764467687796,0.5046319413709536
69,0.0009971503951984992,69,0.23676770266962768,0.9146692472632179,0.4326655161028509
70,0.0009970660496935772,70,0.2408943983383632,0.9131874902427286,0.42086968047084605
71,0.0009969804777275897,71,0.2267670386979321,0.9222289727881285,0.40327162359428187
72,0.0009968936795116765,72,0.19754196778585792,0.9238322330855648,0.4280845180949555
73,0.000996805655260004,73,0.20198022727415502,0.9202009057580892,0.4210358597720691
74,0.000996716405189763,74,0.22655467762988454,0.9170201837656647,0.4543478454631318
75,0.0009966259295211694,75,0.21690754941221782,0.9173415654299452,0.4356765806491512
76,0.000996534228477463,76,0.1960030274445683,0.9267156034176346,0.5061974415058136
