step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.005,1.9194613729476928,0.2905,1744416393.2711182,2025/04/12 09:06:33,11.619044542312622,11.6s,,
2,2,0.004999691581204151,1.695867324256897,0.3622,1744416407.5104206,2025/04/12 09:06:47,25.858346939086914,25.9s,1.9445621837615967,0.341
3,3,0.004998766400914329,1.5557963884353638,0.4226,1744416420.2729425,2025/04/12 09:07:00,38.62086892127991,38.6s,,
4,4,0.004997224687404925,1.4443917747497559,0.466,1744416434.5202336,2025/04/12 09:07:14,52.868160009384155,52.9s,1.4834884691238404,0.4704
5,5,0.004995066821070679,1.322207325553894,0.5077,1744416447.2593474,2025/04/12 09:07:27,65.60727381706238,1.1m,,
6,6,0.004992293334332819,1.2463204181671144,0.5431,1744416461.4895175,2025/04/12 09:07:41,79.83744382858276,1.3m,1.4957439132690429,0.4551
7,7,0.004988904911507699,1.1918017925262452,0.565,1744416474.244456,2025/04/12 09:07:54,92.59238243103027,1.5m,,
8,8,0.0049849023886379485,1.1261525957107543,0.5902,1744416488.4956126,2025/04/12 09:08:08,106.8435389995575,1.8m,1.3050919027328491,0.5694
9,9,0.004980286753286193,1.0980155463218688,0.6024,1744416501.3118875,2025/04/12 09:08:21,119.65981388092041,2.0m,,
10,10,0.004975059144291392,1.034367280960083,0.6256,1744416515.6314478,2025/04/12 09:08:35,133.97937417030334,2.2m,1.0451390802383422,0.6345
11,11,0.004969220851487842,0.9982098066329956,0.6413,1744416528.4325378,2025/04/12 09:08:48,146.78046417236328,2.4m,,
12,12,0.004962773315386932,0.9817472613334656,0.6439,1744416542.71404,2025/04/12 09:09:02,161.06196641921997,2.7m,1.0802195307731628,0.6163
13,13,0.004955718126821719,0.9282013252258301,0.6649,1744416555.4643586,2025/04/12 09:09:15,173.81228494644165,2.9m,,
14,14,0.004948057026554412,0.9086705356597901,0.6733,1744416569.782516,2025/04/12 09:09:29,188.13044238090515,3.1m,1.0039233861923218,0.6511
15,15,0.0049397919048468665,0.8658239887237549,0.6928,1744416582.6077008,2025/04/12 09:09:42,200.95562720298767,3.3m,,
16,16,0.004930924800994189,0.8338700795173645,0.7009,1744416596.8435273,2025/04/12 09:09:56,215.19145369529724,3.6m,0.9209497564315796,0.694
17,17,0.004921457902821575,0.8132213520050049,0.7096,1744416609.6070821,2025/04/12 09:10:09,227.9550085067749,3.8m,,
18,18,0.0049113935461444925,0.7912688811302185,0.7142,1744416623.8685386,2025/04/12 09:10:23,242.2164649963379,4.0m,0.8945423110961914,0.7039
19,19,0.004900734214192355,0.7329140929222107,0.7404,1744416636.633926,2025/04/12 09:10:36,254.98185229301453,4.2m,,
20,20,0.0048894825369958225,0.7297629305839538,0.7425,1744416650.938287,2025/04/12 09:10:50,269.28621339797974,4.5m,0.8971180830001831,0.7068
21,21,0.004877641290737881,0.6977824068069458,0.7496,1744416663.7329996,2025/04/12 09:11:03,282.0809259414673,4.7m,,
22,22,0.00486521339706886,0.6723502346038819,0.7593,1744416678.1432045,2025/04/12 09:11:18,296.4911308288574,4.9m,0.9513814822673797,0.7018
