step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.005,1.8379481594903129,0.24,1744140714.449871,2025/04/09 04:31:54,1.3412749767303467,1.3s,,
2,2,0.004999998488565839,1.6100824233463833,0.37285714285714283,1744140715.3529336,2025/04/09 04:31:55,2.244337558746338,2.2s,,
3,3,0.004999993954265183,1.5047818088531495,0.3942857142857143,1744140716.2065172,2025/04/09 04:31:56,3.097921133041382,3.1s,,
4,4,0.004999986397103514,1.433623458317348,0.4442857142857143,1744140717.036223,2025/04/09 04:31:57,3.927626848220825,3.9s,,
5,5,0.004999975817089971,1.3686918422154017,0.46,1744140717.8644774,2025/04/09 04:31:57,4.755881309509277,4.8s,,
6,6,0.004999962214237346,1.2774583796092442,0.5314285714285715,1744140718.7109818,2025/04/09 04:31:58,5.602385759353638,5.6s,,
7,7,0.004999945588562087,1.2344725234167917,0.5114285714285715,1744140719.5394216,2025/04/09 04:31:59,6.430825471878052,6.4s,,
8,8,0.0049999259400842965,1.2028488206863404,0.5557142857142857,1744140720.3739407,2025/04/09 04:32:00,7.265344619750977,7.3s,,
9,9,0.004999903268827733,1.177450977052961,0.5614285714285714,1744140721.2086973,2025/04/09 04:32:01,8.100101232528687,8.1s,,
10,10,0.00499987757481981,1.1371888038090296,0.5642857142857143,1744140722.0454557,2025/04/09 04:32:02,8.936859607696533,8.9s,,
11,11,0.004999848858091593,1.0938797685078212,0.5714285714285714,1744140722.8796663,2025/04/09 04:32:02,9.7710702419281,9.8s,,
12,12,0.004999817118677807,1.0329972096851894,0.6185714285714285,1744140723.7154045,2025/04/09 04:32:03,10.606808423995972,10.6s,,
13,13,0.004999782356616829,1.0097228636060442,0.6342857142857142,1744140724.548892,2025/04/09 04:32:04,11.440295934677124,11.4s,,
14,14,0.004999744571950692,1.0023633735520499,0.6071428571428571,1744140725.3837128,2025/04/09 04:32:05,12.275116682052612,12.3s,,
15,15,0.004999703764725082,0.9949181805338179,0.6114285714285714,1744140726.2212274,2025/04/09 04:32:06,13.11263132095337,13.1s,,
16,16,0.004999659934989342,0.9558869174548558,0.6485714285714286,1744140727.0566847,2025/04/09 04:32:07,13.948088645935059,13.9s,,
17,17,0.004999613082796468,0.8935924008914402,0.7057142857142857,1744140727.8914866,2025/04/09 04:32:07,14.782890558242798,14.8s,,
18,18,0.00499956320820311,0.8751544468743461,0.7042857142857143,1744140728.7279048,2025/04/09 04:32:08,15.619308710098267,15.6s,,
19,19,0.0049995103112695765,0.8648137722696577,0.6828571428571428,1744140729.5720086,2025/04/09 04:32:09,16.463412523269653,16.5s,,
20,20,0.004999454392059826,0.8105676777022226,0.7285714285714285,1744140730.4113002,2025/04/09 04:32:10,17.302704095840454,17.3s,,
21,21,0.004999395450641473,0.828732419354575,0.6885714285714286,1744140731.2502248,2025/04/09 04:32:11,18.141628742218018,18.1s,,
22,22,0.004999333487085787,0.771456105709076,0.7314285714285714,1744140732.0931928,2025/04/09 04:32:12,18.984596729278564,19.0s,,
23,23,0.0049992685014676914,0.7620065634591239,0.7257142857142858,1744140732.937877,2025/04/09 04:32:12,19.829280853271484,19.8s,,
24,24,0.004999200493865762,0.7701235583850315,0.7114285714285714,1744140733.7941027,2025/04/09 04:32:13,20.685506582260132,20.7s,,
25,25,0.004999129464362231,0.7541514999525888,0.7228571428571429,1744140734.6361203,2025/04/09 04:32:14,21.52752423286438,21.5s,,
26,26,0.004999055413042983,0.738473585333143,0.7342857142857143,1744140735.4731548,2025/04/09 04:32:15,22.364558696746826,22.4s,,
27,27,0.004998978339997557,0.7237795581136431,0.7342857142857143,1744140736.3121076,2025/04/09 04:32:16,23.203511476516724,23.2s,,
28,28,0.004998898245319147,0.7164995401246207,0.7528571428571429,1744140737.1479151,2025/04/09 04:32:17,24.039319038391113,24.0s,,
29,29,0.004998815129104597,0.6827309496062143,0.7657142857142857,1744140740.4362364,2025/04/09 04:32:20,27.327640295028687,27.3s,2.622556395939418,0.41614285714285715
30,30,0.004998728991454409,0.6142417458125523,0.79,1744140741.442636,2025/04/09 04:32:21,28.33403992652893,28.3s,,
31,31,0.004998639832472734,0.6267552409853254,0.7814285714285715,1744140742.2810333,2025/04/09 04:32:22,29.17243719100952,29.2s,,
32,32,0.00499854765226738,0.6128147898401533,0.7842857142857143,1744140743.1237502,2025/04/09 04:32:23,30.015154123306274,30.0s,,
33,33,0.004998452450949805,0.6095109163011824,0.7771428571428571,1744140743.9768512,2025/04/09 04:32:23,30.868255138397217,30.9s,,
34,34,0.004998354228635123,0.5672302617345537,0.8071428571428572,1744140744.816133,2025/04/09 04:32:24,31.707536935806274,31.7s,,
35,35,0.0049982529854420985,0.5543951674870082,0.8071428571428572,1744140745.6636212,2025/04/09 04:32:25,32.55502510070801,32.6s,,
36,36,0.004998148721493149,0.5172044604165213,0.8157142857142857,1744140746.4992268,2025/04/09 04:32:26,33.3906307220459,33.4s,,
37,37,0.004998041436914346,0.5041103213174003,0.8385714285714285,1744140747.3470662,2025/04/09 04:32:27,34.23847007751465,34.2s,,
38,38,0.004997931131835412,0.5194343515804836,0.8357142857142857,1744140748.192881,2025/04/09 04:32:28,35.08428502082825,35.1s,,
39,39,0.004997817806389721,0.4911047737939017,0.8385714285714285,1744140749.045279,2025/04/09 04:32:29,35.93668293952942,35.9s,,
40,40,0.004997701460714302,0.48090180907930646,0.8442857142857143,1744140749.8857164,2025/04/09 04:32:29,36.77712035179138,36.8s,,
