step,lr,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.001,1,1.1427364704747125,0.7744072972924837,0.26404225302578466,2.6126475992759923,0.9522404991491775,0.5144178734213434
2,0.0009999383162408303,2,0.8586279018693157,0.8727301979763088,0.2965042144231433,2.061510228934913,0.9514463981849121,0.5004007056174544
3,0.0009997532801828658,3,0.7108758173292504,0.8869949311379072,0.3299104881300492,1.998320100730749,0.9699376063528077,0.5407845001942245
4,0.0009994449374809851,4,0.6774930618605062,0.8891976819258794,0.33643811179981936,2.268179427711922,0.9692569483834373,0.5388704313107844
5,0.0009990133642141358,5,0.7161329900960838,0.8917591510719992,0.321358496076022,1.8884268865893663,0.9770845150311969,0.5695675023343204
6,0.000998458666866564,6,0.602580685554215,0.8975976106680316,0.3771271015924736,2.169069103850131,0.9624503686897334,0.5532865681376693
7,0.00099778098230154,7,0.5583922158153719,0.9037932871189209,0.34832144607628124,1.8967581671354654,0.9779920589903573,0.6102081382045739
8,0.0009969804777275899,8,0.5463752676289546,0.9061509736282474,0.37991426827440683,1.294971800770059,0.9724333522404991,0.5849455345342525
9,0.000996057350657239,9,0.5054540748897978,0.9109894375530081,0.3439378997380564,2.123008139993545,0.9701644923425978,0.5688629762904982
10,0.0009950118288582787,10,0.4962949210136949,0.905723221404928,0.3695170330414261,1.8042782851734152,0.9556437889960295,0.5604570920503409
11,0.0009938441702975688,11,0.44449683974134435,0.9090327267830391,0.36348155613904903,1.2979119588418637,0.9847986386840613,0.6248748801410934
12,0.000992554663077387,12,0.42726486390639157,0.9178336332128663,0.3740047004363599,2.113426169683767,0.9833238797504255,0.618813980165939
13,0.0009911436253643444,13,0.4308858786452775,0.9063368715770574,0.3687645577553321,1.655094089422859,0.9879750425411231,0.6400603714562489
14,0.0009896114053108828,14,0.455291248589278,0.9107286796205056,0.371576381436388,1.7510835765625898,0.9859330686330119,0.6476557696859535
15,0.0009879583809693736,15,0.4328830763771616,0.9053716068285682,0.38627008621990017,2.0601105991279747,0.9863868406125922,0.6607705547221853
16,0.0009861849601988382,16,0.40676157702768617,0.9102974877510236,0.35247576310277345,1.4670857178914702,0.9840045377197958,0.6637837107841422
17,0.0009842915805643154,17,0.3666539893241987,0.9128285319723356,0.3801310808847439,2.6224881961320485,0.9893363584798639,0.6563869976302887
18,0.000982278709228899,18,0.35623464199287297,0.9229980523735847,0.45151761923805506,1.5346816806582246,0.9880884855360181,0.6342288888656344
19,0.0009801468428384714,19,0.4213952172742178,0.9129080016750404,0.3882440699966571,2.091028994717384,0.9917186613726603,0.6868511944768875
20,0.0009778965073991648,20,0.37233856671315074,0.9149599597304091,0.3888931592586699,2.0109538034627334,0.9847986386840613,0.6524685618371839
21,0.0009755282581475766,21,0.337133779241086,0.922068998511437,0.35831091654449515,2.234317275285045,0.991378332387975,0.6759050262663787
22,0.0009730426794137723,22,0.37784486012396157,0.9151468023966874,0.37550389733940726,2.6136793080575753,0.9760635280771413,0.5812195373217632
23,0.0009704403844771124,23,0.3327254531215607,0.916967705484518,0.37557716531967283,2.119368336329863,0.9910380034032898,0.6828401232850247
24,0.0009677220154149334,24,0.34517825503045285,0.915538208109125,0.37339472722922135,2.224626386573013,0.9897901304594441,0.6371117290958274
25,0.0009648882429441253,25,0.3457722644176358,0.9088016933552324,0.3737054082215326,2.0472440504919582,0.9808281338627339,0.6373192803904504
26,0.000961939766255643,26,0.30511856260065073,0.9123111322525969,0.44915748078366474,1.9914493385197356,0.9885422575155984,0.640208920307072
27,0.0009588773128419901,27,0.30056830280532637,0.9246455973164703,0.3816972695467783,1.9940397120543116,0.9903573454339194,0.6677547150882319
28,0.0009557016383177221,28,0.27291460353477864,0.9284830495224257,0.3901427543250363,1.319604090885621,0.9900170164492342,0.6542763153016552
