step,lr,epoch,train_loss
1,0.001,1,0.600382387638092
2,0.001,2,0.9983426332473755
3,0.001,3,0.5507712364196777
4,0.001,4,0.3279128670692444
5,0.001,5,0.28470951318740845
6,0.001,6,0.2638292610645294
7,0.001,7,0.23746678233146667
8,0.001,8,0.22770313918590546
9,0.001,9,0.2103913575410843
10,0.001,10,0.19646883010864258
11,0.001,11,0.1896786093711853
12,0.001,12,0.18204423785209656
13,0.001,13,0.17124886810779572
14,0.001,14,0.1624203473329544
15,0.001,15,0.15662801265716553
16,0.001,16,0.1511341631412506
17,0.001,17,0.14520905911922455
18,0.001,18,0.13908469676971436
19,0.001,19,0.13266529142856598
20,0.001,20,0.12741024792194366
21,0.001,21,0.12239144742488861
22,0.001,22,0.11693163216114044
23,0.001,23,0.11178110539913177
24,0.001,24,0.10662787407636642
25,0.001,25,0.10158973932266235
26,0.001,26,0.09654466062784195
27,0.001,27,0.09133466333150864
28,0.001,28,0.08630136400461197
29,0.001,29,0.0812920331954956
30,0.001,30,0.07649172842502594
31,0.001,31,0.07162323594093323
32,0.001,32,0.06670138239860535
33,0.001,33,0.06203295662999153
34,0.001,34,0.05753650143742561
35,0.001,35,0.053270090371370316
36,0.001,36,0.04922289028763771
37,0.001,37,0.0462474599480629
38,0.001,38,0.049999769777059555
39,0.001,39,0.10916278511285782
40,0.001,40,0.3094922602176666
41,0.001,41,0.11716829240322113
42,0.001,42,0.13186876475811005
43,0.001,43,0.04153643921017647
44,0.001,44,0.07110553979873657
45,0.001,45,0.07474829256534576
46,0.001,46,0.05546914413571358
47,0.001,47,0.04264432564377785
48,0.001,48,0.0418948233127594
49,0.001,49,0.04201178997755051
50,0.001,50,0.04161304607987404
51,0.001,51,0.03675613924860954
52,0.001,52,0.03518800064921379
53,0.001,53,0.03359435126185417
54,0.001,54,0.032216690480709076
55,0.001,55,0.03170514106750488
56,0.001,56,0.029812131077051163
57,0.001,57,0.02908468246459961
58,0.001,58,0.02815120853483677
59,0.001,59,0.02704198844730854
60,0.001,60,0.026108959689736366
61,0.001,61,0.02586289867758751
62,0.001,62,0.025279982015490532
63,0.001,63,0.024701276794075966
64,0.001,64,0.02415296621620655
65,0.001,65,0.023539956659078598
66,0.001,66,0.02279731072485447
67,0.001,67,0.0225658155977726
68,0.001,68,0.022282904013991356
69,0.001,69,0.021912261843681335
70,0.001,70,0.021414002403616905
71,0.001,71,0.020991209894418716
72,0.001,72,0.02072799578309059
73,0.001,73,0.020618611946702003
74,0.001,74,0.020451148971915245
75,0.001,75,0.020321093499660492
76,0.001,76,0.020078441128134727
77,0.001,77,0.019771823659539223
78,0.001,78,0.0194927416741848
79,0.001,79,0.019196102395653725
80,0.001,80,0.01908629760146141
81,0.001,81,0.018854575231671333
82,0.001,82,0.0186910443007946
83,0.001,83,0.018460741266608238
84,0.001,84,0.018238892778754234
85,0.001,85,0.018054744228720665
86,0.001,86,0.017857367172837257
87,0.001,87,0.01767924055457115
88,0.001,88,0.017470287159085274
89,0.001,89,0.017261922359466553
90,0.001,90,0.017083823680877686
91,0.001,91,0.016908403486013412
92,0.001,92,0.01673276163637638
93,0.001,93,0.016551895067095757
94,0.001,94,0.016363706439733505
95,0.001,95,0.016189847141504288
96,0.001,96,0.016026988625526428
97,0.001,97,0.01588306948542595
98,0.001,98,0.015767132863402367
99,0.001,99,0.015763644129037857
100,0.001,100,0.016006579622626305
