step,lr,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.0001,1,1.3802809415040693,0.661209318162472,0.2902685022498651,2.251530806110856,0.9245604083947816,0.4328594379921042
2,0.00009999383162408304,2,0.9431438718234336,0.8529637091053542,0.40614469388851326,2.2269388471755938,0.9463414634146341,0.485839917079506
3,0.00009997532801828658,3,0.8515184565461514,0.8997247680390432,0.4388595257049558,1.4000935170438165,0.9322745320476461,0.4436713676230947
4,0.00009994449374809851,4,0.736047900544492,0.9242119002355078,0.4577496315709748,2.0994144821464507,0.9413499716392513,0.4646610991007534
5,0.00009990133642141359,5,0.7013367713047367,0.9327526033538575,0.4724184447766193,1.7082975353122232,0.9512195121951219,0.4924260754201627
6,0.0000998458666866564,6,0.6499449171391626,0.9385977357205686,0.4731015438389007,1.855516090896139,0.9458876914350539,0.4575226517537316
7,0.000099778098230154,7,0.6728017847387068,0.9391652242998609,0.4741840411103741,1.5492539727342987,0.9506522972206466,0.47724955052184026
8,0.000099698047772759,8,0.6305140898676413,0.9427404023494027,0.48076632013018805,1.332825711418537,0.9554169030062394,0.4882593941827747
9,0.0000996057350657239,9,0.5843212722267374,0.9458048406775814,0.48809196529643456,1.2863327510912717,0.9556437889960295,0.5045621741324169
10,0.00009950118288582787,10,0.555085593099725,0.9493516442981585,0.502425434486686,1.420006141835698,0.9525808281338627,0.49751837398984644
11,0.00009938441702975689,11,0.5646864050897862,0.9484152881423261,0.5062037658423006,1.1710613093725064,0.9615428247305728,0.5208986600542729
12,0.00009925546630773869,12,0.538614932554749,0.953238941066311,0.5073130591661839,1.9546076683533578,0.9627906976744186,0.5324845683740891
13,0.00009911436253643444,13,0.49883193157487915,0.9563885026813835,0.5221518286315993,1.3550098711329972,0.9641520136131594,0.5248330252464577
14,0.00009896114053108829,14,0.48416369691970174,0.9567573702579235,0.5189014553626429,2.240222320628315,0.9676687464549064,0.534831955736785
15,0.00009879583809693738,15,0.43677999749003843,0.9600204295888545,0.5325034411355735,1.8058500308427226,0.9633579126488939,0.5235919486134932
16,0.00009861849601988384,16,0.4117163812101447,0.9576653519847913,0.5245275627319251,1.8851450762827153,0.9640385706182644,0.5317067563522112
17,0.00009842915805643157,17,0.4219697612064182,0.9581193428482252,0.5285859701644651,1.5756477629232326,0.9607487237663074,0.5265392414882567
18,0.00009822787092288992,18,0.3835951625138925,0.9635672332094316,0.5380842732436871,1.2840261531024917,0.9690300623936472,0.5609079058711779
19,0.00009801468428384718,19,0.4202437059519845,0.9621201373322362,0.5383288173792796,1.6582287867097643,0.9714123652864436,0.560080259741026
20,0.00009778965073991652,20,0.35192552129961463,0.9650143290866271,0.5467254223707951,2.0938208585967413,0.9751559841179808,0.5739448985898744
21,0.0000975528258147577,21,0.36833602822184974,0.9633686122066794,0.5427594280257476,2.043799732685495,0.9716392512762337,0.5653690712197145
22,0.00009730426794137729,22,0.34207232475950494,0.9650710779445564,0.5515548988866982,1.2093191957581944,0.9716392512762337,0.5680254179150308
23,0.0000970440384477113,23,0.33640723831824143,0.9675680276934426,0.5561712790207631,1.4347671059404525,0.9748156551332955,0.5890252633052172
24,0.0000967722015414934,24,0.3318301426243644,0.9691286212864966,0.5593047977659817,2.061831193185299,0.9788996029495178,0.5957251390301883
25,0.0000964888242944126,25,0.30932853071998023,0.9686746304230628,0.5618239152487642,2.1084184642887496,0.9768576290414067,0.5974660955486976
26,0.00009619397662556436,26,0.3192021505439389,0.9687881281389212,0.5611258894368816,1.5848139479832424,0.9762904140669314,0.5789343583739657
27,0.00009588773128419907,27,0.2949324884430706,0.9701217263002582,0.5652676246061088,1.718431097299486,0.9783323879750425,0.5924308583606414
28,0.00009557016383177228,28,0.3019663195756779,0.971540447748489,0.5674788041729762,1.2351109316182691,0.9810550198525241,0.6170399384418881
29,0.00009524135262330099,29,0.2867105460595155,0.9709445847402322,0.5667800335768324,2.3545885822411905,0.9796937039137833,0.6013398139512852
30,0.0000949013787880308,30,0.27848465178383097,0.9723916806174275,0.5723525581646982,1.611921640447913,0.9818491208167895,0.6024162007348611
31,0.00009455032620941841,31,0.26273040783847396,0.9745197627897738,0.5813789089780605,1.3081103533557106,0.9806012478729439,0.5985889300533087
32,0.00009418828150443471,32,0.24373715390913625,0.9761087308117924,0.5912939791014864,1.9184970892057187,0.9852524106636416,0.6107796704255465
33,0.00009381533400219321,33,0.2636433119597028,0.9752574979428539,0.5817018733598867,1.6130126239356843,0.9801474758933636,0.5946691196738253
34,0.00009343157572190959,34,0.25960759629599267,0.9750021280821723,0.581823045416237,1.7270052954892645,0.9818491208167895,0.623084560143604
35,0.00009303710135019721,35,0.2386216253039684,0.9734415344891184,0.5785156752252775,1.9005473600283171,0.9859330686330119,0.6345418526487476
36,0.00009263200821770464,36,0.22389881280417462,0.9756547399483585,0.5847266545343376,1.3623320046163592,0.9770845150311969,0.576655748253104
37,0.00009221639627510079,37,0.21279140130064664,0.9759101098090401,0.5895363235811154,2.163673603595554,0.9847986386840613,0.6092062623993245
38,0.00009179036806841354,38,0.21177097658386762,0.9778111965496694,0.5983484514903034,2.28627534089816,0.9854792966534317,0.6205697246570513
39,0.00009135402871372811,39,0.20117740103282003,0.979910904293051,0.6007768171706372,2.2200978954580957,0.9883153715258083,0.6327107150044474
40,0.0000909074858712512,40,0.22373403860372085,0.9760803563828278,0.5900685594188708,1.6140458307446097,0.9846851956891662,0.6059920971711771
41,0.0000904508497187474,41,0.19365092950520002,0.9780381919813864,0.5973711093395632,1.955525862464023,0.9828701077708452,0.5918152689616479
