step,lr,epoch,train_loss
1,0.001,1,0.2163991098701954
2,0.001,2,0.035574033892154695
3,0.001,3,0.022022348657250404
4,0.001,4,0.019170421758294105
5,0.001,5,0.017874564281105995
6,0.001,6,0.01663818052113056
7,0.001,7,0.01613637936115265
8,0.001,8,0.015554000321030617
9,0.001,9,0.01580612472742796
10,0.001,10,0.01473590579032898
11,0.001,11,0.014009872761368752
12,0.001,12,0.014157340501248837
13,0.001,13,0.013545090317726135
14,0.001,14,0.013458504629135132
15,0.001,15,0.013771547681093215
16,0.001,16,0.013303003719449043
17,0.001,17,0.013112715838849544
18,0.001,18,0.01313209807574749
19,0.001,19,0.013070209723711014
20,0.001,20,0.01271627273261547
21,0.001,21,0.012731031538546085
22,0.001,22,0.012896429526805878
23,0.001,23,0.012871828027069569
24,0.001,24,0.012531283044815064
25,0.001,25,0.012604029831290244
26,0.001,26,0.012465175098180771
27,0.001,27,0.012769431598484517
28,0.001,28,0.012250397962331771
29,0.001,29,0.012211851087212563
30,0.001,30,0.01257321264743805
31,0.001,31,0.012343700355291367
32,0.001,32,0.012327679896354676
33,0.001,33,0.012236541938781738
34,0.001,34,0.012309692923724651
35,0.001,35,0.012063660638034344
36,0.001,36,0.012222517900168896
37,0.001,37,0.01213705247938633
38,0.001,38,0.012065267407894134
39,0.001,39,0.012054665967822075
40,0.001,40,0.011999932879209519
41,0.001,41,0.012094218719005585
42,0.001,42,0.012038153624534607
43,0.001,43,0.01203498546332121
44,0.001,44,0.012191453452408314
45,0.001,45,0.012005275440216064
46,0.001,46,0.01209199419170618
47,0.001,47,0.01214869822859764
48,0.001,48,0.012018595699965953
49,0.001,49,0.012077636641263961
50,0.001,50,0.011949918964505195
51,0.001,51,0.0124567846134305
52,0.001,52,0.011885167507827282
53,0.001,53,0.011959646272659302
54,0.001,54,0.012021021872758865
55,0.001,55,0.01188063768595457
56,0.001,56,0.01183092438876629
57,0.001,57,0.01190119815915823
58,0.001,58,0.011977163557708264
59,0.001,59,0.01201831491291523
60,0.001,60,0.01187141544520855
61,0.001,61,0.01190495003759861
62,0.001,62,0.012260259342193604
63,0.001,63,0.014358500146865844
64,0.001,64,0.012382780939340591
65,0.001,65,0.011809221541881562
66,0.001,66,0.011822091089189052
67,0.001,67,0.011853533275425434
68,0.001,68,0.012091577142477036
69,0.001,69,0.011864712548255921
70,0.001,70,0.011868735733628273
71,0.001,71,0.01194981037825346
72,0.001,72,0.011799192295968533
73,0.001,73,0.011764666041731835
74,0.001,74,0.011812066466361284
75,0.001,75,0.011737155382335185
76,0.001,76,0.011733195962011814
77,0.001,77,0.011808580370247365
78,0.001,78,0.011733757877349853
79,0.001,79,0.011848321288824081
80,0.001,80,0.011719463877379894
81,0.001,81,0.011711418597400188
82,0.001,82,0.011825516319274903
83,0.001,83,0.011726107244193554
84,0.001,84,0.011869770765304566
85,0.001,85,0.011957727788388729
86,0.001,86,0.012195179064571857
87,0.001,87,0.011929509420692921
88,0.001,88,0.011760142061114311
89,0.001,89,0.011768142430484295
90,0.001,90,0.011846766233444214
91,0.001,91,0.012216189847886562
92,0.001,92,0.011783120140433312
93,0.001,93,0.011965520521998405
94,0.001,94,0.012029328827559948
95,0.001,95,0.011826711392402649
96,0.001,96,0.011761518335342407
97,0.001,97,0.011712956649065017
98,0.001,98,0.011763764429092407
99,0.001,99,0.012584864212572575
100,0.001,100,0.01201103129684925
