step,lr,epoch,train_loss,train_acc,train_f1
1,0.00003,1,1.172173095208614,0.7227755982128283,0.24821800251816767
2,0.000029999925978027876,2,0.7373831243606793,0.8875159173520675,0.34226437410502336
3,0.000029999703912842056,3,0.6809548356139203,0.8933709731758509,0.3513443744652879
4,0.00002999933380663425,4,0.6222920423332402,0.8937689399225712,0.36024674039338234
5,0.000029998815663057245,5,0.5318419771326715,0.9052317608197746,0.3594568079318539
6,0.000029998149487224912,6,0.5278093160873611,0.9044303137735814,0.37742032338573084
7,0.00002999733528571214,7,0.4810428875022645,0.907616301733148,0.3886305776307208
8,0.000029996373066554766,8,0.4520085075590028,0.906642196733545,0.357835531974402
9,0.0000299952628392495,9,0.43033145766721675,0.9084515554061073,0.3660621953938072
10,0.00002999400461475385,10,0.402643867207034,0.9185956817461406,0.37145689201299603
11,0.000029992598405485974,11,0.3677830602893373,0.9143075085383277,0.3778121511289352
12,0.000029991044225324593,12,0.37128535753988695,0.9020412825949318,0.37143220378956926
13,0.000029989342089608838,13,0.327399755120575,0.9148599013440635,0.3873578727442201
14,0.0000299874920151381,14,0.3627652430524622,0.9137270104149683,0.38050743011779414
15,0.000029985494020171873,15,0.3407336340234556,0.9101986466655881,0.37412724908539374
16,0.000029983348124429553,16,0.32222020158246467,0.911534587450221,0.3818872487913209
17,0.000029981054349090264,17,0.2962500075037889,0.9172210008483634,0.395708116103839
18,0.000029978612716792644,18,0.3488440451142174,0.9127076435275266,0.38852188514928987
19,0.000029976023251634625,19,0.2857312437711217,0.9180345006252938,0.38418634283750064
20,0.000029973285979173176,20,0.2856419334836043,0.925838222656915,0.38627624044897463
21,0.000029970400926424068,21,0.28163305945974154,0.929430373230493,0.39609571537134386
22,0.00002996736812186162,22,0.2688053458992647,0.9200943416038034,0.38480447511353333
23,0.000029964187595418373,23,0.27415983847757297,0.9202451263057849,0.42117227990267764
24,0.00002996085937848485,24,0.2785147841570137,0.9177331562086394,0.3783523076346031
25,0.0000299573835039092,25,0.2990789916529528,0.9108393709519635,0.37774678952286017
26,0.000029953760005996914,26,0.26003508349538385,0.9215743034013342,0.4004379700906151
27,0.000029949988920510436,27,0.2550329392266623,0.9191340329541108,0.45891617818869884
28,0.000029946070284668874,28,0.23140534933392137,0.9255012329688945,0.3991098548813547
29,0.000029942004137147577,29,0.2460225994296944,0.9228087232626866,0.44513536551666
30,0.00002993779051807777,30,0.2610193841959903,0.9244942995632732,0.4633542988226251
31,0.000029933429469046185,31,0.25642908739583126,0.9172856757598521,0.41215394002729205
32,0.00002992892103309461,32,0.27865332991286923,0.90308013718432,0.47750663116989334
33,0.000029924265254719485,33,0.24287104233913367,0.922922938197636,0.43756348046996724
34,0.000029919462179871464,34,0.2290761097849641,0.9254837740922766,0.4154330114078716
35,0.000029914511855954965,35,0.22052289574039272,0.920929768140785,0.4502893191552283
36,0.000029909414331827678,36,0.23625830382986698,0.9220794016409355,0.4324484578460153
37,0.000029904169657800108,37,0.22632796001368238,0.9246154659004043,0.40500610257543457
38,0.00002989877788563507,38,0.25515350329280145,0.919977605659436,0.410126876130324
39,0.000029893239068547185,39,0.2904204957671164,0.9210010990314431,0.41800234755430404
40,0.000029887553261202338,40,0.27208204868580754,0.9134033974930607,0.406062350252448
41,0.00002988172051971715,41,0.24481739148438733,0.9237632625485804,0.3914723527769273
42,0.000029875740901658426,42,0.22419733350763452,0.9237043211986,0.4796245198254742
43,0.000029869614466042577,43,0.21444495336906289,0.9248085604679829,0.46814668716036667
44,0.00002986334127333506,44,0.24166885247017156,0.915524504329642,0.43586503162396156
45,0.000029856921385449745,45,0.21643917222373998,0.9265515121687848,0.49683517481172185
46,0.000029850354865748342,46,0.22024232275617275,0.9217080103674069,0.4687420646313284
47,0.00002984364177903974,47,0.22793340265556072,0.9230664717019554,0.4472378590939559
48,0.000029836782191579404,48,0.2255899813838756,0.9154081932939594,0.4861288155371937
49,0.00002982977617106869,49,0.24380062759082216,0.9241246354580467,0.5493629304623101
50,0.00002982262378665419,50,0.2072879473123965,0.9195260439659789,0.4996121857562771
51,0.000029815325108927045,51,0.20452961176288853,0.9221743816545609,0.45243727611830575
52,0.000029807880209922267,52,0.2069264232829586,0.9211480150513266,0.5973816465209941
53,0.000029800289163118,53,0.2436681781902688,0.9217813125919282,0.46047018324996053
54,0.000029792552043434815,54,0.23791244231650474,0.9152534299487939,0.4434594055027116
55,0.00002978466892723495,55,0.2322562268554523,0.9222150579919459,0.42829909245645
56,0.000029776639892321585,56,0.23370043002162005,0.9141068216772615,0.4436128653908712
57,0.00002976846501793806,57,0.20674825342534997,0.9168106267247578,0.4336585364777555
58,0.000029760144384767075,58,0.2196276641479444,0.925060583008386,0.49860916066674
59,0.000029751678074929925,59,0.23231489684993678,0.9176799255188229,0.4380494926331332
60,0.000029743066171985666,60,0.2307928380774512,0.9208963719632537,0.4060117288871365
61,0.000029734308760930313,61,0.20483227806250623,0.9233539288559905,0.45619866147509086
62,0.00002972540592819596,62,0.19907606760571517,0.921622640130155,0.41950544315418675
63,0.000029716357761649988,63,0.23379996149664628,0.9156684565952153,0.43116113722166877
64,0.000029707164350594144,64,0.21235612068112036,0.9275443768327032,0.42825068930804633
65,0.00002969782578576368,65,0.22678116530931158,0.9129259426046464,0.4567875221875641
66,0.000029688342159326464,66,0.2139499532991891,0.9127953505244396,0.46701433940137743
67,0.000029678713564882058,67,0.21913755932809548,0.9168769526110402,0.46400557976086276
68,0.000029668940097460803,68,0.1772340383351734,0.9287486304719047,0.5041732925626617
69,0.000029659021853522876,69,0.1680037993754248,0.9282946135725142,0.5622110762637853
70,0.000029648958930957343,70,0.18848822812929292,0.9221554987818792,0.571783119110342
71,0.000029638751429081186,71,0.18828308565665636,0.9317525926593689,0.40375516767094377
72,0.000029628399448638325,72,0.19896061325117617,0.9286537995118301,0.5897089214508855
73,0.000029617903091798634,73,0.19999970320267718,0.9249112867206163,0.4844245012382592
74,0.000029607262462156907,74,0.20283232196313858,0.9208503596126489,0.4897335261167933
75,0.000029596477664731874,75,0.21654076555586035,0.9171123574771333,0.42840517685603113
76,0.000029585548805965122,76,0.20183424655791296,0.9227264898602261,0.49786799253545266
77,0.000029574475993720085,77,0.20432785543171297,0.918566627299836,0.5177473354516379
78,0.00002956325933728094,78,0.21092885614545406,0.9196602406485103,0.43091962793433414
79,0.000029551898947351564,79,0.18544874385515395,0.9238171425715973,0.4415127175888815
80,0.000029540394936054412,80,0.19310125112033008,0.9206138978646689,0.4553319754137816
81,0.000029528747416929443,81,0.18897418883679495,0.919916492751174,0.4985050064994527
82,0.00002951695650493296,82,0.20629801251641214,0.9174093642752789,0.5574640123872227
83,0.000029505022316436503,83,0.2071578870645188,0.9240410241219615,0.5219987218880721
84,0.000029492944969225694,84,0.20487422672595812,0.9205712849567089,0.4087044348585755
85,0.000029480724582499085,85,0.19565337806871758,0.9262957561031776,0.4677931025261728
86,0.000029468361276866946,86,0.21287088982134866,0.916290535334371,0.48580854409908664
87,0.00002945585517435012,87,0.2146245095407196,0.917011621260406,0.4507392114094868
88,0.000029443206398378788,88,0.19921256561359713,0.9181310413936723,0.44527614547324834
89,0.00002943041507379126,89,0.2074125972105261,0.912710026349627,0.4462631913826699
90,0.00002941748132683275,90,0.17138653126784073,0.9341230952218591,0.4595664095773903
91,0.00002940440528515412,91,0.2141884151624469,0.9213467727447099,0.5611796937851884
92,0.000029391187077810617,92,0.18280963690594562,0.9254932523049728,0.4430160030770512
93,0.000029377826835260612,93,0.20268485155363286,0.9264726589441332,0.43604299382191897
94,0.000029364324689364305,94,0.29922782245480073,0.9176739876201785,0.4354202341748743
95,0.00002935068077338243,95,0.26403243315707453,0.9216444435086727,0.4156208002965707
96,0.000029336895221974925,96,0.23185767822583664,0.9235075163534958,0.39611667435267767
97,0.00002932296817119962,97,0.1971016046644161,0.9287320525827277,0.4685145180700089
98,0.000029308899758510876,98,0.20814673410947315,0.9303047345636911,0.43760918337184096
99,0.000029294690122758258,99,0.17938419143659204,0.935367412922997,0.5176264756561529
100,0.000029280339404185123,100,0.1844013074624412,0.9191250563198171,0.47245516579269176
101,0.000029265847744427278,101,0.17769528127691964,0.9303918273370261,0.41289050501009156
102,0.000029251215286511547,102,0.22053109802712573,0.9219732304460111,0.4170074083452034
103,0.000029236442174854392,103,0.1758274388890156,0.9331797693692321,0.4500087902087528
104,0.00002922152855526045,104,0.1816318825838849,0.9274128770107439,0.5001946721673189
105,0.00002920647457492113,105,0.1715288349760046,0.9289945170105416,0.4995553830225011
106,0.000029191280382413148,106,0.17610249916619433,0.9255275693849535,0.5526538990051981
107,0.000029175946127697043,107,0.17423467417172975,0.9277732503566216,0.5256918534652704
108,0.00002916047196211572,108,0.17849895638873323,0.9253465264225261,0.5371933961532288
109,0.000029144858038392942,109,0.1816824573175068,0.9276913040651542,0.6035769543147602
110,0.00002912910451063183,110,0.19936977105016573,0.9245697536916143,0.41527024459697187
111,0.000029113211534313355,111,0.170931140127626,0.9228204521710129,0.5649128546013295
112,0.000029097179266294767,112,0.1788570855936248,0.9177335005080556,0.4605081120033972
113,0.000029081007864808087,113,0.1643458738437478,0.9291102615734642,0.5256905137559931
114,0.00002906469748945851,114,0.18531835951386916,0.9195497001022124,0.4309733621263122
115,0.000029048248301222862,115,0.17863567436579933,0.9270783268137457,0.4117502282536819
116,0.000029031660462447984,116,0.1766161769781568,0.9262334750098979,0.4446176909771447
117,0.000029014934136849152,117,0.18246100719199157,0.915092862346666,0.4275537918823762
118,0.000028998069489508446,118,0.17749292957830906,0.921372521734794,0.503231781374251
119,0.00002898106668687313,119,0.17230571470598324,0.9261910428450616,0.49694085113011
120,0.000028963925896754002,120,0.17059641801386666,0.9268328387758162,0.5022502475882994
121,0.000028946647288323737,121,0.1847782218840212,0.9228695325225008,0.5068331289367553
122,0.000028929231032115226,122,0.18711663338483947,0.9217919991211093,0.45640513327699156
123,0.000028911677300019887,123,0.1857225246982144,0.9249736295479545,0.4996118803413578
124,0.000028893986265285965,124,0.18637976217388408,0.918009915620926,0.5609994269947495
125,0.000028876158102516836,125,0.20322730371417294,0.9155713748529272,0.483621997282315
126,0.00002885819298766927,126,0.18354446195254362,0.9189651258859033,0.4751132234780156
127,0.00002884009109805169,127,0.18942054838379777,0.9211298620345303,0.4555901743161811
128,0.000028821852612322443,128,0.17859335060777312,0.9234107723735671,0.46839076147054887
129,0.00002880347771048802,129,0.1670980929612702,0.9276709806589539,0.4919062280435429
130,0.00002878496657390128,130,0.18630804714692956,0.913094711355661,0.4898595789061133
