run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_num,val_num,epochs,max_lr,batch_size,iters/epoch,base_fils,T,fils,ensembles,params,loss_func,optimizer,scheduler,step,lr,epoch,train_loss,train_acc,val_loss,val_acc
20,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",5000,8000,200,0.0005,128,40,64,32.0,8,64,11351168,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),200,3.084187958485303e-8,200,0.24994295482635498,0.9352,1.125758539199829,0.63825
21,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",5000,8000,200,0.0005,128,40,64,64.0,64,1,11181642,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),200,3.084187958485303e-8,200,0.18255565662384032,0.9514,1.174371874809265,0.653125
22,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",5000,8000,200,0.0005,128,40,64,64.0,16,16,11254176,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),200,3.084187958485303e-8,200,0.29460497646331785,0.9192,1.1663677797317504,0.627375
23,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",5000,8000,200,0.0005,128,40,64,64.0,8,64,11351168,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 200 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),200,3.084187958485303e-8,200,0.3039974227905273,0.9206,1.0642256011962892,0.646625
24,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,0.5,64,1,11181642,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00008291061111958697,1.0,4.455817218780518,0.456125
25,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,0.5,16,16,11254176,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00013648511870997026,1.0,4.623055435180664,0.46725
26,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,0.5,8,64,11351168,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.0001148198137525469,1.0,5.269968490600586,0.477125
27,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,1.0,64,1,11181642,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.0000904271894833073,1.0,4.09814653968811,0.445375
28,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,1.0,16,16,11254176,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.0001611290232394822,1.0,4.209002544403076,0.46
29,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,1.0,8,64,11351168,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.0004680231151287444,1.0,4.507273902893067,0.462625
30,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,2.0,64,1,11181642,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00018951650511007755,1.0,3.625309223175049,0.469
31,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,2.0,16,16,11254176,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00010874377144500613,1.0,3.5948898849487305,0.473125
32,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,2.0,8,64,11351168,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00022206720104441048,1.0,3.7424767627716062,0.473875
33,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,4.0,64,1,11181642,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00013813631754601376,1.0,3.3548559226989747,0.4755
34,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,4.0,16,16,11254176,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00021558179962448775,1.0,3.143958927154541,0.482875
35,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,4.0,8,64,11351168,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00031936755834612994,1.0,3.2544596786499023,0.476875
36,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,8.0,64,1,11181642,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00023034879844635725,1.0,3.1418540687561034,0.47675
37,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,8.0,16,16,11254176,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00027233905042521654,1.0,2.8963720645904543,0.48475
38,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,8.0,8,64,11351168,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00028235388145549225,1.0,2.8577902870178225,0.49175
39,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,16.0,64,1,11181642,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.000438444833853282,1.0,2.928944387435913,0.480875
40,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,16.0,16,16,11254176,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.0002833784237736836,1.0,2.803348680496216,0.48475
41,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,16.0,8,64,11351168,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.00029696032125502825,1.0,2.7478855895996093,0.491875
42,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,32.0,64,1,11181642,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.0005658036777749657,1.0,2.891990045547485,0.478375
43,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,32.0,16,16,11254176,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.0003233527848497033,1.0,2.743355680465698,0.4825
44,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,32.0,8,64,11351168,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.0004275134517811239,1.0,2.578692817687988,0.4925
45,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,64.0,64,1,11181642,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.000953538996167481,1.0,2.8260836944580077,0.4755
46,models.resnet_ee resnet18,stl10_train,stl10_val,10,"[ToTensor(), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[0.0, 360.0], interpolation=nearest, expand=False, fill=0), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]","[ToTensor(), Normalize(mean=[0.44671064615249634, 0.4398098886013031, 0.4066464304924011], std=[0.26034098863601685, 0.2565772831439972, 0.2712673842906952])]",1000,8000,1000,0.0005,128,8,64,64.0,16,16,11254176,CrossEntropyLossT(),"Adam ( Parameter Group 0     amsgrad: False     betas: (0.9, 0.999)     capturable: False     differentiable: False     eps: 1e-08     foreach: None     fused: None     initial_lr: 0.0005     lr: 0.0005     maximize: False     weight_decay: 0 )",CosineAnnealingLR ( T_max = 1000 base_lrs = [0.0005] eta_min = 0 last_epoch = 0 optimizer = Adam() verbose = False ),1000,1.2336995354467153e-9,1000,0.0005159973287954926,1.0,2.630466831207275,0.482375
