step,lr,epoch,train_loss,train_acc,val_loss,val_acc
1,0.005,1,0.09467782028137692,0.24933333333333332,0.10431323711361204,0.2346
2,0.004999993056966535,2,0.08345453152580867,0.3408,0.09470780988534291,0.2907
3,0.004999972227904704,3,0.07886766100686694,0.38133333333333336,0.08306644899504526,0.3695
4,0.0049999375129302,4,0.07643400090081351,0.39866666666666667,0.08900807854675111,0.3377
5,0.004999888912235846,5,0.07451208072995383,0.4205333333333333,0.08164709834825425,0.3731
6,0.0049998264260915914,6,0.07171599126997448,0.4378666666666667,0.07841336081425349,0.4093
7,0.004999750054844508,7,0.06864293492029584,0.47013333333333335,0.07343348193736303,0.4379
8,0.004999659798918798,8,0.0667666304679144,0.4805333333333333,0.08513936733915692,0.424
9,0.004999555658815779,9,0.06687160427608187,0.472,0.07220608918439775,0.4516
10,0.00499943763511389,10,0.06450185832523164,0.4938666666666667,0.07209751336347489,0.4749
11,0.004999305728468686,11,0.06285751149767921,0.5173333333333333,0.07268807327463514,0.4821
12,0.004999159939612831,12,0.06079106785002209,0.5426666666666666,0.06851874000969388,0.4987
13,0.0049990002693561,13,0.059171534719921294,0.5402666666666667,0.08300598050866809,0.4422
14,0.004998826718585369,14,0.058006651628585086,0.5493333333333333,0.06425023391133262,0.5186
15,0.004998639288264614,15,0.0567779955409822,0.5592,0.07000416637886138,0.4901
16,0.004998437979434901,16,0.056883274373554046,0.5597333333333333,0.06544367692300251,0.5166
17,0.0049982227932143875,17,0.054292600779306324,0.5906666666666667,0.06132137385152635,0.5488
18,0.004997993730798308,18,0.05377477076318529,0.5869333333333333,0.06532124607335954,0.5234
19,0.0049977507934589735,19,0.051798417265453034,0.6128,0.060281367954753695,0.5648
20,0.004997493982545761,20,0.05246162121258085,0.6066666666666667,0.06501098104885646,0.5529
21,0.004997223299485109,21,0.04999602115343488,0.6149333333333333,0.05960085221699306,0.5729
22,0.004996938745780507,22,0.049091393985445535,0.6272,0.06217014981167657,0.5577
23,0.004996640323012487,23,0.049119673078022306,0.6330666666666667,0.06105376829703649,0.5657
