step,lr,epoch,train_loss,train_acc,train_f1
1,0.001,1,1.5365684316704744,0.5174310708360907,0.18817571512806
2,0.0009999975326009292,2,1.1216182090317355,0.7922711168254811,0.2680810862908163
3,0.0009999901304280684,3,0.9730292651097965,0.846455435112367,0.2869612956863002
4,0.000999977793554475,4,0.8918160824738032,0.8638583718851013,0.3015138645053523
5,0.0009999605221019082,5,0.808547046177072,0.8876975798196683,0.3207295898399562
6,0.0009999383162408303,6,0.7967612188160784,0.8926389284587176,0.31853288228661425
7,0.0009999111761904045,7,0.811512911626563,0.8806420616763952,0.31399693334099055
8,0.000999879102218492,8,0.7627504963032575,0.9003048768689215,0.31980332112883497
9,0.00099984209464165,9,0.7164197761724916,0.9027053433944312,0.31274676108831795
10,0.000999800153825128,10,0.7564773560760836,0.8930532920917406,0.3251863024682404
11,0.0009997532801828656,11,0.7595549932897018,0.8877662234605265,0.3194525023734642
12,0.0009997014741774863,12,0.7268609703737066,0.8992323366532535,0.3381820126798032
13,0.0009996447363202945,13,0.7304848369416087,0.8959056826194982,0.33277907578548355
14,0.00099958306717127,14,0.7371453651997304,0.8961300120231832,0.31405167246160054
15,0.0009995164673390624,15,0.6915899411414083,0.9041384382186017,0.33998918169023096
16,0.0009994449374809851,16,0.7124028205614538,0.8911874421667028,0.3231632445973484
17,0.0009993684783030088,17,0.6869086161025173,0.907383306746509,0.3274176207534935
18,0.0009992870905597548,18,0.6924530764569643,0.8982291835712355,0.3335131985101553
19,0.0009992007750544874,19,0.7040931355412611,0.8919189205409515,0.3272732841414691
20,0.0009991095326391058,20,0.7001204673515218,0.8907248876115273,0.330791294573198
21,0.0009990133642141356,21,0.6688494600030599,0.8986516541935539,0.34951181125395314
22,0.0009989122707287207,22,0.690564509402218,0.8987113328023116,0.31917584569178986
23,0.0009988062531806124,23,0.6344534561462142,0.9069205013155488,0.32809934967902243
24,0.0009986953126161617,24,0.6241734655539043,0.9031499496595724,0.3337911216667711
25,0.0009985794501303066,25,0.6499395170089871,0.9029563203520985,0.3400594752880406
26,0.0009984586668665637,26,0.641861227046367,0.9000188202901046,0.3550260299770699
27,0.0009983329640170144,27,0.6577257532101308,0.8903154063805985,0.32442513233071946
28,0.0009982023428222956,28,0.6466103215720099,0.887214816927807,0.3305120271949179
29,0.0009980668045715857,29,0.6539445502536481,0.8876588508757998,0.3364391542541547
30,0.0009979263506025922,30,0.5977854331699706,0.9138327826329758,0.3518734172699836
31,0.0009977809823015393,31,0.600182593266548,0.904942713386002,0.3496140140881113
32,0.0009976307011031536,32,0.6068108369978445,0.9070280769819505,0.3407622215334191
33,0.0009974755084906496,33,0.6137480307555598,0.9017973810270644,0.3309913372425576
34,0.0009973154059957155,34,0.6150329043685652,0.8995323178554838,0.3457390472799058
35,0.0009971503951984987,35,0.5889113765867576,0.8968405477025169,0.3308959097347004
36,0.0009969804777275892,36,0.6022238156144935,0.8958887053637786,0.354139188160011
37,0.0009968056552600035,37,0.5656505079633114,0.9081644627254514,0.36242242437131333
38,0.000996625929521169,38,0.5649267801322194,0.9070406785224071,0.3402243237295746
39,0.0009964413022849061,39,0.5799556057917947,0.902852118672783,0.3468216028732772
40,0.0009962517753734112,40,0.5713102037390717,0.9084884617233294,0.3612595089716448
41,0.0009960573506572383,41,0.569740581563319,0.9006889903803507,0.3497279325085682
42,0.0009958580300552808,42,0.5540982822675918,0.9032433728147037,0.36187083168977446
43,0.0009956538155347526,43,0.5705932306133454,0.9084084344259798,0.35812171314052016
44,0.0009954447091111687,44,0.543550025984402,0.9109375781070045,0.36310066318167145
45,0.0009952307128483248,45,0.5432668941228983,0.9054586243935745,0.3658106814761394
46,0.000995011828858278,46,0.5176040414669872,0.9053074934440474,0.3358129559542224
47,0.0009947880593013246,47,0.527065147213488,0.9132258771816446,0.368834043643544
48,0.00099455940638598,48,0.5274749025164711,0.911255606261204,0.3649856202775698
49,0.0009943258723689563,49,0.5481836340945709,0.8990682412916859,0.3484222412261701
50,0.0009940874595551397,50,0.5356808218121978,0.9027968038307608,0.3465556407898562
51,0.0009938441702975682,51,0.5121430555248863,0.9074165867722317,0.36572870841122207
52,0.000993596006997409,52,0.5195900972282693,0.9087224685684184,0.49127235725838986
53,0.0009933429721039333,53,0.5083326862088248,0.9007209241620215,0.3691359524215387
54,0.0009930850681144938,54,0.5211638272974797,0.9010131908148166,0.3417950220622795
55,0.0009928222975744982,55,0.507781869863283,0.9049214659603451,0.3579857045763572
56,0.000992554663077386,56,0.5006858944741363,0.9074974047936899,0.3610423539829363
57,0.0009922821672646018,57,0.4472267957788724,0.9197494221629782,0.3358395832452002
58,0.0009920048128255691,58,0.48108068730742504,0.9060071075199098,0.38168792200404444
59,0.0009917226024976642,59,0.47680256223758677,0.8977988432850839,0.3781825284389573
60,0.0009914355390661888,60,0.4473856311232099,0.9049851195324868,0.3880618383078863
61,0.0009911436253643437,61,0.4841150275504163,0.8997484692280852,0.3665265918918471
62,0.0009908468642731987,62,0.41517844139634036,0.9187499771506058,0.3833662828320273
63,0.0009905452587216663,63,0.4375255735312617,0.9040597523166262,0.43123341167539725
64,0.0009902388116864716,64,0.43044447492530935,0.9098953119965687,0.36301705544176455
65,0.0009899275261921227,65,0.413196348533568,0.9132763631301957,0.4425485985587703
66,0.0009896114053108821,66,0.42562819459009305,0.9147433692606228,0.5231153165550384
67,0.0009892904521627353,67,0.408116006725109,0.9173301150175505,0.3612948048495715
68,0.0009889646699153601,68,0.48994723260957357,0.9080773519427416,0.3644472330352619
69,0.0009886340617840958,69,0.4229837694604905,0.9122012272268132,0.3757791434201338
70,0.0009882986310319113,70,0.41705005063337003,0.9074772194016402,0.36861322365132343
71,0.0009879583809693727,71,0.4167826771059711,0.9135114990678376,0.5103454472968413
72,0.0009876133149546106,72,0.3927855470479333,0.9144565140353041,0.36623885586484717
73,0.0009872634363932876,73,0.4035176253218945,0.9126687954014259,0.42033233997419883
74,0.0009869087487385634,74,0.4003726846239035,0.9138724961181901,0.39761949679029157
75,0.0009865492554910623,75,0.42141791180143495,0.902578227426587,0.5102178602768406
76,0.0009861849601988373,76,0.482664389142523,0.903166332476051,0.3514298689382885
77,0.000985815866457336,77,0.4437712131618474,0.9057064226966043,0.37080359232719723
78,0.0009854419779093645,78,0.40413447445560946,0.9130355131989238,0.37693286108790913
79,0.000985063298245052,79,0.4267960933159156,0.901915768032809,0.36698182488973125
