step,lr,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.001,1,0.9612470341013566,0.8662145674318305,0.4172226481340929,1.6136284251478135,0.9494044242768009,0.48268109814448273
2,0.0009999383162408303,2,0.6044391582878298,0.9439321283659167,0.4841619231116042,1.1461658809107944,0.9653998865570051,0.5203991224667581
3,0.0009997532801828658,3,0.5813278813049647,0.9539483017904264,0.5041194065820028,1.8433717361445867,0.9556437889960295,0.5067546157673083
4,0.0009994449374809851,4,0.5095453108154956,0.9539766762193911,0.5114857326570109,1.4523627619748756,0.9627906976744186,0.5311716304141327
5,0.0009990133642141358,5,0.4872210279051705,0.9616661464688023,0.5292544760721709,1.5773259727236768,0.9750425411230856,0.5563115335007582
6,0.000998458666866564,6,0.4633587532715153,0.965695315381778,0.5337028296348761,1.43282152172252,0.9749290981281906,0.5749591994951752
7,0.00099778098230154,7,0.42904355850740766,0.9627727491984224,0.5372087669886244,1.7389291951214125,0.9683494044242767,0.5424948700325714
8,0.0009969804777275899,8,0.4400771428396932,0.9683341372754873,0.5476535742556897,1.5081064418101946,0.9665343165059558,0.5338940952022863
9,0.000996057350657239,9,0.39369438732459855,0.9660074341003887,0.54426772647822,1.9043586827514527,0.9743618831537153,0.5556417609926351
10,0.0009950118288582787,10,0.38395120192121385,0.9692988678602843,0.5470263900422702,2.0011523206059527,0.9524673851389677,0.5172812887172625
11,0.0009938441702975688,11,0.38704462416684204,0.9711148313140198,0.5567681492743968,2.405966195949288,0.9783323879750425,0.5686901302983323
12,0.000992554663077387,12,0.37691475745903913,0.9712567034588429,0.5606081146292683,1.6984173313028355,0.9647192285876347,0.5398343542554574
13,0.0009911436253643444,13,0.3354639042720308,0.9730159180546492,0.5713760389958085,2.0221707164497453,0.9770845150311969,0.5519151374903134
14,0.0009896114053108828,14,0.3475158881495733,0.9728456714808614,0.5698370192235303,1.6541821019796912,0.9727736812251844,0.5392344530995111
15,0.0009879583809693736,15,0.3417632405344918,0.9749737536532077,0.5700912342141206,2.3193569228653197,0.9753828701077708,0.530788050870089
16,0.0009861849601988382,16,0.3011396280106028,0.976732968249014,0.5841278933127947,1.9733614081763031,0.9832104367555303,0.5814396290707255
17,0.0009842915805643154,17,0.27440909629302007,0.977101835825554,0.5906777599262544,2.2766424622714214,0.9732274532047646,0.5681416746060138
18,0.000982278709228899,18,0.2950654030068168,0.9762222285276508,0.576559552942835,2.218452897385583,0.9717526942711288,0.5659338389050226
19,0.0009801468428384714,19,0.31434970390572403,0.9743495162159862,0.5730998908118686,1.4641708325609455,0.9541690300623936,0.5502703279019524
20,0.0009778965073991648,20,0.24028388159904765,0.9773855801152002,0.5885668402940457,2.0226408489982446,0.9776517300056722,0.5561860170486616
21,0.0009755282581475766,21,0.23786330153911464,0.9800811508668388,0.5987954757131758,3.04563425061247,0.9725467952353942,0.5411688285503907
22,0.0009730426794137723,22,0.23759236858738939,0.9780098175524218,0.6423617729477852,2.453067516340698,0.9813953488372092,0.5668640941587343
23,0.0009704403844771124,23,0.2287499662782025,0.9786056805606788,0.6012017846386525,2.3040831196024145,0.9794668179239931,0.5685651678781622
24,0.0009677220154149334,24,0.24204980398836692,0.9781233152682802,0.6309874574189943,2.3824448318083857,0.9608621667612025,0.5732938436104739
25,0.0009648882429441253,25,0.2026400544486928,0.9790880458530772,0.6518852376751946,3.671180522938851,0.9810550198525241,0.5680943243660325
26,0.000961939766255643,26,0.18909854983186167,0.9782651874131033,0.6237152558013158,2.709167063270045,0.9796937039137833,0.5746553354812045
