step,lr,epoch,train_loss,train_acc,val_loss,val_acc
1,0.005,1,0.37904488378100926,0.14566666666666667,0.3848867987593015,0.1325
2,0.0049999955551241464,2,0.3612135367261039,0.18033333333333335,0.36676371892293297,0.1726
3,0.0049999822205123905,3,0.3426494118240144,0.213,0.4509140113989512,0.1486
4,0.004999959996212148,4,0.3266996799243821,0.241,0.3170799237986406,0.2723
5,0.004999928882302449,5,0.32000715533892315,0.26566666666666666,0.324355419476827,0.2618
6,0.004999888878893927,6,0.3126546194156011,0.29533333333333334,0.32366288229823115,0.2651
7,0.004999839986128835,7,0.30547580785221523,0.3016666666666667,0.33092502628763515,0.2844
8,0.0049997822041810275,8,0.30294636719756657,0.3016666666666667,0.29971004848678906,0.326
9,0.004999715533255972,9,0.2976171871026357,0.3333333333333333,0.30993281801541644,0.324
10,0.0049996399735907455,10,0.2971941116783354,0.326,0.30941367919246354,0.307
11,0.0049995555254540285,11,0.2923891618847847,0.3373333333333333,0.2968465328216553,0.3351
12,0.004999462189146111,12,0.29033371971713173,0.3473333333333333,0.3061645728846391,0.339
13,0.004999359964998887,13,0.28524890045324963,0.3536666666666667,0.2804380148649216,0.3882
14,0.004999248853375857,14,0.2792014686597718,0.36766666666666664,0.28029935136437417,0.372
15,0.004999128854672122,15,0.2795695836345355,0.376,0.29970261032382645,0.3381
16,0.0049989999693143845,16,0.2772750010093053,0.381,0.28031497274835904,0.3913
17,0.00499886219776095,17,0.2773316328724225,0.38666666666666666,0.3085056108733018,0.3487
18,0.004998715540501719,18,0.2732072000702222,0.393,0.2742455686132113,0.3943
19,0.00499855999805819,19,0.2690374147560861,0.392,0.2832533506055673,0.3926
20,0.0049983955709834585,20,0.2691654993428124,0.4086666666666667,0.2918407194316387,0.3744
21,0.004998222259862209,21,0.26895948830578065,0.396,0.28261933475732803,0.3795
22,0.004998040065310719,22,0.2683068828450309,0.39366666666666666,0.2742283076047897,0.4109
23,0.004997848987976854,23,0.26468727323744035,0.4166666666666667,0.28917232851187386,0.3897
24,0.004997649028540067,24,0.2627370266450776,0.4176666666666667,0.2730687245726585,0.4172
25,0.004997440187711392,25,0.26216501990954083,0.42333333333333334,0.2954860853652159,0.3763
26,0.0049972224662334485,26,0.2600722892416848,0.418,0.3098617772261302,0.3872
27,0.004996995864880431,27,0.25689904474549824,0.4146666666666667,0.26304703479011854,0.4296
28,0.004996760384458111,28,0.2575749357541402,0.43533333333333335,0.27124943484862646,0.4015
29,0.004996516025803835,29,0.2578267595834202,0.43166666666666664,0.27991587991515793,0.4038
30,0.004996262789786517,30,0.25602584580580395,0.435,0.26453691596786183,0.4262
31,0.004996000677306639,31,0.25654110064109165,0.4236666666666667,0.26476663326223693,0.4241
32,0.0049957296892962485,32,0.2543934542271826,0.449,0.2592652047673861,0.4398
33,0.004995449826718951,33,0.2532117043932279,0.437,0.2716105336944262,0.4296
34,0.004995161090569909,34,0.2542930468916893,0.43066666666666664,0.27404145871599517,0.4033
35,0.004994863481875842,35,0.24971976627906164,0.44966666666666666,0.25986720820267994,0.4379
36,0.004994557001695015,36,0.24662647479110295,0.4523333333333333,0.2677876370648543,0.4222
37,0.004994241651117241,37,0.2506040442321036,0.4523333333333333,0.2666626806060473,0.4415
38,0.004993917431263876,38,0.24878490385082033,0.45066666666666666,0.26401226917902626,0.4453
39,0.004993584343287813,39,0.2476577800181177,0.44566666666666666,0.2732316973308722,0.4102
40,0.00499324238837348,40,0.2440914221935802,0.469,0.2520756386220455,0.4584
41,0.004992891567736836,41,0.241852145228121,0.468,0.25131932844718297,0.4612
42,0.004992531882625363,42,0.23975949154959786,0.4673333333333333,0.25728342259923614,0.4479
43,0.004992163334318065,43,0.24470193518532646,0.466,0.2524145578344663,0.4473
44,0.004991785924125465,44,0.24199776930941475,0.463,0.26592878649632135,0.4367
45,0.004991399653389595,45,0.23964558045069376,0.4836666666666667,0.26166721507906915,0.4386
46,0.004991004523483994,46,0.24233596523602804,0.4746666666666667,0.26922759736577667,0.4231
47,0.004990600535813709,47,0.239314004778862,0.47333333333333333,0.25880567332108817,0.4523
48,0.004990187691815276,48,0.23848153236839506,0.4716666666666667,0.25774777481953304,0.4391
49,0.004989765992956728,49,0.23971874515215555,0.4676666666666667,0.25260663429896035,0.45
50,0.0049893354407375854,50,0.23458420071336958,0.48933333333333334,0.2600015548368295,0.4578
51,0.004988896036688848,51,0.23184832764996421,0.484,0.2503149633606275,0.4645
52,0.0049884477823729945,52,0.23702479236655766,0.479,0.2710004523396492,0.4234
53,0.004987990679383971,53,0.2346390096677674,0.48533333333333334,0.2448257771631082,0.4758
54,0.004987524729347191,54,0.23007881310251024,0.5003333333333333,0.2596202823023001,0.4416
55,0.004987049933919527,55,0.23390694542063606,0.482,0.2500274762511253,0.4515
56,0.004986566294789304,56,0.23360849503013822,0.498,0.2590738060573737,0.4426
57,0.0049860738136762945,57,0.22910225639740625,0.5003333333333333,0.2521392494440079,0.4591
58,0.004985572492331713,58,0.23069172766473559,0.48966666666666664,0.2573963113129139,0.456
59,0.004985062332538208,59,0.22938799444172117,0.491,0.2499878577888012,0.452
