step,lr,epoch,train_loss,train_acc,train_f1
1,0.00001,1,1.319640833735493,0.6567008505396146,0.22950817518461555
2,9.999975326009292e-6,2,0.8477244416261164,0.8427504630792081,0.32515657132191433
3,9.999901304280686e-6,3,0.6696562818897756,0.8858381058626565,0.34084085392134345
4,9.99977793554475e-6,4,0.5804674611211911,0.8990443786970198,0.3767163560004461
5,9.999605221019082e-6,5,0.5145943965614884,0.9016531341177308,0.37160062897517143
6,9.999383162408305e-6,6,0.4794981419902138,0.9025388543012383,0.3554864404021686
7,9.999111761904048e-6,7,0.4377578445118151,0.9083954911403214,0.38667039215298615
8,9.998791022184923e-6,8,0.40475927953567703,0.9065946229788107,0.38065793539589343
9,9.9984209464165e-6,9,0.3780122303492992,0.9108459800894421,0.3838539177975791
10,9.998001538251283e-6,10,0.3550163850873483,0.9171386183057686,0.3655966756552523
11,9.997532801828659e-6,11,0.3407945204021397,0.9102077934798145,0.41202547328046
12,9.997014741774866e-6,12,0.2996881837699605,0.9120450385868308,0.4195373314168873
13,9.996447363202947e-6,13,0.3116962603463356,0.9146206503941743,0.3730203782481421
14,9.995830671712701e-6,14,0.27632472216420073,0.9275589387974978,0.4700175908924911
15,9.995164673390626e-6,15,0.3188157342599239,0.9118248332866641,0.4126596449045943
16,9.994449374809853e-6,16,0.25550226288171574,0.9254739314494929,0.4519255834985037
17,9.993684783030091e-6,17,0.2916234202506761,0.9139660431743561,0.41219167089185565
18,9.99287090559755e-6,18,0.2460427978167148,0.9288271971916481,0.4012516823061031
19,9.992007750544877e-6,19,0.26564542133352814,0.9161898392924027,0.39375943423930193
20,9.991095326391061e-6,20,0.24482187047486428,0.9288444012962223,0.38535618236115715
21,9.990133642141359e-6,21,0.2320284267495226,0.9277116682089064,0.4371136035898248
22,9.98912270728721e-6,22,0.23825079037348457,0.9203807826567953,0.42846170882199586
23,9.988062531806127e-6,23,0.23899197752814821,0.9188571519785448,0.475983999165387
24,9.98695312616162e-6,24,0.24810749468652318,0.917957511587384,0.4668059884265694
25,9.98579450130307e-6,25,0.22859753669306,0.9196881965662489,0.4638088414192674
26,9.984586668665641e-6,26,0.21355653730885646,0.9264489702524916,0.4386579159566101
27,9.98332964017015e-6,27,0.2140335237056151,0.9271651782354845,0.46533118943766644
28,9.982023428222963e-6,28,0.20665930064622606,0.9266608325799458,0.4335683426878408
29,9.980668045715864e-6,29,0.22492717692225264,0.9280519399755935,0.44051538155056147
30,9.97926350602593e-6,30,0.24088084682909489,0.9228939537108256,0.3990816708696939
31,9.9778098230154e-6,31,0.18535991107750818,0.9334453554797191,0.45175980657643716
32,9.976307011031542e-6,32,0.19927195930710842,0.9324949826799825,0.4361311619218606
33,9.974755084906501e-6,33,0.19427844652531231,0.9304619839385275,0.4387784262027313
34,9.973154059957162e-6,34,0.20221407056717927,0.9199540132486824,0.48741929670237244
35,9.971503951984994e-6,35,0.19318422860289605,0.922904419884917,0.40473857954077846
36,9.9698047772759e-6,36,0.19886850972918918,0.9248293107742891,0.46661136639544454
37,9.968056552600043e-6,37,0.2101956786363512,0.9175479693583567,0.5060862075693068
38,9.966259295211696e-6,38,0.21793899930588445,0.9122496795879415,0.48554477439829175
39,9.964413022849067e-6,39,0.18137215325493053,0.9283918197353384,0.5076337368329998
40,9.962517753734118e-6,40,0.1857270838275002,0.9331352448267545,0.5094827476717525
41,9.960573506572388e-6,41,0.1770418952157675,0.9308460480540516,0.5894280673153284
42,9.958580300552813e-6,42,0.196278593356364,0.9273337002234321,0.4755530074442826
43,9.95653815534753e-6,43,0.18035527717913483,0.9309822823068483,0.43920905652443254
44,9.954447091111691e-6,44,0.20886742245982404,0.9164603230869771,0.43727696494173707
