step,lr,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.0003,1,1.31766683705646,0.789572599807331,0.26340967993650277,2.700078118543901,0.9492909812819058,0.49255849601416646
2,0.0002999814948722491,2,0.8576745473796994,0.8802167890670097,0.31897816006823543,3.734178380302185,0.9613159387407828,0.5223904748488974
3,0.0002999259840548597,3,0.7237170619470823,0.896552908472315,0.3185883182402377,2.4637590974856693,0.9709585933068633,0.5644601691002993
4,0.0002998334812442955,4,0.70120279350701,0.8907092058458694,0.32853187968486797,2.452533920515821,0.9757231990924561,0.59059039028645
5,0.0002997040092642407,5,0.618914614134931,0.9118429643492272,0.35299690726871547,1.9899093258536409,0.9769710720363017,0.570340572732683
6,0.00029953760005996916,6,0.6346737562762762,0.8953569420511794,0.35970040565772,2.2456004548769273,0.9757231990924561,0.5700259344703634
7,0.000299334294690462,7,0.567155586574891,0.9046137384127242,0.3362067797086152,1.5856127713934238,0.9778786159954623,0.5676419938244399
8,0.00029909414331827697,8,0.47403419340397257,0.9106626013528576,0.362104148889446,1.4986963168640266,0.9731140102098695,0.5685415790310662
9,0.0002988172051971717,9,0.46072294304864925,0.9056017372112514,0.3720668025644989,2.0246601354751275,0.9725467952353942,0.5460895877466284
10,0.00029850354865748363,10,0.39062116714951517,0.9117487656915579,0.5179744222113171,1.7611435181838981,0.9689166193987522,0.5563528433700708
11,0.0002981532510892707,11,0.44009567401643424,0.903692663235125,0.36877407976808046,2.2845990973241075,0.9820760068065797,0.5870745389210877
12,0.0002977663989232161,12,0.4158125234388268,0.914114615759108,0.36495838328354974,2.3661258103018517,0.9833238797504255,0.6041830867268992
13,0.0002973430876093033,13,0.3473347912994693,0.9207709050796171,0.3797408592933652,2.186955411580903,0.9806012478729439,0.5744173864712618
14,0.00029688342159326487,14,0.44843690903507527,0.9162842215546765,0.3587418217482145,2.054303415918377,0.9779920589903573,0.5640309047889283
15,0.00029638751429081215,15,0.3755349255173369,0.9125648811131862,0.3587979019036863,2.9336708476782793,0.9793533749290981,0.5789793185627239
16,0.0002958554880596515,16,0.36443499170806715,0.9199671679679879,0.3509574598890373,2.708853061031497,0.9838910947249008,0.6006549675979154
17,0.00029528747416929463,17,0.35758548004383756,0.9169214557844377,0.3930337293919994,2.521576515472348,0.9835507657402155,0.6148107615028423
18,0.0002946836127686697,18,0.3098763545789422,0.9222419703483338,0.401676121640658,2.717363463804523,0.9862733976176971,0.6032312636720191
19,0.0002940440528515414,19,0.3240347042752933,0.9276211802475001,0.4643436472702537,2.7316030155036914,0.9785592739648327,0.5752522230602802
20,0.00029336895221974946,20,0.31283372902710865,0.9136236926989283,0.39362464823511545,2.0634633139054745,0.9837776517300056,0.6061533593149312
21,0.000292658477444273,21,0.26410827424416417,0.9312427952520741,0.47417444890388294,3.093797082192372,0.9844583096993761,0.6131370623377127
22,0.00029191280382413173,22,0.2829672880087051,0.9155493009625872,0.5375012890685464,2.0401926743869274,0.9851389676687464,0.6038503077201521
23,0.00029113211534313374,23,0.26975200554774087,0.9196523944504147,0.4033279814354322,2.5965168662728466,0.9863868406125922,0.6099995722949428
24,0.00029031660462448003,24,0.269691004079455,0.9200442681919921,0.5399260192806987,2.079436353844671,0.9884288145207033,0.6157819318767731
25,0.0002894664728832376,25,0.26261621852828,0.9210370419376727,0.44700798738305003,2.667317494910614,0.9850255246738514,0.6107801892857686
26,0.0002885819298766929,26,0.26839133898948486,0.9148273716428049,0.48388139591238716,2.439351676407012,0.9882019285309133,0.6144264846078349
27,0.000287663193852597,27,0.25258622768103317,0.9215248854115727,0.477916183823063,2.76541579051986,0.9900170164492342,0.6296274432229235
28,0.00028671049149531664,28,0.22232378559452423,0.9323889434132975,0.42521951075386266,2.032848594003419,0.9897901304594441,0.6217189363870553
29,0.0002857240578699028,29,0.24128009443304324,0.9207408894097071,0.5043068159773432,2.4380274246311027,0.9889960294951786,0.619693733652392
30,0.00028470413636409215,30,0.30757631976887306,0.9181746104090803,0.3993934712668393,2.656942497784619,0.9698241633579127,0.5430696002466356
31,0.00028365097862825497,31,0.31137625545007913,0.9123647350108546,0.3812198358171943,2.365495703163569,0.9800340328984685,0.5799213363278563
32,0.00028256484451330387,32,0.28818109782820506,0.9186815554575513,0.41577192814749214,2.445974055992495,0.9829835507657402,0.5899704405779469
33,0.00028144600200657934,33,0.27293703728390484,0.9204475248698476,0.4180909018992805,1.8272644211065343,0.9871809415768577,0.6182228393858119
34,0.0002802947271657285,34,0.24615216578702545,0.9221071355260264,0.45437239308036376,2.6289192039183575,0.9851389676687464,0.6067713554881199
35,0.00027911130405059136,35,0.26753624812416704,0.9199822523826415,0.451613837229857,3.217872005258172,0.9811684628474192,0.5836735763117993
36,0.00027789602465311367,36,0.23350549275665697,0.9229792041343982,0.4820897139245494,2.836440475164187,0.9866137266023823,0.5982355423229775
37,0.0002766491888253021,37,0.20971422993974112,0.9317839275345279,0.4019335186036543,2.9348912304156354,0.9812819058423142,0.5952251287427355
38,0.00027537110420524036,38,0.22597118514679998,0.9249063670471173,0.5444889755059118,2.672024273096467,0.9851389676687464,0.5910284323741319
39,0.0002740620861411841,39,0.2663342022719585,0.9255791953042772,0.564338302192266,2.5005192485169396,0.9863868406125922,0.6015457623165877
40,0.00027272245761375335,40,0.22509209342239372,0.9280853382971427,0.4422303537468516,3.1125526609437006,0.9887691435053886,0.6115705309559747
41,0.00027135254915624195,41,0.24295198179119631,0.9199943894260003,0.4090832130280949,2.5311105683386765,0.9871809415768577,0.6086758850998121
42,0.00026995269877306345,42,0.22293771168526932,0.930823627098821,0.42188472414620204,2.30964926684775,0.989563244469654,0.6230199904031556
43,0.0002685232518563534,43,0.24657683743912479,0.9160166796891626,0.43007364328335945,2.303812449720862,0.9858196256381169,0.6061789300112415
44,0.0002670645611007493,44,0.2042215242425913,0.9303344036208695,0.5852158080954231,2.7843624298638807,0.9893363584798639,0.6164836359299335
45,0.00026557698641636824,45,0.21057131782808752,0.9241777493701168,0.5564719459993874,1.7727376202325285,0.9854792966534317,0.6035391304477747
46,0.0002640608948400045,46,0.20472168031813245,0.9306679859783215,0.44161540103977337,2.1755521704510943,0.9884288145207033,0.6205660473022984
47,0.0002625166604445688,47,0.19530052857546057,0.9297232822565095,0.5641608923328076,2.7633033965841585,0.9905842314237095,0.6425111859846917
48,0.0002609446642467913,48,0.24296053372604895,0.9173744207505109,0.4087512459202997,2.3655730293544934,0.9872943845717527,0.6142861335181359
49,0.00025934529411321156,49,0.205084119922805,0.924973182103469,0.4258332544562407,2.1352193151356076,0.9894498014747589,0.6256475050685967
50,0.00025771894466447814,50,0.2052623953156441,0.9281094005584608,0.45495231513490425,2.554897020232319,0.9897901304594441,0.6283376775365896
