step,lr,epoch,train_loss,train_acc,train_f1
1,0.00003,1,1.304530413721481,0.6914262796282752,0.23490131717043047
2,0.000029999925978027876,2,0.8264091336533411,0.8709393071437792,0.338375943185096
3,0.000029999703912842056,3,0.6247448790448951,0.8947879462328926,0.36135985041802243
4,0.00002999933380663425,4,0.5930745578641773,0.8962309033110168,0.3452189630879573
5,0.000029998815663057245,5,0.5287072881586115,0.9119991691423461,0.35313303352150216
6,0.000029998149487224912,6,0.4801292230235047,0.9066526778432957,0.38014467980242517
7,0.00002999733528571214,7,0.4787816649867747,0.9107483825257603,0.38910210057128136
8,0.000029996373066554766,8,0.45951813505935013,0.9132896434855453,0.38499324718707706
9,0.0000299952628392495,9,0.4032643565400664,0.9191939088001552,0.3741691077125563
10,0.00002999400461475385,10,0.43938889086362837,0.9143703474893059,0.3757548995217557
11,0.000029992598405485974,11,0.4109311253556197,0.9090556660708916,0.38752257363549203
12,0.000029991044225324593,12,0.38852148866885056,0.9074849523067843,0.36745075352855
13,0.000029989342089608838,13,0.3863756681864182,0.9117743888549168,0.3861655906143188
14,0.0000299874920151381,14,0.3625683322453489,0.9090976856651966,0.37063900608460276
15,0.000029985494020171873,15,0.35925815566996105,0.915484124930481,0.3754182851646845
16,0.000029983348124429553,16,0.3729215953471176,0.9177924326801815,0.4085581356784437
17,0.000029981054349090264,17,0.347865274657707,0.91857867799586,0.3812410343821394
18,0.000029978612716792644,18,0.3429161087270385,0.9160997074370844,0.38488978806911855
19,0.000029976023251634625,19,0.3536786816202835,0.9014959450916165,0.4044624279755106
20,0.000029973285979173176,20,0.33133697263746636,0.9126129368148209,0.37557153232635654
21,0.000029970400926424068,21,0.3257931850539761,0.9184034166488013,0.3848922805190673
22,0.00002996736812186162,22,0.31484186135165143,0.9184595854642026,0.4715065778000766
23,0.000029964187595418373,23,0.309319857267641,0.9145580929695513,0.42101967974819793
24,0.00002996085937848485,24,0.2798007229084574,0.9212769300950965,0.4550559258303248
25,0.0000299573835039092,25,0.26507516739220055,0.9167805386875365,0.4072836709657119
26,0.000029953760005996914,26,0.2506907700557478,0.9250582370708704,0.4206133608852865
27,0.000029949988920510436,27,0.26278356061422675,0.9198152075515602,0.40616588380410107
28,0.000029946070284668874,28,0.2826167246220012,0.9172991855615623,0.42612380170883435
29,0.000029942004137147577,29,0.30062095548368584,0.9136986221856529,0.40477334802962567
30,0.00002993779051807777,30,0.26187678344554177,0.9168412088076143,0.4098874391305955
31,0.000029933429469046185,31,0.2724308699262554,0.9180895930775134,0.4154395757365049
32,0.00002992892103309461,32,0.24727850684458882,0.9211110686459291,0.4115865594124098
33,0.000029924265254719485,33,0.22934707546086397,0.9305147191107888,0.5458690241600098
34,0.000029919462179871464,34,0.26128211934581974,0.9108045165345815,0.47562709259607544
35,0.000029914511855954965,35,0.2568953788604093,0.914967414107529,0.39904941350190587
36,0.000029909414331827678,36,0.2504385975178304,0.9163796635999666,0.4163566962937688
37,0.000029904169657800108,37,0.2633996246828787,0.9204343366495215,0.4149276569703303
38,0.00002989877788563507,38,0.2343229804345453,0.9202927826179172,0.424254620417203
39,0.000029893239068547185,39,0.2313696751825505,0.9242886663148826,0.42639319798244074
40,0.000029887553261202338,40,0.25907132784196807,0.9256860223141805,0.4133218889309046
41,0.00002988172051971715,41,0.2396795383815061,0.911580927043286,0.4292847501560035
42,0.000029875740901658426,42,0.2228398014742226,0.9193649811926299,0.4959162764395903
43,0.000029869614466042577,43,0.233229225360128,0.9177997587293074,0.41903028659406694
44,0.00002986334127333506,44,0.23838030622495093,0.9168442275857595,0.42505992899402856
45,0.000029856921385449745,45,0.22650459633133177,0.9168282956963169,0.4596840965064567
46,0.000029850354865748342,46,0.22038499284139088,0.925712524321245,0.4141518970696417
47,0.00002984364177903974,47,0.2181460988186606,0.922048101087928,0.44521363854741874
48,0.000029836782191579404,48,0.20570177787241736,0.9246603389415995,0.49164423231519017
49,0.00002982977617106869,49,0.22660237518334292,0.919118715547997,0.38200499647202985
50,0.00002982262378665419,50,0.2195671176326232,0.916938669958941,0.4175733582396819
51,0.000029815325108927045,51,0.23323682112439773,0.9248031305549224,0.4071626039087802
52,0.000029807880209922267,52,0.20190309678843207,0.9266182455171702,0.4767412592577623
53,0.000029800289163118,53,0.2056527766312206,0.9211279365466474,0.5027899377543623
54,0.000029792552043434815,54,0.1978584873390304,0.9226562673253648,0.5073141938862871
55,0.00002978466892723495,55,0.21879008276127368,0.9291570383700756,0.4308219046437339
56,0.000029776639892321585,56,0.2283929221041545,0.9213639578441987,0.42229725651762323
57,0.00002976846501793806,57,0.23276869511690318,0.9219955710753467,0.41671259151568574
58,0.000029760144384767075,58,0.22100461447611705,0.9139462048091037,0.4448282403429039
59,0.000029751678074929925,59,0.22510163686566512,0.922072610721331,0.5792630598846554
60,0.000029743066171985666,60,0.22508013468098584,0.9170070827681022,0.4192212417963015
61,0.000029734308760930313,61,0.20051160187825037,0.9267322107019208,0.4633733464797952
