step,lr,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.0003,1,1.3471279715996503,0.6638460865296223,0.2282391421352619,1.8169678540237912,0.8789563244469654,0.4352275506879154
2,0.0002999814948722491,2,0.929617982213033,0.8497449767016912,0.2877797310102655,1.2961794152830517,0.9431650595575723,0.5189147431104568
3,0.0002999259840548597,3,0.7548339203673609,0.8746884703768086,0.33967063251242485,1.2328632223761629,0.9602949517867272,0.5566981060912367
4,0.0002998334812442955,4,0.6898095261085603,0.8918762808844852,0.32073517411816804,1.4100800302308591,0.9588201928530913,0.5312470136451447
5,0.0002997040092642407,5,0.6530872733673558,0.8912966533135168,0.3353746819135521,1.4147063212947824,0.9647192285876347,0.5664334597474004
6,0.00029953760005996916,6,0.5989900193392877,0.8936460140130748,0.33320457513497154,1.5199047806110155,0.9732274532047646,0.5842077353199555
7,0.000299334294690462,7,0.5489380049254957,0.9030433597201553,0.34219503430743287,1.226790746503842,0.9672149744753261,0.5858121623671364
8,0.00029909414331827697,8,0.5655080356551357,0.9017249294264013,0.36025388361153254,0.8405589638821996,0.9660805445263755,0.5689174536767159
9,0.0002988172051971717,9,0.5332101468780412,0.905925750624182,0.32009506721030395,1.600822566621221,0.9728871242200794,0.5822299894438719
10,0.00029850354865748363,10,0.4813658128250025,0.908759338882871,0.3424863951726048,1.0834993756906053,0.9802609188882586,0.6020744153985061
11,0.0002981532510892707,11,0.4899035629588061,0.9130742303853516,0.3656152261667422,0.6529465152739937,0.9722064662507091,0.6131394036967074
12,0.0002977663989232161,12,0.48856768506483095,0.9025809902259029,0.36815303097281066,1.1657072372958528,0.9748156551332955,0.6133069841073191
13,0.0002973430876093033,13,0.4585609356210376,0.9173534005703621,0.36263871129020303,1.1910804212093353,0.9695972773681225,0.5952219193893311
14,0.00029688342159326487,14,0.4257817630818661,0.9131163037588055,0.3695823197594085,1.0874465541513685,0.977424844015882,0.633411907266794
15,0.00029638751429081215,15,0.4260738706157815,0.9071869380533014,0.3848664528451097,0.9298512976293326,0.9779920589903573,0.6119673979123422
16,0.0002958554880596515,16,0.4425813293096288,0.9132640922941895,0.3668144001155266,1.0893082559294682,0.9757231990924561,0.6276999921514889
17,0.00029528747416929463,17,0.40286783306304147,0.9122467953477617,0.39444958947077613,1.1418060285931477,0.9779920589903573,0.6173166335684748
18,0.0002946836127686697,18,0.38023808605367926,0.9119547016520582,0.38007846958503044,1.3801801297739698,0.98252977878616,0.6233624977593907
19,0.0002940440528515414,19,0.39520175503915944,0.9128494525718164,0.39426197231094645,1.0443308087519063,0.9840045377197958,0.630933194504429
20,0.00029336895221974946,20,0.37051032465100847,0.9165427255004055,0.3813484994741125,1.219752535857873,0.9811684628474192,0.6313580943203646
21,0.000292658477444273,21,0.3493893130008314,0.9191664402490914,0.3829606023445507,1.2503588810749036,0.9837776517300056,0.6166702744876755
22,0.00029191280382413173,22,0.39873970571679274,0.9114835299844284,0.4123102694220484,1.5341964928487182,0.9809415768576291,0.6396373214332396
23,0.00029113211534313374,23,0.3482476308786669,0.9140973827833012,0.3794965760610771,1.3347915867581261,0.9832104367555303,0.6422533874437304
24,0.00029031660462448003,24,0.3455732310193387,0.9202202177073436,0.44056567270283936,2.0228245980145916,0.9846851956891662,0.6216467746332349
25,0.0002894664728832376,25,0.3315278485925163,0.9200916363345106,0.37768490476293637,1.6138082685892512,0.9846851956891662,0.6496353063775312
26,0.0002885819298766929,26,0.32245765360862333,0.9120533733218008,0.5028246426645598,1.570499816031464,0.9875212705615428,0.6474759867221278
27,0.000287663193852597,27,0.31474601482690856,0.919543953592416,0.3689344853050451,0.9717051738781207,0.9872943845717527,0.6649532103712044
28,0.00028671049149531664,28,0.30875541538899004,0.9251503338389075,0.47754892095253937,1.1592396538296816,0.9829835507657402,0.6360812040462152
29,0.0002857240578699028,29,0.2914401494329986,0.9196941374758263,0.4656085872380805,1.2524511918248065,0.9859330686330119,0.6529006179765269
