step,lr,epoch,train_loss,train_acc,val_loss,val_acc
1,0.0005,1,2.1268643798828126,0.191,,
2,0.0004999996915749259,2,1.8534531831741332,0.304,,
3,0.0004999987663004646,3,1.733042221069336,0.345,,
4,0.000499997224178899,4,1.622381601333618,0.395,,
5,0.0004999950652140343,5,1.545426411628723,0.42,,
6,0.0004999922894111975,6,1.482752643585205,0.458,,
7,0.0004999888967772375,7,1.3924665098190308,0.475,,
8,0.0004999848873205254,8,1.3234995012283326,0.509,,
9,0.0004999802610509541,9,1.2873894577026368,0.541,,
10,0.0004999750179799384,10,1.2258755903244019,0.545,,
11,0.0004999691581204152,11,1.183815366744995,0.565,,
12,0.000499962681486843,12,1.152459867477417,0.577,,
13,0.0004999555880952023,13,1.0940836505889893,0.599,,
14,0.0004999478779629953,14,1.0064756574630738,0.626,,
15,0.000499939551109246,15,0.9497286758422852,0.658,,
16,0.0004999306075545002,16,0.8898683934211731,0.677,,
17,0.0004999210473208251,17,0.8954943470954895,0.667,,
18,0.0004999108704318095,18,0.8280286245346069,0.703,,
19,0.0004999000769125642,19,0.8085365052223206,0.696,,
20,0.0004998886667897209,20,0.8290628995895386,0.686,2.085163245010376,0.4134
21,0.0004998766400914329,21,0.756474130153656,0.734,,
22,0.000499863996847375,22,0.7480827646255493,0.725,,
23,0.0004998507370887432,23,0.7532805328369141,0.74,,
24,0.0004998368608482545,24,0.672195716381073,0.764,,
25,0.0004998223681601471,25,0.6191792349815368,0.779,,
26,0.0004998072590601806,26,0.5533252758979798,0.811,,
27,0.0004997915335856349,27,0.5373609991073608,0.812,,
28,0.0004997751917753111,28,0.4896513531208038,0.844,,
29,0.000499758233669531,29,0.4354797143936157,0.849,,
30,0.0004997406593101371,30,0.46259728288650515,0.825,,
31,0.0004997224687404924,31,0.5403216800689697,0.804,,
32,0.0004997036620054802,32,0.4612240700721741,0.852,,
33,0.0004996842391515043,33,0.3799452464580536,0.868,,
34,0.0004996642002264886,34,0.329147935628891,0.899,,
35,0.0004996435452798774,35,0.30422648215293885,0.906,,
36,0.0004996222743626344,36,0.3237144229412079,0.892,,
37,0.0004996003875272437,37,0.26319166576862335,0.916,,
38,0.0004995778848277087,38,0.28393332719802855,0.909,,
39,0.0004995547663195529,39,0.2920462143421173,0.896,,
40,0.0004995310320598186,40,0.2500378403663635,0.919,2.361924660873413,0.4584
