step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.005,1.0464179410934449,0.538,1744357759.0558515,2025/04/11 16:49:19,2.9099183082580566,2.9s,,
2,2,0.004999987663004646,0.8300608863830566,0.6555,1744357761.3562472,2025/04/11 16:49:21,5.210314035415649,5.2s,,
3,3,0.004999950652140343,0.7316375722885132,0.7035,1744357763.6482997,2025/04/11 16:49:23,7.502366542816162,7.5s,,
4,4,0.004999888967772375,0.7040603437423706,0.7105,1744357765.9545698,2025/04/11 16:49:25,9.808636665344238,9.8s,,
5,5,0.004999802610509542,0.6651222128868103,0.7395,1744357768.243635,2025/04/11 16:49:28,12.097701787948608,12.1s,,
6,6,0.004999691581204153,0.6666747312545777,0.742,1744357770.5397282,2025/04/11 16:49:30,14.393795013427734,14.4s,,
7,7,0.004999555880952024,0.6176564488410949,0.762,1744357772.8389754,2025/04/11 16:49:32,16.693042278289795,16.7s,,
8,8,0.004999395511092462,0.5789813890457153,0.769,1744357775.1652942,2025/04/11 16:49:35,19.01936101913452,19.0s,,
9,9,0.004999210473208251,0.5781435198783874,0.776,1744357777.4815845,2025/04/11 16:49:37,21.335651397705078,21.3s,,
10,10,0.0049990007691256425,0.5424737451076508,0.7915,1744357781.313596,2025/04/11 16:49:41,25.167662858963013,25.2s,0.8054802904129028,0.70775
11,11,0.00499876640091433,0.5342308447360993,0.794,1744357784.7977347,2025/04/11 16:49:44,28.651801586151123,28.7s,,
12,12,0.004998507370887434,0.507302550792694,0.819,1744357787.118269,2025/04/11 16:49:47,30.972335815429688,31.0s,,
13,13,0.0049982236816014745,0.487129759311676,0.8085,1744357789.3916204,2025/04/11 16:49:49,33.24568724632263,33.2s,,
14,14,0.004997915335856352,0.4862518782615662,0.809,1744357791.694845,2025/04/11 16:49:51,35.548911809921265,35.5s,,
15,15,0.004997582336695314,0.4835996687412262,0.814,1744357793.9714718,2025/04/11 16:49:53,37.825538635253906,37.8s,,
16,16,0.004997224687404928,0.484858633518219,0.811,1744357796.2653291,2025/04/11 16:49:56,40.11939597129822,40.1s,,
17,17,0.0049968423915150465,0.4526781759262085,0.8105,1744357798.537653,2025/04/11 16:49:58,42.391719818115234,42.4s,,
18,18,0.004996435452798776,0.44285432624816895,0.8275,1744357800.8011441,2025/04/11 16:50:00,44.655210971832275,44.7s,,
19,19,0.004996003875272439,0.4296870059967041,0.837,1744357803.0760815,2025/04/11 16:50:03,46.9301483631134,46.9s,,
20,20,0.004995547663195531,0.42815983963012694,0.8365,1744357806.7786007,2025/04/11 16:50:06,50.632667541503906,50.6s,0.6081219434738159,0.773
