step,epoch,lr,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt
18,18,0.004651855067509859,0.06366433879882097,0.9759,0.04236952629685402,0.983,1744268242.3316832,2025/04/10 15:57:22,222.36053800582886,3.7m
19,19,0.004610819813755038,0.058383887374401096,0.978,0.0899920916557312,0.9625,1744268254.6763954,2025/04/10 15:57:34,234.7052502632141,3.9m
20,20,0.004567701435686405,0.05752671632766724,0.9797,0.043451105982065204,0.985,1744268267.101629,2025/04/10 15:57:47,247.13048386573792,4.1m
21,21,0.004522542485937369,0.06228024309873581,0.9782,0.039455963790416715,0.9845,1744268279.6200426,2025/04/10 15:57:59,259.6488974094391,4.3m
22,22,0.004475387530939226,0.053651861360669136,0.9809,0.06276995140314102,0.9795,1744268292.4287968,2025/04/10 15:58:12,272.4576516151428,4.5m
23,23,0.004426283106939473,0.051832851882278916,0.9817,0.03563318318128586,0.9855,1744268305.205893,2025/04/10 15:58:25,285.2347478866577,4.8m
24,24,0.004375277674076149,0.04306283545196057,0.9836,0.045913908451795576,0.984,1744268317.7391498,2025/04/10 15:58:37,297.768004655838,5.0m
25,25,0.00432242156855353,0.045658907745033506,0.9825,0.0553297139108181,0.9845,1744268330.2469726,2025/04/10 15:58:50,310.2758274078369,5.2m
26,26,0.004267766952966369,0.04525938925743103,0.9837,0.041103660389781,0.987,1744268342.847074,2025/04/10 15:59:02,322.8759288787842,5.4m
27,27,0.004211367764821722,0.05069335173368454,0.9813,0.04207380229234695,0.986,1744268355.3197017,2025/04/10 15:59:15,335.3485565185547,5.6m
28,28,0.00415327966330913,0.04876256196498871,0.9811,0.041607495188713074,0.9865,1744268367.758846,2025/04/10 15:59:27,347.78770089149475,5.8m
29,29,0.004093559974371725,0.04154083156585693,0.9857,0.046017243403941394,0.9845,1744268380.3404222,2025/04/10 15:59:40,360.36927700042725,6.0m
30,30,0.004032267634132442,0.05044700072556734,0.9815,0.05421016421914101,0.98,1744268393.1005876,2025/04/10 15:59:53,373.1294424533844,6.2m
31,31,0.003969463130731184,0.040548878452181816,0.9861,0.0336349888369441,0.9875,1744268406.070923,2025/04/10 16:00:06,386.0997779369354,6.4m
32,32,0.0039052084446303276,0.043893875801563266,0.9838,0.03084057341888547,0.986,1744268418.6631088,2025/04/10 16:00:18,398.69196367263794,6.6m
33,33,0.0038395669874474922,0.04901446588635445,0.9812,0.03426393520459533,0.9845,1744268431.2236588,2025/04/10 16:00:31,411.25251364707947,6.9m
34,34,0.003772603539375929,0.035359630054980516,0.9876,0.05477462610602379,0.984,1744268443.840024,2025/04/10 16:00:43,423.86887884140015,7.1m
35,35,0.003704384185254289,0.03569227150976658,0.9869,0.03578974264860153,0.9845,1744268456.2737515,2025/04/10 16:00:56,436.302606344223,7.3m
36,36,0.0036349762493488678,0.03636218860000372,0.9862,0.035660660564899443,0.988,1744268468.7316835,2025/04/10 16:01:08,448.76053833961487,7.5m
37,37,0.0035644482289126827,0.03260252667106688,0.9875,0.02524515888094902,0.991,1744268481.2360768,2025/04/10 16:01:21,461.264931678772,7.7m
38,38,0.0034928697265869525,0.03422116248607635,0.9871,0.03467348432540893,0.9885,1744268493.813005,2025/04/10 16:01:33,473.8418598175049,7.9m
39,39,0.0034203113817116966,0.039530786678195,0.9851,0.04226842997968197,0.9875,1744268506.5106537,2025/04/10 16:01:46,486.5395085811615,8.1m
40,40,0.00334684480061323,0.04526295125484467,0.9828,0.030243800610303878,0.988,1744268519.5098264,2025/04/10 16:01:59,499.538681268692,8.3m
41,41,0.00327254248593737,0.03935640289559961,0.9851,0.03116472139209509,0.99,1744268532.5035515,2025/04/10 16:02:12,512.5324063301086,8.5m
42,42,0.003197477765098075,0.03494551880955696,0.9875,0.040313415825366974,0.989,1744268544.9316947,2025/04/10 16:02:24,524.9605495929718,8.7m
43,43,0.003121724717912138,0.03003364267796278,0.989,0.025157061114907266,0.9905,1744268557.3167753,2025/04/10 16:02:37,537.3456301689148,9.0m
44,44,0.003045358103491358,0.02553217453379184,0.9904,0.03215219733119011,0.9885,1744268569.7813098,2025/04/10 16:02:49,549.8101646900177,9.2m
45,45,0.0029684532864643134,0.029989651489257814,0.9885,0.024870386198163032,0.9905,1744268582.2120404,2025/04/10 16:03:02,562.2408952713013,9.4m
46,46,0.002891086162600579,0.02939315718691796,0.9894,0.05048171727359295,0.986,1744268594.7130728,2025/04/10 16:03:14,574.7419276237488,9.6m
47,47,0.0028133330839107628,0.026180533090233802,0.991,0.03656038469821215,0.9885,1744268607.0763526,2025/04/10 16:03:27,587.1052074432373,9.8m
48,48,0.0027352707832962874,0.024268330064974725,0.9914,0.025785857502371074,0.9905,1744268619.5355241,2025/04/10 16:03:39,599.5643789768219,10.0m
49,49,0.0026569762988232853,0.0272837366104126,0.9909,0.024895738273859023,0.9915,1744268632.0907907,2025/04/10 16:03:52,612.1196455955505,10.2m
50,50,0.0025785268976953224,0.03141826018095017,0.9896,0.02780894286185503,0.99,1744268644.515197,2025/04/10 16:04:04,624.5440518856049,10.4m
51,51,0.002500000000000002,0.031648436212539675,0.9879,0.17060520648956298,0.9485,1744268656.9679399,2025/04/10 16:04:16,636.9967947006226,10.6m
52,52,0.002421473102304681,0.034927454510331156,0.9873,0.03177685156092048,0.99,1744268669.4280791,2025/04/10 16:04:29,649.4569339752197,10.8m
53,53,0.0023430237011767183,0.02490546380877495,0.9908,0.029581039302051068,0.9895,1744268681.9089346,2025/04/10 16:04:41,661.937789440155,11.0m
54,54,0.002264729216703716,0.022726474399119616,0.9917,0.024953175500035285,0.99,1744268694.4711883,2025/04/10 16:04:54,674.5000431537628,11.2m
55,55,0.0021866669160892412,0.020882681806385518,0.9929,0.023327705727890134,0.9925,1744268707.0626037,2025/04/10 16:05:07,687.0914585590363,11.5m
56,56,0.0021089138373994246,0.020999013466201723,0.9924,0.04444528767466545,0.9875,1744268719.7265005,2025/04/10 16:05:19,699.7553553581238,11.7m
57,57,0.00203154671353569,0.023324885687232018,0.9905,0.03371711887419224,0.989,1744268732.2853792,2025/04/10 16:05:32,712.3142340183258,11.9m
58,58,0.001954641896508646,0.017198326515313236,0.9938,0.03405208721011877,0.99,1744268744.9083967,2025/04/10 16:05:44,724.9372515678406,12.1m
59,59,0.0018782752820878643,0.0214760319262743,0.9928,0.03447657332569361,0.9885,1744268757.7559931,2025/04/10 16:05:57,737.7848479747772,12.3m
60,60,0.0018025222349019286,0.024964887779951095,0.9905,0.026170210033655168,0.991,1744268770.3836923,2025/04/10 16:06:10,750.4125471115112,12.5m
61,61,0.0017274575140626336,0.017959477119147776,0.994,0.026995710171759127,0.99,1744268782.860808,2025/04/10 16:06:22,762.8896627426147,12.7m
62,62,0.001653155199386773,0.017870785835385324,0.9938,0.021435024213045835,0.9945,1744268795.2787337,2025/04/10 16:06:35,775.3075885772705,12.9m
63,63,0.0015796886182883072,0.029386090718954802,0.9892,0.03217074817931279,0.9885,1744268807.6474829,2025/04/10 16:06:47,787.6763377189636,13.1m
64,64,0.0015071302734130493,0.017745455235987903,0.9935,0.026903344231657685,0.989,1744268820.327866,2025/04/10 16:07:00,800.3567209243774,13.3m
65,65,0.0014355517710873194,0.015354623501189053,0.9946,0.02312798533961177,0.9895,1744268832.8968983,2025/04/10 16:07:12,812.9257531166077,13.5m
66,66,0.001365023750651134,0.014085638807713985,0.9946,0.025083679952658713,0.991,1744268845.5475113,2025/04/10 16:07:25,825.576366186142,13.8m
67,67,0.0012956158147457123,0.016076164750754834,0.9938,0.02988266298547387,0.991,1744268857.986976,2025/04/10 16:07:37,838.0158307552338,14.0m
68,68,0.0012273964606240725,0.014068893542513252,0.9952,0.02409642321802676,0.9925,1744268870.3824375,2025/04/10 16:07:50,850.4112923145294,14.2m
69,69,0.0011604330125525085,0.014344335497170686,0.9946,0.02745779898017645,0.9905,1744268882.7565002,2025/04/10 16:08:02,862.785355091095,14.4m
70,70,0.001094791555369674,0.013113360312394799,0.9951,0.028683117628097533,0.9905,1744268895.119599,2025/04/10 16:08:15,875.148453950882,14.6m
71,71,0.001030536869268818,0.012069051444157958,0.9953,0.026954127635806797,0.9905,1744268907.5103452,2025/04/10 16:08:27,887.5392000675201,14.8m
72,72,0.000967732365867559,0.01197002600505948,0.9963,0.026226259636692704,0.992,1744268920.0611184,2025/04/10 16:08:40,900.0899732112885,15.0m
73,73,0.0009064400256282761,0.01943790167635889,0.9924,0.03905162569135427,0.9895,1744268932.9310164,2025/04/10 16:08:52,912.9598712921143,15.2m
74,74,0.0008467203366908712,0.013555794032197446,0.9947,0.026013633962720634,0.9915,1744268945.3519857,2025/04/10 16:09:05,925.3808405399323,15.4m
75,75,0.0007886322351782786,0.014592979926615953,0.9945,0.023195785511285066,0.9915,1744268957.8017986,2025/04/10 16:09:17,937.8306534290314,15.6m
76,76,0.0007322330470336318,0.013766797703504563,0.9944,0.02906083124130964,0.99,1744268970.1461487,2025/04/10 16:09:30,950.175003528595,15.8m
77,77,0.000677578431446472,0.013561567264050245,0.9952,0.025700442187488078,0.9915,1744268982.5152833,2025/04/10 16:09:42,962.5441381931305,16.0m
78,78,0.0006247223259238514,0.01161206630282104,0.996,0.02457703099027276,0.992,1744268995.297983,2025/04/10 16:09:55,975.3268377780914,16.3m
79,79,0.0005737168930605275,0.010494521193020046,0.9964,0.02730985727906227,0.991,1744269007.7505434,2025/04/10 16:10:07,987.7793982028961,16.5m
80,80,0.0005246124690607743,0.011674367983452975,0.9959,0.027786504827439783,0.9905,1744269020.1695018,2025/04/10 16:10:20,1000.198356628418,16.7m
81,81,0.00047745751406263196,0.011222752723097801,0.9957,0.023434006318449975,0.9925,1744269032.661465,2025/04/10 16:10:32,1012.690319776535,16.9m
82,82,0.000432298564313596,0.008765151939680799,0.9972,0.02458849933370948,0.992,1744269045.5300884,2025/04/10 16:10:45,1025.558943271637,17.1m
83,83,0.0003891801862449631,0.009667331225471571,0.997,0.023986997589468956,0.9915,1744269057.9403245,2025/04/10 16:10:57,1037.969179391861,17.3m
84,84,0.00034814493249014087,0.009383702436834574,0.9973,0.025274986260104923,0.9915,1744269070.340639,2025/04/10 16:11:10,1050.3694939613342,17.5m
85,85,0.00030923329989034125,0.008499898368073628,0.997,0.031242827763780952,0.9915,1744269082.8623204,2025/04/10 16:11:22,1062.8911752700806,17.7m
86,86,0.0002724836895290807,0.00898630233258009,0.9966,0.027243742763996125,0.99,1744269095.436218,2025/04/10 16:11:35,1075.4650728702545,17.9m
87,87,0.00023793236883495176,0.008709655237942935,0.9968,0.02304413391649723,0.9935,1744269108.0065622,2025/04/10 16:11:48,1088.0354170799255,18.1m
88,88,0.00020561343579004784,0.009071681235358118,0.997,0.03078078292682767,0.9905,1744269120.519569,2025/04/10 16:12:00,1100.5484237670898,18.3m
89,89,0.00017555878527937175,0.007490721166227013,0.9982,0.027791995975188912,0.9915,1744269132.9489758,2025/04/10 16:12:12,1112.9778306484222,18.5m
90,90,0.00014779807761443648,0.009758118841797113,0.9967,0.026966473503038286,0.991,1744269145.3751104,2025/04/10 16:12:25,1125.4039652347565,18.8m
91,91,0.00012235870926211625,0.010043217378109693,0.9964,0.024124988008290528,0.9925,1744269157.9024734,2025/04/10 16:12:37,1137.9313282966614,19.0m
92,92,0.00009926578580764268,0.007543411711975932,0.9978,0.030740037156268954,0.9905,1744269170.2434928,2025/04/10 16:12:50,1150.272347688675,19.2m
93,93,0.00007854209717842264,0.00708388532102108,0.9976,0.027083700126968323,0.992,1744269182.6250207,2025/04/10 16:13:02,1162.6538755893707,19.4m
94,94,0.00006020809515313173,0.009273407812044025,0.9969,0.023726709633832797,0.992,1744269194.9776287,2025/04/10 16:13:14,1175.00648355484,19.6m
95,95,0.00004428187317827823,0.0076878489411668855,0.9973,0.02620331185683608,0.9915,1744269207.3538883,2025/04/10 16:13:27,1187.3827431201935,19.8m
96,96,0.00003077914851215587,0.007264123652130365,0.9978,0.026053366594016553,0.9915,1744269219.741796,2025/04/10 16:13:39,1199.7706508636475,20.0m
97,97,0.0000197132467138056,0.00820436211451888,0.9972,0.025268807551823556,0.992,1744269232.1782467,2025/04/10 16:13:52,1212.2071015834808,20.2m
98,98,0.000011095088492300017,0.008771285297721624,0.9976,0.02451454707235098,0.992,1744269244.5746434,2025/04/10 16:14:04,1224.6034982204437,20.4m
99,99,4.933178929321106e-6,0.007305428419588133,0.9975,0.02696115013025701,0.9925,1744269256.8873522,2025/04/10 16:14:16,1236.916207075119,20.6m
100,100,1.2335990856710008e-6,0.00742646378390491,0.9977,0.02685625099018216,0.9925,1744269269.2406716,2025/04/10 16:14:29,1249.2695264816284,20.8m
