step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.005,0.39236407995224,0.819,1744170121.3630962,2025/04/09 12:42:01,2.977067232131958,3.0s,,
2,2,0.004999987663004646,0.24549699676036835,0.8995,1744170123.6197782,2025/04/09 12:42:03,5.233749151229858,5.2s,,
3,3,0.004999950652140343,0.2037652312517166,0.9155,1744170125.8827767,2025/04/09 12:42:05,7.496747732162476,7.5s,,
4,4,0.004999888967772375,0.17865290439128875,0.9315,1744170128.1368241,2025/04/09 12:42:08,9.750795125961304,9.8s,,
5,5,0.004999802610509542,0.1720894240140915,0.9305,1744170130.4083023,2025/04/09 12:42:10,12.022273302078247,12.0s,,
6,6,0.004999691581204153,0.18849496853351594,0.919,1744170132.6808734,2025/04/09 12:42:12,14.294844388961792,14.3s,,
7,7,0.004999555880952024,0.16364460492134095,0.9325,1744170134.9530761,2025/04/09 12:42:14,16.567047119140625,16.6s,,
8,8,0.004999395511092462,0.14925382554531097,0.9425,1744170137.2126265,2025/04/09 12:42:17,18.826597452163696,18.8s,,
9,9,0.004999210473208251,0.160719407081604,0.9345,1744170139.508348,2025/04/09 12:42:19,21.122318983078003,21.1s,,
10,10,0.0049990007691256425,0.13685540175437927,0.945,1744170142.5362413,2025/04/09 12:42:22,24.150212287902832,24.2s,0.17338097608089448,0.939
11,11,0.00499876640091433,0.14308036160469056,0.941,1744170145.265185,2025/04/09 12:42:25,26.8791561126709,26.9s,,
12,12,0.004998507370887434,0.1376926213502884,0.95,1744170147.521252,2025/04/09 12:42:27,29.135222911834717,29.1s,,
13,13,0.0049982236816014745,0.1357583671808243,0.95,1744170149.7869496,2025/04/09 12:42:29,31.400920629501343,31.4s,,
14,14,0.004997915335856352,0.11498968982696534,0.9545,1744170152.071011,2025/04/09 12:42:32,33.68498206138611,33.7s,,
15,15,0.004997582336695314,0.10916667705774308,0.96,1744170154.3451123,2025/04/09 12:42:34,35.95908331871033,36.0s,,
16,16,0.004997224687404928,0.11005947983264923,0.9545,1744170156.6179779,2025/04/09 12:42:36,38.23194885253906,38.2s,,
17,17,0.0049968423915150465,0.1130388914346695,0.9555,1744170158.8845458,2025/04/09 12:42:38,40.49851679801941,40.5s,,
18,18,0.004996435452798776,0.11247592329978943,0.9525,1744170161.1732202,2025/04/09 12:42:41,42.78719115257263,42.8s,,
19,19,0.004996003875272439,0.08957242304086685,0.963,1744170163.455525,2025/04/09 12:42:43,45.06949591636658,45.1s,,
20,20,0.004995547663195531,0.1024389464855194,0.9555,1744170166.4894896,2025/04/09 12:42:46,48.10346055030823,48.1s,0.1435055160522461,0.9495
21,21,0.00499506682107068,0.09447339856624604,0.963,1744170169.2431643,2025/04/09 12:42:49,50.85713529586792,50.9s,,
22,22,0.004994561353643605,0.09696576952934265,0.962,1744170171.5063002,2025/04/09 12:42:51,53.1202712059021,53.1s,,
23,23,0.004994031265903063,0.11214287972450257,0.9545,1744170173.7838554,2025/04/09 12:42:53,55.39782643318176,55.4s,,
24,24,0.00499347656308081,0.11495866823196411,0.956,1744170176.0597785,2025/04/09 12:42:56,57.6737494468689,57.7s,,
25,25,0.004992897250651535,0.08939999723434448,0.9675,1744170178.340138,2025/04/09 12:42:58,59.95410895347595,60.0s,,
26,26,0.00499229333433282,0.08527780291438103,0.9665,1744170180.5964541,2025/04/09 12:43:00,62.21042513847351,1.0m,,
27,27,0.004991664820085074,0.0724919154047966,0.9725,1744170182.867631,2025/04/09 12:43:02,64.48160195350647,1.1m,,
28,28,0.004991011714111481,0.07838331985473633,0.97,1744170185.161884,2025/04/09 12:43:05,66.77585506439209,1.1m,,
29,29,0.004990334022857932,0.07308864036202431,0.974,1744170187.4265077,2025/04/09 12:43:07,69.04047870635986,1.2m,,
30,30,0.004989631753012964,0.06691255140304565,0.98,1744170190.4527655,2025/04/09 12:43:10,72.06673645973206,1.2m,0.19995220398902894,0.932
31,31,0.0049889049115077,0.06991628366708756,0.9695,1744170193.2013695,2025/04/09 12:43:13,74.81534051895142,1.2m,,
32,32,0.00498815350551577,0.07222472202777863,0.9685,1744170195.475551,2025/04/09 12:43:15,77.08952188491821,1.3m,,
33,33,0.00498737754245325,0.052035227328538894,0.9785,1744170197.7496731,2025/04/09 12:43:17,79.36364412307739,1.3m,,
34,34,0.00498657702997858,0.06884979337453842,0.975,1744170200.0030603,2025/04/09 12:43:20,81.61703133583069,1.4m,,
35,35,0.004985751975992497,0.06204097932577133,0.978,1744170202.254774,2025/04/09 12:43:22,83.86874508857727,1.4m,,
36,36,0.004984902388637949,0.05046289385855198,0.9825,1744170204.5182424,2025/04/09 12:43:24,86.13221335411072,1.4m,,
37,37,0.004984028276300021,0.05595480714738369,0.979,1744170206.778255,2025/04/09 12:43:26,88.39222598075867,1.5m,,
38,38,0.004983129647605848,0.04572514794766903,0.9845,1744170209.0388253,2025/04/09 12:43:29,90.65279626846313,1.5m,,
39,39,0.004982206511424533,0.04299510633945465,0.984,1744170211.2858481,2025/04/09 12:43:31,92.8998191356659,1.5m,,
40,40,0.004981258876867059,0.048361740708351135,0.9825,1744170214.2889493,2025/04/09 12:43:34,95.90292024612427,1.6m,0.12221043714880943,0.961
41,41,0.004980286753286194,0.047808845952153206,0.981,1744170217.0410082,2025/04/09 12:43:37,98.65497922897339,1.6m,,
42,42,0.004979290150276407,0.06786238515377045,0.976,1744170219.3235927,2025/04/09 12:43:39,100.93756365776062,1.7m,,
43,43,0.004978269077673765,0.05781146347522736,0.9765,1744170221.5825353,2025/04/09 12:43:41,103.19650626182556,1.7m,,
44,44,0.0049772235455558455,0.04577031195163727,0.981,1744170223.8491926,2025/04/09 12:43:43,105.46316361427307,1.8m,,
45,45,0.004976153564241626,0.06224907113611698,0.9745,1744170226.1249719,2025/04/09 12:43:46,107.738942861557,1.8m,,
46,46,0.004975059144291392,0.04651005879044533,0.9825,1744170228.4067428,2025/04/09 12:43:48,110.02071380615234,1.8m,,
47,47,0.004973940296506624,0.043698086738586425,0.981,1744170230.6928735,2025/04/09 12:43:50,112.30684447288513,1.9m,,
48,48,0.004972797031929902,0.04903709900379181,0.9825,1744170232.971964,2025/04/09 12:43:52,114.58593487739563,1.9m,,
49,49,0.004971629361844782,0.04143908330798149,0.983,1744170235.2272108,2025/04/09 12:43:55,116.84118175506592,1.9m,,
50,50,0.004970437297775699,0.04843103361874819,0.9855,1744170238.2317998,2025/04/09 12:43:58,119.84577083587646,2.0m,0.09676908260583877,0.9685
51,51,0.004969220851487842,0.036229930754750964,0.987,1744170241.4143705,2025/04/09 12:44:01,123.02834153175354,2.1m,,
52,52,0.004967980034987046,0.04035357969999313,0.9855,1744170243.7059019,2025/04/09 12:44:03,125.31987285614014,2.1m,,
53,53,0.004966714860519667,0.044492370218038556,0.9835,1744170246.015528,2025/04/09 12:44:06,127.62949895858765,2.1m,,
54,54,0.004965425340572469,0.046628414660692216,0.981,1744170248.3867927,2025/04/09 12:44:08,130.00076365470886,2.2m,,
55,55,0.004964111487872492,0.04965788906812668,0.9795,1744170250.6921127,2025/04/09 12:44:10,132.30608367919922,2.2m,,
56,56,0.004962773315386931,0.036322663649916646,0.986,1744170252.9807477,2025/04/09 12:44:12,134.5947186946869,2.2m,,
57,57,0.00496141083632301,0.023836235865950583,0.9915,1744170255.2899468,2025/04/09 12:44:15,136.90391778945923,2.3m,,
58,58,0.004960024064127846,0.033524134822189806,0.988,1744170257.5502946,2025/04/09 12:44:17,139.1642656326294,2.3m,,
59,59,0.004958613012488321,0.0351218972504139,0.987,1744170259.8365815,2025/04/09 12:44:19,141.4505524635315,2.4m,,
60,60,0.004957177695330944,0.02897293781489134,0.989,1744170262.9260404,2025/04/09 12:44:22,144.54001140594482,2.4m,0.0881197038590908,0.9725
61,61,0.0049557181268217185,0.03445817640423775,0.9855,1744170265.6921868,2025/04/09 12:44:25,147.30615782737732,2.5m,,
62,62,0.004954234321365994,0.04355713975429535,0.983,1744170267.9579797,2025/04/09 12:44:27,149.571950674057,2.5m,,
63,63,0.004952726293608331,0.03486371836066246,0.9855,1744170270.2267504,2025/04/09 12:44:30,151.84072136878967,2.5m,,
64,64,0.004951194058432357,0.03244926941394806,0.986,1744170272.5052269,2025/04/09 12:44:32,154.11919784545898,2.6m,,
65,65,0.0049496376309606125,0.029128477066755296,0.989,1744170274.802417,2025/04/09 12:44:34,156.41638803482056,2.6m,,
66,66,0.00494805702655441,0.026042229026556014,0.9895,1744170277.0866544,2025/04/09 12:44:37,158.7006254196167,2.6m,,
67,67,0.004946452260813676,0.03197386780381203,0.9885,1744170279.3677354,2025/04/09 12:44:39,160.98170638084412,2.7m,,
68,68,0.0049448233495768,0.03453028100728989,0.99,1744170281.6579676,2025/04/09 12:44:41,163.2719385623932,2.7m,,
69,69,0.004943170308920479,0.03402511328458786,0.9885,1744170283.9574592,2025/04/09 12:44:43,165.57143020629883,2.8m,,
70,70,0.004941493155159557,0.019198703840374948,0.993,1744170287.0117562,2025/04/09 12:44:47,168.62572717666626,2.8m,0.1468643645644188,0.966
71,71,0.004939791904846864,0.026189975544810295,0.9915,1744170289.8055851,2025/04/09 12:44:49,171.41955614089966,2.9m,,
