step,lr,epoch,train_loss
1,0.00003,1,0.02004254479423165
2,0.00003,2,0.004204901192635298
3,0.00003,3,0.004077488475143909
4,0.00003,4,0.004058693159818649
5,0.00003,5,0.004020971155315638
6,0.00003,6,0.003992483536601066
7,0.00003,7,0.003976008094549179
8,0.00003,8,0.003958036836534739
9,0.00003,9,0.003943284845799208
10,0.00003,10,0.003935724840164185
11,0.00003,11,0.003937293352112174
12,0.00003,12,0.003925940857604146
13,0.00003,13,0.003919953868240118
14,0.00003,14,0.003923135650902986
15,0.00003,15,0.003916387045308948
16,0.00003,16,0.003915919818878174
17,0.00003,17,0.003908124801516533
18,0.00003,18,0.0039042035403102637
19,0.00003,19,0.0038994973733276128
20,0.00003,20,0.0039044685447216032
21,0.00003,21,0.003895620189756155
22,0.00003,22,0.003888843531757593
23,0.00003,23,0.003889193710461259
24,0.00003,24,0.0038924368274211884
25,0.00003,25,0.003888254894837737
26,0.00003,26,0.003895651539862156
27,0.00003,27,0.003882025409042835
28,0.00003,28,0.0038904628513753412
29,0.00003,29,0.003875988502204418
30,0.00003,30,0.0038765334153175353
31,0.00003,31,0.0038860317575186492
32,0.00003,32,0.0038696994744986295
33,0.00003,33,0.0038807604149729016
34,0.00003,34,0.0038706393186748026
35,0.00003,35,0.003877281708791852
36,0.00003,36,0.003868805527240038
37,0.00003,37,0.00386912933498621
38,0.00003,38,0.003869091768339276
39,0.00003,39,0.0038782708010077476
40,0.00003,40,0.0038718554797023534
41,0.00003,41,0.003857582062333822
42,0.00003,42,0.00386273461535573
43,0.00003,43,0.0038703420077264307
44,0.00003,44,0.003865381656587124
45,0.00003,45,0.003862779334783554
46,0.00003,46,0.003861958645284176
47,0.00003,47,0.0038587345164269207
48,0.00003,48,0.003859947679564357
49,0.00003,49,0.003859134892374277
50,0.00003,50,0.0038597694067656996
51,0.00003,51,0.003853289804533124
52,0.00003,52,0.0038712438245862724
53,0.00003,53,0.0038613986967504024
54,0.00003,54,0.00386353833578527
55,0.00003,55,0.0038590089815855027
56,0.00003,56,0.003861398331671953
57,0.00003,57,0.0038611845248937605
58,0.00003,58,0.003860605795904994
59,0.00003,59,0.0038595953418314455
60,0.00003,60,0.0038513193537294864
61,0.00003,61,0.0038593064799159766
62,0.00003,62,0.0038611371468007566
63,0.00003,63,0.0038507416867464782
64,0.00003,64,0.0038506114206463098
65,0.00003,65,0.0038523183342814445
66,0.00003,66,0.0038532132245600224
67,0.00003,67,0.003856708142310381
68,0.00003,68,0.0038594996348768475
69,0.00003,69,0.00385903488650918
70,0.00003,70,0.0038615545462071894
71,0.00003,71,0.0038488479866087438
72,0.00003,72,0.0038503198355436326
73,0.00003,73,0.0038585106521844864
74,0.00003,74,0.00384568328499794
75,0.00003,75,0.0038450594709813594
76,0.00003,76,0.003852140563428402
77,0.00003,77,0.003858417687267065
78,0.00003,78,0.0038556512977927925
79,0.00003,79,0.0038564812625944615
80,0.00003,80,0.003849797722995281
81,0.00003,81,0.0038483723810315133
82,0.00003,82,0.003844479508921504
83,0.00003,83,0.0038597834227979185
84,0.00003,84,0.003853415159806609
85,0.00003,85,0.003851165548413992
86,0.00003,86,0.0038539534176886083
87,0.00003,87,0.003847807248979807
88,0.00003,88,0.003856457637026906
89,0.00003,89,0.0038490741693228483
90,0.00003,90,0.003853078453689814
91,0.00003,91,0.003856826284080744
92,0.00003,92,0.003849037372171879
93,0.00003,93,0.0038531827586889265
94,0.00003,94,0.0038522040790319443
95,0.00003,95,0.003838081454783678
96,0.00003,96,0.0038525526176393034
97,0.00003,97,0.003844198330491781
98,0.00003,98,0.0038463335352391004
99,0.00003,99,0.0038503977116942406
100,0.00003,100,0.003849242393374443
