step,lr,epoch,train_loss,train_acc,val_loss,val_acc
1,0.0005,1,0.3410656894048055,0.2556,,
2,0.0004999950652140343,2,0.31461979649861654,0.3242,,
3,0.0004999802610509541,3,0.3038459235827128,0.339,,
4,0.0004999555880952023,4,0.2985446835835775,0.3478,,
5,0.000499921047320825,5,0.29120832036336264,0.3604,0.29357802804311117,0.358
6,0.0004998766400914329,6,0.28396955808003743,0.372,,
7,0.0004998223681601473,7,0.27605545705159507,0.3928,,
8,0.0004997582336695312,8,0.2743645409266154,0.4012,,
9,0.0004996842391515044,9,0.27257038656870525,0.401,,
10,0.0004996003875272438,10,0.2710067055384318,0.4108,0.2855142397880554,0.365
11,0.0004995066821070679,11,0.26509928840001423,0.4224,,
12,0.0004994031265903063,12,0.2667944288889567,0.4178,,
13,0.0004992897250651535,13,0.2620682244300842,0.4266,,
14,0.0004991664820085074,14,0.25682228616078695,0.444,,
15,0.0004990334022857932,15,0.253389569123586,0.4438,0.2717948206265767,0.403
16,0.0004988904911507701,16,0.2533091964085897,0.4348,,
17,0.0004987377542453251,17,0.2507189816792806,0.4538,,
18,0.0004985751975992498,18,0.2492198538462321,0.4514,,
19,0.0004984028276300022,19,0.24713748416900636,0.465,,
20,0.0004982206511424535,20,0.2428435170173645,0.4694,0.2792544229825338,0.388
21,0.0004980286753286196,21,0.2447003475189209,0.46,,
22,0.0004978269077673767,22,0.24070227177937825,0.466,,
23,0.0004976153564241628,23,0.238100736395518,0.4812,,
24,0.0004973940296506627,24,0.23958897854487102,0.4818,,
25,0.0004971629361844785,25,0.23766573937733967,0.4726,0.26120478789011636,0.431
26,0.0004969220851487844,26,0.23132239866256715,0.4892,,
27,0.000496671486051967,27,0.23019645020167032,0.496,,
28,0.0004964111487872495,28,0.22973488012949625,0.5006,,
29,0.0004961410836323014,29,0.2272196360905965,0.4994,,
30,0.0004958613012488324,30,0.2250142183939616,0.51,0.25288202460606896,0.433
31,0.0004955718126821722,31,0.22630752401351928,0.5044,,
32,0.0004952726293608335,32,0.2265796562830607,0.5072,,
33,0.0004949637630960617,33,0.23013722273508708,0.4936,,
34,0.000494645226081368,34,0.21722862170537313,0.528,,
35,0.0004943170308920483,35,0.21820128698348998,0.5328,0.2671131949424744,0.414
36,0.0004939791904846868,36,0.21714483518600464,0.5202,,
37,0.0004936317181966442,37,0.21481400152842203,0.5312,,
38,0.0004932746277455316,38,0.21285132211049398,0.537,,
39,0.0004929079332286684,39,0.21056696106592815,0.5358,,
40,0.0004925316491225263,40,0.20505674940745036,0.5474,0.2626578578948975,0.453
41,0.0004921457902821576,41,0.2136418961207072,0.5304,,
42,0.0004917503719406085,42,0.2051131430943807,0.545,,
43,0.0004913454097083182,43,0.20349205010732016,0.5534,,
44,0.0004909309195725022,44,0.20672514225641886,0.547,,
45,0.0004905069178965212,45,0.2050896903991699,0.5524,0.25745187600453695,0.459
46,0.0004900734214192355,46,0.20263612982432047,0.5602,,
47,0.0004896304472543437,47,0.2013162477493286,0.5636,,
48,0.0004891780128897074,48,0.19864471848805745,0.5676,,
49,0.0004887161361866605,49,0.2057831136862437,0.5528,,
50,0.00048824483537930445,50,0.19593991028467814,0.5686,0.25696998039881386,0.475
51,0.00048776412907378813,51,0.19920539464950562,0.5678,,
52,0.00048727403624757335,52,0.19989641704559327,0.5626,,
53,0.0004867745762486857,53,0.20237491178512573,0.5624,,
54,0.0004862657687949508,54,0.19762127075195313,0.5796,,
55,0.00048574763397321574,55,0.18920182291666668,0.593,0.24165146859486897,0.486
56,0.000485220192238556,56,0.18814632247289023,0.5892,,
57,0.00048468346441346815,57,0.1862133442878723,0.5982,,
58,0.00048413747168704775,58,0.18755430415471394,0.598,,
59,0.0004835822356141526,59,0.18753262278238933,0.5908,,
60,0.0004830177781145523,60,0.17642969528834024,0.6124,0.2419077637990316,0.477
61,0.00048244412147206245,61,0.17945776058832805,0.6102,,
62,0.00048186128833366493,62,0.18148874769210815,0.6098,,
63,0.0004812693017086141,63,0.18224839901924134,0.6096,,
64,0.0004806681849675283,64,0.17505993259747823,0.6202,,
65,0.0004800579618414672,65,0.1710283788363139,0.6256,0.2510518905321757,0.469
66,0.00047943865642099487,66,0.1713073236465454,0.6214,,
67,0.00047881029315522897,67,0.17375566802024842,0.618,,
68,0.0004781728968508753,68,0.16516474075317383,0.6434,,
69,0.0004775264926712485,69,0.17567724720637004,0.6136,,
70,0.0004768711061352788,70,0.17351272382736205,0.619,0.2486018482844035,0.482
71,0.00047620676311650446,71,0.1706894321123759,0.6334,,
72,0.00047553348984205027,72,0.16872762530644736,0.6376,,
73,0.00047485131289159234,73,0.1601609697341919,0.656,,
74,0.00047416025919630857,74,0.16032980314890544,0.6522,,
75,0.00047346035603781553,75,0.16149451061884562,0.656,0.2538654130299886,0.488
76,0.0004727516310470915,76,0.15966445223490397,0.6606,,
