step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.005,0.5949012959003448,0.712,1744319316.609866,2025/04/11 06:08:36,1.0658564567565918,1.1s,,
2,2,0.004999999228937196,0.2510091367959976,0.906,1744319317.230369,2025/04/11 06:08:37,1.6863596439361572,1.7s,,
3,3,0.004999996915749259,0.2242099348306656,0.906,1744319317.840173,2025/04/11 06:08:37,2.296163558959961,2.3s,,
4,4,0.004999993060437617,0.17866088247299194,0.93,1744319318.4622147,2025/04/11 06:08:38,2.9182052612304688,2.9s,,
5,5,0.004999987663004646,0.1623379601240158,0.93,1744319319.0974755,2025/04/11 06:08:39,3.5534660816192627,3.6s,,
6,6,0.0049999807234536765,0.16187415993213652,0.94,1744319319.7655392,2025/04/11 06:08:39,4.221529722213745,4.2s,,
7,7,0.004999972241788991,0.13123785996437073,0.95,1744319320.41239,2025/04/11 06:08:40,4.868380546569824,4.9s,,
8,8,0.004999962218015818,0.1199952005147934,0.942,1744319321.0443606,2025/04/11 06:08:41,5.500351190567017,5.5s,,
9,9,0.004999950652140343,0.11256247097253799,0.958,1744319321.6649268,2025/04/11 06:08:41,6.120917320251465,6.1s,,
10,10,0.0049999375441697,0.12314897322654725,0.942,1744319322.2818813,2025/04/11 06:08:42,6.737871885299683,6.7s,,
11,11,0.004999922894111975,0.08842182302474975,0.962,1744319322.908636,2025/04/11 06:08:42,7.36462664604187,7.4s,,
12,12,0.004999906701976204,0.09565051084756851,0.972,1744319323.5251265,2025/04/11 06:08:43,7.981117010116577,8.0s,,
13,13,0.004999888967772375,0.08760834521055222,0.97,1744319324.1522222,2025/04/11 06:08:44,8.60821270942688,8.6s,,
14,14,0.0049998696915114285,0.07835247945785523,0.974,1744319324.7658646,2025/04/11 06:08:44,9.221855163574219,9.2s,,
15,15,0.004999848873205255,0.07187237936258316,0.972,1744319325.3815708,2025/04/11 06:08:45,9.83756136894226,9.8s,,
16,16,0.004999826512866694,0.08378615111112594,0.97,1744319325.9987237,2025/04/11 06:08:45,10.454714298248291,10.5s,,
17,17,0.004999802610509542,0.07360159513354302,0.968,1744319326.6225307,2025/04/11 06:08:46,11.078521251678467,11.1s,,
18,18,0.00499977716614854,0.09779406547546386,0.958,1744319327.2637026,2025/04/11 06:08:47,11.719693183898926,11.7s,,
19,19,0.0049997501797993844,0.056030914336442944,0.984,1744319327.8852203,2025/04/11 06:08:47,12.341210842132568,12.3s,,
20,20,0.004999721651478723,0.061903826981782914,0.982,1744319328.5182955,2025/04/11 06:08:48,12.974286079406738,13.0s,,
21,21,0.004999691581204152,0.058751914739608765,0.984,1744319329.1525092,2025/04/11 06:08:49,13.608499765396118,13.6s,,
22,22,0.004999659968994222,0.05184553484618664,0.984,1744319329.783712,2025/04/11 06:08:49,14.239702463150024,14.2s,,
23,23,0.004999626814868431,0.0473953999876976,0.984,1744319330.406534,2025/04/11 06:08:50,14.862524509429932,14.9s,,
24,24,0.00499959211884723,0.03841607558727264,0.986,1744319331.031092,2025/04/11 06:08:51,15.487082481384277,15.5s,,
25,25,0.004999555880952024,0.05983844208717346,0.98,1744319331.645958,2025/04/11 06:08:51,16.101948499679565,16.1s,,
26,26,0.004999518101205164,0.04565668523311615,0.986,1744319332.261784,2025/04/11 06:08:52,16.717774629592896,16.7s,,
27,27,0.004999478779629954,0.04165209624171257,0.988,1744319332.8778658,2025/04/11 06:08:52,17.333856344223022,17.3s,,
28,28,0.004999437916250651,0.04641980195045471,0.986,1744319333.4976397,2025/04/11 06:08:53,17.953630208969116,18.0s,,
29,29,0.004999395511092462,0.04763604983687401,0.984,1744319334.1134663,2025/04/11 06:08:54,18.569456815719604,18.6s,,
30,30,0.004999351564181543,0.03111622205376625,0.99,1744319334.737607,2025/04/11 06:08:54,19.193597555160522,19.2s,,
31,31,0.004999306075545003,0.051728793129324914,0.992,1744319335.362076,2025/04/11 06:08:55,19.818066596984863,19.8s,,
32,32,0.0049992590452109026,0.03886226782202721,0.986,1744319335.9948635,2025/04/11 06:08:55,20.450854063034058,20.5s,,
33,33,0.004999210473208252,0.04799460986256599,0.98,1744319336.6307929,2025/04/11 06:08:56,21.086783409118652,21.1s,,
34,34,0.004999160359567012,0.05872200977802276,0.974,1744319337.2657163,2025/04/11 06:08:57,21.721706867218018,21.7s,,
35,35,0.004999108704318096,0.038685731321573255,0.988,1744319337.8844893,2025/04/11 06:08:57,22.340479850769043,22.3s,,
36,36,0.004999055507493369,0.029763334557414055,0.99,1744319338.5112243,2025/04/11 06:08:58,22.967214822769165,23.0s,,
37,37,0.004999000769125643,0.032834405809640886,0.99,1744319339.1300354,2025/04/11 06:08:59,23.586025953292847,23.6s,,
38,38,0.004998944489248685,0.03980410734564066,0.988,1744319339.7493763,2025/04/11 06:08:59,24.205366849899292,24.2s,,
39,39,0.00499888666789721,0.027881992518901826,0.992,1744319340.3679528,2025/04/11 06:09:00,24.823943376541138,24.8s,,
40,40,0.004998827305106886,0.037710815221071246,0.988,1744319341.7245243,2025/04/11 06:09:01,26.180514812469482,26.2s,0.436871949672699,0.908
41,41,0.00499876640091433,0.033445955216884614,0.988,1744319343.161295,2025/04/11 06:09:03,27.61728549003601,27.6s,,
42,42,0.004998703955357112,0.03432633675634861,0.988,1744319343.7814403,2025/04/11 06:09:03,28.237430810928345,28.2s,,
43,43,0.004998639968473752,0.04378426820039749,0.984,1744319344.3982077,2025/04/11 06:09:04,28.854198217391968,28.9s,,
44,44,0.004998574440303718,0.047792112797498704,0.978,1744319345.027423,2025/04/11 06:09:05,29.483413457870483,29.5s,,
45,45,0.004998507370887434,0.03582029521465301,0.994,1744319345.6672792,2025/04/11 06:09:05,30.12326979637146,30.1s,,
46,46,0.004998438760266268,0.04581964725255966,0.98,1744319346.3016102,2025/04/11 06:09:06,30.757600784301758,30.8s,,
47,47,0.004998368608482547,0.031982142254710196,0.988,1744319346.9262807,2025/04/11 06:09:06,31.38227128982544,31.4s,,
48,48,0.004998296915579541,0.02760835701227188,0.992,1744319347.5470397,2025/04/11 06:09:07,32.00303030014038,32.0s,,
49,49,0.0049982236816014745,0.02273021987080574,0.996,1744319348.1707907,2025/04/11 06:09:08,32.62678122520447,32.6s,,
50,50,0.0049981489065935225,0.033330910488963125,0.99,1744319348.7928383,2025/04/11 06:09:08,33.24882888793945,33.2s,,
51,51,0.004998072590601809,0.03456365475058556,0.986,1744319349.4133239,2025/04/11 06:09:09,33.869314432144165,33.9s,,
52,52,0.00499799473367341,0.037186574667692186,0.982,1744319350.0332327,2025/04/11 06:09:10,34.48922324180603,34.5s,,
53,53,0.004997915335856351,0.026302511617541314,0.992,1744319350.662081,2025/04/11 06:09:10,35.11807155609131,35.1s,,
54,54,0.0049978343971996105,0.0225445307046175,0.994,1744319351.2802389,2025/04/11 06:09:11,35.73622941970825,35.7s,,
55,55,0.004997751917753114,0.023105912312865257,0.992,1744319351.9004166,2025/04/11 06:09:11,36.356407165527344,36.4s,,
56,56,0.004997667897567739,0.0368447317481041,0.978,1744319352.5201838,2025/04/11 06:09:12,36.97617435455322,37.0s,,
57,57,0.0049975823366953135,0.017293584257364273,0.996,1744319353.1425657,2025/04/11 06:09:13,37.59855628013611,37.6s,,
58,58,0.004997495235188615,0.0176663251966238,0.994,1744319353.7730308,2025/04/11 06:09:13,38.229021310806274,38.2s,,
59,59,0.004997406593101375,0.018354225575923918,0.992,1744319354.395389,2025/04/11 06:09:14,38.85137963294983,38.9s,,
60,60,0.004997316410488269,0.04705708502233028,0.982,1744319355.0180004,2025/04/11 06:09:15,39.47399091720581,39.5s,,
61,61,0.004997224687404928,0.011532459363341331,0.998,1744319355.6541355,2025/04/11 06:09:15,40.11012601852417,40.1s,,
62,62,0.004997131423907929,0.023296592079102993,0.988,1744319356.2752507,2025/04/11 06:09:16,40.73124122619629,40.7s,,
63,63,0.004997036620054804,0.027963687777519227,0.988,1744319356.8970988,2025/04/11 06:09:16,41.353089332580566,41.4s,,
64,64,0.004996940275904032,0.0169809540361166,0.996,1744319357.5230577,2025/04/11 06:09:17,41.97904825210571,42.0s,,
65,65,0.004996842391515045,0.02632794626057148,0.99,1744319358.1455278,2025/04/11 06:09:18,42.601518392562866,42.6s,,
66,66,0.00499674296694822,0.03887870787084103,0.986,1744319358.7827215,2025/04/11 06:09:18,43.23871207237244,43.2s,,
67,67,0.004996642002264888,0.020438494637608526,0.992,1744319359.4105074,2025/04/11 06:09:19,43.86649799346924,43.9s,,
68,68,0.00499653949752733,0.04899371516704559,0.984,1744319360.041982,2025/04/11 06:09:20,44.49797248840332,44.5s,,
69,69,0.004996435452798775,0.03285693824291229,0.99,1744319360.6708848,2025/04/11 06:09:20,45.12687540054321,45.1s,,
70,70,0.004996329868143403,0.015316327527165413,0.998,1744319361.2928112,2025/04/11 06:09:21,45.748801708221436,45.7s,,
71,71,0.004996222743626345,0.014871094226837158,0.998,1744319361.9156933,2025/04/11 06:09:21,46.371683835983276,46.4s,,
72,72,0.00499611407931368,0.013606960326433182,0.996,1744319362.5519633,2025/04/11 06:09:22,47.00795388221741,47.0s,,
73,73,0.0049960038752724385,0.03022900381684303,0.986,1744319363.1782439,2025/04/11 06:09:23,47.63423442840576,47.6s,,
74,74,0.004995892131570598,0.018369941666722296,0.988,1744319363.810618,2025/04/11 06:09:23,48.266608476638794,48.3s,,
75,75,0.004995778848277089,0.018922389075160025,0.99,1744319364.455678,2025/04/11 06:09:24,48.91166853904724,48.9s,,
76,76,0.004995664025461791,0.019278111517429353,0.996,1744319365.0858955,2025/04/11 06:09:25,49.5418860912323,49.5s,,
77,77,0.00499554766319553,0.030053148061037063,0.99,1744319365.721614,2025/04/11 06:09:25,50.17760443687439,50.2s,,
78,78,0.004995429761550086,0.040227603226900104,0.986,1744319366.3532667,2025/04/11 06:09:26,50.80925726890564,50.8s,,
