step,lr,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.0003,1,1.0398418782883252,0.8519989785205573,0.3985678360596034,1.6525212428952507,0.9525808281338627,0.48417716029624647
2,0.0002999814948722491,2,0.7541119744902629,0.929234174162245,0.45396421508369317,1.9018745132961263,0.9457742484401588,0.4599199628738703
3,0.0002999259840548597,3,0.6903820723541289,0.9398462105950117,0.4681536489960632,0.9933624865991179,0.9621100397050482,0.523701352564486
4,0.0002998334812442955,4,0.6198145606574414,0.9453224753851829,0.48100567210226014,1.0247402595513528,0.965173000567215,0.5469640730889623
5,0.0002997040092642407,5,0.604180505602357,0.94813154385268,0.49078054217804573,1.6113743485034493,0.9633579126488939,0.5332466693987679
6,0.00029953760005996916,6,0.5763113533451342,0.9475073064154584,0.49722790986521276,1.2777888816118375,0.9689166193987522,0.5446361863686107
7,0.000299334294690462,7,0.47829951223770195,0.952728201344948,0.509322408206267,1.4470744643844262,0.9636982416335791,0.5297514856919598
8,0.00029909414331827697,8,0.44403320643598954,0.9569276168317112,0.527739482436196,1.5692776124787073,0.963471355643789,0.5650196642938283
9,0.0002988172051971717,9,0.4419411500158576,0.9536361830718156,0.5196409291338204,1.2945464729113263,0.9725467952353942,0.5555405447665464
10,0.00029850354865748363,10,0.4473394616096734,0.9570127401186052,0.5307478023797609,2.1112401085148735,0.9709585933068633,0.5791758423901854
11,0.0002981532510892707,11,0.4048883185486983,0.9587719547144113,0.533870988604426,1.775785013323336,0.9725467952353942,0.5791679370239854
12,0.0002977663989232161,12,0.41311422991190455,0.9580342195613313,0.5314600699747971,1.8339366454058457,0.9677821894498014,0.5583256838206221
13,0.0002973430876093033,13,0.39404781721992155,0.960871662457793,0.5450502033684019,1.576758233715172,0.9712989222915485,0.5672780793320339
14,0.00029688342159326487,14,0.33924750438499063,0.9614391510370853,0.5461877713345074,1.7246243337035112,0.9762904140669314,0.5903576041328932
15,0.00029638751429081215,15,0.36198756099614016,0.964361717220441,0.5560585897269551,1.8654600439114593,0.9743618831537153,0.6063263179826672
16,0.0002958554880596515,16,0.37504279833018833,0.9620350140453423,0.5448595485909156,1.9126152598124233,0.9747022121384005,0.5903670170824303
17,0.00029528747416929463,17,0.3294931654728112,0.9662060551031411,0.5581029465430325,1.5844920577478219,0.9735677821894498,0.5978145266935545
18,0.0002946836127686697,18,0.3129653509623705,0.9631132423459978,0.5550433102050037,1.9612665895501524,0.9742484401588202,0.6045276084532978
19,0.0002940440528515414,19,0.28308710634236545,0.9669721646851858,0.5641556033847529,2.484245106763821,0.9807146908678389,0.5992204873679515
20,0.00029336895221974946,20,0.32208155576779507,0.9664897993927872,0.5643414669783642,1.48287001629986,0.9709585933068633,0.5749218273006804
21,0.000292658477444273,21,0.2768889119448999,0.9651845756604148,0.5586236835711337,2.5109311729686477,0.9760635280771413,0.5818030144347658
