step,lr,epoch,train_loss
1,0.0001,1,0.010093806690499186
2,0.0001,2,0.004182499726116657
3,0.0001,3,0.004100564351081848
4,0.0001,4,0.004067276439517736
5,0.0001,5,0.004047463905513286
6,0.0001,6,0.004009453478902579
7,0.0001,7,0.0039873231855034824
8,0.0001,8,0.003967772885113955
9,0.0001,9,0.003950649440735579
10,0.0001,10,0.003946228669732809
11,0.0001,11,0.003921556686013937
12,0.0001,12,0.003930738208070397
13,0.0001,13,0.003926269852817059
14,0.0001,14,0.003918418823480606
15,0.0001,15,0.003913229432180524
16,0.0001,16,0.0039010891604423525
17,0.0001,17,0.0038967396204918625
18,0.0001,18,0.0038994036069512367
19,0.0001,19,0.0039016475789994003
20,0.0001,20,0.0039013560120016335
21,0.0001,21,0.0038936844608932733
22,0.0001,22,0.003899892575591803
23,0.0001,23,0.0038839640944451095
24,0.0001,24,0.003886705528572202
25,0.0001,25,0.0038799793446063994
26,0.0001,26,0.0038808533325791358
27,0.0001,27,0.0038857523427903652
28,0.0001,28,0.003887383737117052
29,0.0001,29,0.003876922430023551
30,0.0001,30,0.0038791761170327665
31,0.0001,31,0.0038782903791964056
32,0.0001,32,0.0038798079876601697
33,0.0001,33,0.0038716623228788375
34,0.0001,34,0.0038789467994868754
35,0.0001,35,0.003883536782488227
36,0.0001,36,0.003867334333360195
37,0.0001,37,0.0038702263057976962
38,0.0001,38,0.0038677667140960695
39,0.0001,39,0.0038687369729578495
40,0.0001,40,0.0038743312794715166
41,0.0001,41,0.0038681373822689056
42,0.0001,42,0.003871176076680422
43,0.0001,43,0.0038593358040601017
44,0.0001,44,0.0038729933536052704
45,0.0001,45,0.0038747160501778127
46,0.0001,46,0.0038674851953238248
47,0.0001,47,0.0038673510862886904
48,0.0001,48,0.0038652550095319748
49,0.0001,49,0.003863047849982977
50,0.0001,50,0.0038651450587809085
51,0.0001,51,0.0038589877274632454
52,0.0001,52,0.0038621349216997622
53,0.0001,53,0.0038637060587108137
54,0.0001,54,0.003860408739373088
55,0.0001,55,0.0038631349050998686
56,0.0001,56,0.0038671398237347604
57,0.0001,57,0.003858939442038536
58,0.0001,58,0.0038591779842972757
59,0.0001,59,0.0038639552952349186
60,0.0001,60,0.0038538672126829624
61,0.0001,61,0.003866853810697794
62,0.0001,62,0.003854376603215933
63,0.0001,63,0.0038613107627630235
64,0.0001,64,0.003856337773054838
65,0.0001,65,0.0038646831525862217
66,0.0001,66,0.0038483455604314803
67,0.0001,67,0.0038607722582668065
68,0.0001,68,0.0038592780281603337
69,0.0001,69,0.0038645396556705237
70,0.0001,70,0.0038537993432581426
71,0.0001,71,0.003866008182913065
72,0.0001,72,0.0038639993661642074
73,0.0001,73,0.0038610095354914666
74,0.0001,74,0.003858902693018317
75,0.0001,75,0.0038579308216273784
76,0.0001,76,0.0038507118901610375
77,0.0001,77,0.003861206768229604
78,0.0001,78,0.003860573760271072
79,0.0001,79,0.0038531329391896726
80,0.0001,80,0.003857551617473364
81,0.0001,81,0.0038608147034049035
82,0.0001,82,0.0038548277965933086
83,0.0001,83,0.0038522925648093224
84,0.0001,84,0.0038681198312342166
85,0.0001,85,0.0038608394277095796
86,0.0001,86,0.0038621743557602168
87,0.0001,87,0.0038483587580919265
88,0.0001,88,0.003860201075822115
89,0.0001,89,0.0038515240374207495
90,0.0001,90,0.0038512733796983957
91,0.0001,91,0.0038512329196184873
92,0.0001,92,0.0038549829603731632
93,0.0001,93,0.0038588128954172136
94,0.0001,94,0.003858637336194515
95,0.0001,95,0.0038545096134394406
96,0.0001,96,0.003860798404067755
97,0.0001,97,0.003854239597842097
98,0.0001,98,0.0038519082526862623
99,0.0001,99,0.0038482281735539438
100,0.0001,100,0.003857625037506223
