step,epoch,lr,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt
1,1,0.005,0.36748349487781523,0.8345,2.8004274559020996,0.5,1744267849.5983353,2025/04/10 15:50:49,3.41568660736084,3.4s
2,2,0.0045225424859373685,0.2116841769218445,0.912,0.4175884609222412,0.8415,1744267852.64856,2025/04/10 15:50:52,6.465911388397217,6.5s
3,3,0.0032725424859373683,0.17762625527381898,0.9305,0.16011987900733948,0.9405,1744267855.7310534,2025/04/10 15:50:55,9.548404693603516,9.5s
4,4,0.0017274575140626314,0.15519386875629426,0.94,0.14155120289325715,0.9495,1744267858.7873409,2025/04/10 15:50:58,12.604692220687866,12.6s
5,5,0.0004774575140626316,0.1312389191389084,0.9495,0.12586363446712495,0.95,1744267861.8475208,2025/04/10 15:51:01,15.664872169494629,15.7s
